id,star,text
16,0,"In the first half, the girls of Prospect Garden explore their talents, their ambitions, and even their sexualities and genders. One girl pretends to be the wife of another girl until it feels real, while one of Bao-yu's servants begins to adopt a male persona. And both are treated with such wonder, sensitivity, and total lack of sensationalism that it sneaks up on you. But all it takes is some jealous and irrational busybodies, and next thing you know -- Bao-yu is wandering an empty garden."
17,0,"I wanted to yell at this book for how it puts these people, who I feel like I've known since they were boys and girls, through terrible misery. At the center of the impending disasters is Dai-yu, because like a flower, she is blooming into something beautiful -- and also very, very, very, VERY not long for this world. Bao-yu, meanwhile, is shaping up to be quite a sensitive, smart, and caring man...just in time to wave goodbye to her."
18,0,"The most bittersweet thing of it all is knowing there's two more volumes, and things must get worse before they get better. And it's bittersweet to move on without David Hawkes as the trusty translator, my companion through this foreign world (I sure hope the next volume explains why he stopped, because half the joy is cross-referencing his translation with the Chinese, and appreciating Hawkes's good sense and creativity). But I've gone this far -- it's a crime to not follow Cao Xueqin and his jade-boy Bao-yu to wherever in Heaven or on Earth they're heading."
19,0,I bought this for a friend after reading my copy of the 1975 (I think) edition with the pages turning yellow. It's like medicine. Everyone who struggles with the idea that God is a God of love should read this. Excellent Biblical perspective on how God's love can be known even in the painful experiences of life. Why God's love isn't obvious on the basis of casual observation. Impossible to understand without faith in Jesus Christ.
20,0,"I feel like this is a preacher who is preaching the deep, meat of the Lord's heart.....Oswald Chambers is my favorite!  Every paragraph has a compelling and truthful thought."
21,0,Oswald Chambers teachings are always challenging but the challenge is always good to bring us back to the word of God.
22,0,Fabulous book. I've read it three times and keep reading it. Oswald Chambers was really a wonderful godly man. Very deep
23,0,Oswald chambers has taught me a depth of the he bible that has been astoundingly beautiful. He is the one person including his precious wife that I can't wait tp see I'm heaven. His love of Christ and his devotion to our Lord is sweet fragrance of heaven!
24,0,As usual Oswald makes you think!!
25,0,Anything O Chambers writes is dynamite
26,0,Great amounts of wisdom in this book. Oswald never disappoints with his writing. Definitely worth a read and definitely a book I will read multiple times throughout life!
27,0,"Awesome book, and anything Oswald Chambers writes is annointed by the Holy Spirit. You will see a man dying to flesh to write HIS heart out."
28,0,I love anything by Oswald Chambers and it makes an excellent gift for anyone that needs an insight to the word of God.
29,0,"I recently purchased this book because I've read it in the past and will need to make reference to it (though I have pretensions of scholarship, this is not a scholarly review!).  I enjoy reading everything written by Anthony Yu.  In _Re-Reading_ I appreciate his detailed analysis and his direct comment on religious elements in Honglou Meng (Dream of the red chamber).  Anthony Yu is willing to take on the broad community of scholars to make his particular points of emphasis and in Re-Reading I feel he especially allows for a closer sympathy to the characters of the novel and their engagement with their own destinies.  Some may feel the theory to be a little steep but I feel the whole discussion helps me personally to work through what I see in the novel."
30,0,"It truly is a challenge to find a well written Christian novel.  I've only found a few and this is one of them. I don't know who the protagonist, Will Chambers, is modeled after or if he's a composite, but I would like to meet him or them! He is a very brilliant, insightful attorney. The story expertly combines Will's natural abilities with God's supernatural interventions, weaving them together to hold the reader's attention until the story is resolved on the final page!"
31,0,"Grabbed from the beginning, this novel held me throughout. If you’re a lesser us better when it comes to government, this will drive you nuts. I found myself so engrossed with the drama unfolding that I began to join in with Will as he fights the system which had gone off the rails. A must read from an author who truly engages his readers."
32,0,"As far as I'm concerned,  Mr. Parshall is #1 in the legal thriller  genre; better than John  Grisham.  He expertly weaves his stories through twists, turns and surprises. This story really carried me quickly through to the end. I read it in one day. I love that he includes Christianity in his books. His faith adds so much depth to the story. I very much enjoyed this book and highly recommend it. As a former legal secretary,  I'm always fascinated by legal thrillers."
33,0,"This is the second in the 'Chambers of Justice' series by Craig Parshall.  As with the first one, this is well done."
34,0,The plot centers around the child welfare authorities trying to remove parental custody based on an allegation of terrible child abuse.  There are many twists and turns throughout.  The courtroom drama is great as is the rest.
35,0,"In addition to being a legal thriller, this book explores many spiritual issues.  The lead character, Will Chambers is a fledgling Christian who is working on his spiritual life in addition to the action in the main storyline.  That part is well done also."
36,0,"I will certainly be checking out more books in this series.  I recommend this book, but readers should probably start with 'The Resurrection File', which is the first one in this collection."
37,0,This is an excellent thriller series. Lots of action. You will not want to put it down. Read them in order.
38,0,The premise is scary. This is an engrossing book I recommend you read this when you have a lot of time to read it
39,0,"Enjoyed this one as much as the first book in the series.  Holds your interest.  And the characters are very ""real""."
40,0,I look forward to the read. Thanks
41,0,EXCELLENT READ. Would like to believe a lawyer could have this much feeling for jusice and the truth.
42,0,"Of the five books in this series, I've only read the first two.  This book was more enjoyable than the first. I didn't want to put it down."
43,0,"If you've read the novels this far, you want to know how it all ends.  The translator, however, in his preface, indicates that many things contribute to this volume seeming convoluted and straying from the general theme of the previous books.  First, Cao Xueqin lost some of the final chapters when he asked family/friends to proofread, and the last chapters are certainly finished by another author.  This author (or even authors) may have been unaffiliated readers who wrote the equivalent of fan-fiction to finish off the story, heavily influenced by fear of writing anything that could be construed as criticism of the emperor, or motivated by a desire to be the first publisher with a 'complete' edition."
44,0,"You get some closure--the story draws to an end and homage is paid to the theological theme of realizing the primacy of the spiritual world over the material world.  I don't want to give any spoilers, but I will say that you are expecting a fall from grace with a stalwart conviction that life isn't over--a Chinese version of the Book of Job--but you get a lot of deus ex machina events that give it more of a fairy tale ending than what Cao Xueqin hinted at throughout the first three volumes."
45,0,Part of my culture
46,0,The book is exactly as advertised & arrived promptly. Thank you.
47,0,This novel definitely deserves its place in the topmost tier of global literature.  I was not convinced of that until I reached this volume. Amazing that it came to such a complete and inevitable conclusion when it had to be finalized after the author's death by others.
48,0,"I read all  5 volumes of this translation of the 18th Century Chinese novel known as The Story of the Stone or The Dream of the Red Chamber. The stone in question is a small magic jade found in the mouth of the newborn Jia Baoyu. It is the story of the journey through life of that stone and the beautiful young man Bao-yu. Written 300+ years before Downton Abbey this is also a story of a family, the fabulous mansion and garden they live in and the complicated relationships they have with their many servants. Poetry, painting, landscape and architecture, flowers, herbal medicines, Taost priests and Buddhist monks, rape, murder, thievery, jealousy, corruption, death and beauty dance through the pages like nothing else I have ever read."
49,0,"I've read all parts of The Story of the Stone.  It starts and ends in a mystical fashion; coming full circle in a traditional ying/yang way.  Wonderful five volume story about two wealthy families closely connected to the throne.  Although there's not much known about the true author, I suspect that it was written by a maid.  There is incredible detail from the perspective of the servents working for their sometimes nutty employers.  The family actually built a garden at one point in honor of a visit from a daughter who had been chosen to be a royal concubine.  If you want to immerse yourself in the ups and downs, daily life, (warts and all) of 1750's Chinese culture don't miss The Story of the Stone et al."
50,0,David Hawke's English translation is probably the best version of this Chinese classic published so far. Item arrived in reasonable condition.
51,0,Great series.
52,0,This is the fifth and final installment in the classic Chinese story.  It gives a feel for cultural history of the Chinese people.
53,0,"Read it for a literature class in college. Interesting story, would recommend. This is book 5 of a 5 book set. Each book has 24 chapters."
54,0,"It truly is a challenge to find a well written Christian novel.  I've only found a few and this is one of them. I don't know who the protagonist, Will Chambers, is modeled after or if he's a composite, but I would like to meet him or them! He is a very brilliant, insightful attorney. The story expertly combines Will's natural abilities with God's supernatural interventions, weaving them together to hold the reader's attention until the story is resolved on the final page!"
55,0,"Grabbed from the beginning, this novel held me throughout. If you’re a lesser us better when it comes to government, this will drive you nuts. I found myself so engrossed with the drama unfolding that I began to join in with Will as he fights the system which had gone off the rails. A must read from an author who truly engages his readers."
56,0,"As far as I'm concerned,  Mr. Parshall is #1 in the legal thriller  genre; better than John  Grisham.  He expertly weaves his stories through twists, turns and surprises. This story really carried me quickly through to the end. I read it in one day. I love that he includes Christianity in his books. His faith adds so much depth to the story. I very much enjoyed this book and highly recommend it. As a former legal secretary,  I'm always fascinated by legal thrillers."
57,0,"This is the second in the 'Chambers of Justice' series by Craig Parshall.  As with the first one, this is well done."
58,0,The plot centers around the child welfare authorities trying to remove parental custody based on an allegation of terrible child abuse.  There are many twists and turns throughout.  The courtroom drama is great as is the rest.
59,0,"In addition to being a legal thriller, this book explores many spiritual issues.  The lead character, Will Chambers is a fledgling Christian who is working on his spiritual life in addition to the action in the main storyline.  That part is well done also."
60,0,"I will certainly be checking out more books in this series.  I recommend this book, but readers should probably start with 'The Resurrection File', which is the first one in this collection."
61,0,This is an excellent thriller series. Lots of action. You will not want to put it down. Read them in order.
62,0,The premise is scary. This is an engrossing book I recommend you read this when you have a lot of time to read it
63,0,"Enjoyed this one as much as the first book in the series.  Holds your interest.  And the characters are very ""real""."
64,0,I look forward to the read. Thanks
65,0,EXCELLENT READ. Would like to believe a lawyer could have this much feeling for jusice and the truth.
66,0,"Of the five books in this series, I've only read the first two.  This book was more enjoyable than the first. I didn't want to put it down."
67,0,The following is a review of only the first of the five volumes:
68,0,The Golden Days (The Story of the Stone #1)
69,0,"This book is first of a five volume English translation of a Chinese classic, Dream of the Red Chamber (a.k.a. The Story of the Stone) composed by Cao Xueqin. It generally considered as one of China's Four Great Classical Novels. It was written sometime in the middle of the 18th century during the Qing Dynasty, and the setting of the story is early in the 18th century."
70,0,"This book was selected by Great Books KC group as our exposure to non-western literature for the year 2016. At the time Dream of the Red Chamber was selected for our schedule we didn't realize how long the complete work is. The Story of the Stone (1973–1980), the first eighty chapters translated by Hawkes and last forty by John Minford, consists of five volumes and 2,339 pages of actual core text (not including Prefaces, Introductions and Appendices). Total page count is 2,572. Our group decided to limit our discussion to the first volume as a more manageable reading assignment. I have no intention of completing the other four volumes any time in the foreseeable future."
71,0,"It's my understanding that the complete story is about the beginning grandeur and eventual decline of the aristocratic Jia family clan. As indicated by its title, The Golden Days, this first volume is focused on the beginning prosperous years. The book provides a detailed insight into wealthy Chinese cultural life of the time and the story's narrative includes frequent use of poetry."
72,0,"But this novel lays out a sprawling story line with numerous characters with names impossible for western readers to remember or pronounce. This is combined with excruciating details which at times can be beautiful, but overall becomes a heavy forest of words for the reader to slog through. Frankly, I didn't appreciate the experience very much. If I feel this way after the first volume I hate to imagine how I would feel should I manage to complete all five volumes."
73,0,"I downloaded this free version, because it was listed elsewhere in the top five most popular non religious texts of all times. What we have is part two, with part one not available for free from Amazon, yet."
74,0,"At this point, I can't recommend this particular item. Either buy a copy or look on the net where part one and two are freely available. Not able to comment on the merits of this translation because I will have to read the first twenty four chapters (part one) first."
75,0,Also known as The Dream of the Red Chamber.
76,0,GOOD!
77,0,good book
78,0,I think it was part one. It also does not use the standard names that the rest of the English versions use. When I tried to talk to others about it after I was done they filled me in on what actually happened and I could not easily correlate the people that they were talking about. Very frustrating. But the story was enjoyable even though not much happens in this section - which is longer than War and Peace.
79,0,"I am an avid reader, approximately 100 books per year on a variety of topics and themes.  I have to say that The Dark Tower I: The Gunslinger is one of the most unreadable books I have ever encountered.  I powered through over half of the book before I asked myself;  WTH am I spending my time reading this nonsense.  I will never attempt to finish this book due to the intense boredom of it.  I can't say more than that except don't waste your time."
80,0,Confusion and Unmoored Sufferings
81,0,"While reading this book, it almost seemed like the author was creating confusion and misery for misery and confusion’s sake!  Why would you do that in the first book of a series?  If Stephen King’s name wasn’t on this book, I sincerely doubt most readers would have finished reading it.  That said after completing the book I googled it and found King’s fans encouraging people to “power” through the book because book two is good, while on the same page I found others talking about underage sex that is weird in further editions of the series.  This leads me to one question:"
82,0,"“Why did you create such frivolous misery in your novel Mr. King?”  Apart from Jake, it just seems like pain that neither builds the character, nor furthers the story.  It is, to me, uninteresting and does nothing but sear and jade your reader’s imagination."
83,0,"This book was much less interesting than some less known/self-published smaller authors today like AC Cobble, Peter Flannery, A.G. Riddle and others.  In fact this being the first Stephen King book I’ve ever read, I was left wondering if the only reason he has been so popular was due to the advertisements of his brand over the years.  After all, prior to Amazon a writer could not easily get their works known or published.  I now wonder if King is really deserving of his lofty place amongst well known literary authors."
84,0,"The final quarter of this book from the flashback of Roland’s “coming of age” through the cave onward was decent and even good occasionally, but prior to that I wanted to stop reading the book several times."
85,0,"Maybe my review is unfair, but this doesn’t seem like a work worthy of one of the past century’s most popular authors.  Read it if you must, or just read the cliff’s notes version and save yourself some pointless misery."
86,0,"I don't understand the fascination with this series, much less Stephen King.  Most of his books end up with an alien monster.  This one ended up in the trash."
87,0,"Stephen King says he started his epic series, THE DARK TOWER, when he was a very young man. Perhaps with the arrogance and/or enthusiasm of youth this series is a mash-up of any number of literary traditions. In most hands it could have wound up a mess."
88,0,"THE GUNSLINGER, the first in the series, opens, appropriately enough, with “the gunslinger” chasing an unidentified man across a nameless desert:"
89,0,"“The man in black fled across the desert, and the gunslinger followed.”"
90,0,"The scene has the look and feel of an old spaghetti western, which King freely admits:"
91,0,“… I realized that what I wanted to write was a novel that contained Tolkien’s sense of quest and magic but set against Leone’s almost absurdly majestic Western backdrop.”
92,0,I think he succeeded:
93,0,"“The desert was the apotheosis of all deserts, huge, standing to the sky for what looked like eternity in all directions. It was white and blinding and waterless and without feature save for the faint, cloudy haze of the mountains which sketched themselves on the horizon and the devil-grass which brought sweet dreams, nightmares, death. An occasional tombstone sign pointed the way…”"
94,0,The Gunslinger (eventually we learn is name is Roland – an epic/mythic/heroic name) comes across a mysterious young man who has somehow been transported from (our) contemporary New York to this strange land. No attempt is made at explanation.
95,0,"When Roland comes to a town, we learn that this is post-apocalyptic time in which the world as we know it has been destroyed, possibly though nuclear war. It is a dystopian vision that predates the current popularity of such stories."
96,0,"As the journey continues, old-fashioned magic becomes part of the mix. Also a bit of derring do in the style of Indiana Jones. Also some fantasy in the vein of George R. R. Martin’s “Game of Thrones” (“Winter is coming.”)"
97,0,"And, of course, questions of good versus evil are explored."
98,0,Whew.
99,0,"Any type of cross-genre mixing is difficult to do well, much less on an epic scale. I have not even looked at subsequent books in the series in the hopes of being continually surprised when I do read them. I expect this volume is a good launch. If anybody could make it a success it would in the hands of Stephen King."
100,0,"There are many Stephen King books that I really enjoy (Salems Lot, Finders Keepers, The Stand, 11/22/63 just to name a few . . . in fact, 11/22/63 is one of my all-time favorite books).  As such, I really had high hopes for The Gunslinger.  However, the story line was disjointed, confusing, and not very enjoyable at all.  I kept expecting the flow of the book to smooth-out and become a ""cannot put down"" read.  However, this never occurred.  In the end, I was completely disappointed.  I have heard that other Dark Tower books are much better, but I disliked The Gunslinger so much that I'm not sure I'll read any others."
101,0,Once one of my all time favorite books.
102,0,"Stephen King revised this book and it is TERRIBLE!!!  You get no back story and don’t know who some of the characters are, how they played a roll in Roland’s life, what he went through to get to where he is now. NOTHING!!!  It is terrible!!"
103,0,"In terms of story, this is easily the best volume in the series so far. The characters and setting have so much depth, and we learn much about who they all are and why they've been thrust together on this ongoing, epic journey."
104,0,"And this story FEELS epic, too, as Roland and his band of unlikely heroes traverse miles and miles from the first page to the last. The setting and descriptions are all wonderful - you can see, hear, and smell everything the characters are... for good or ill, because some of the places the characters find themselves in are pretty bleak, to say the least."
105,0,"The only problem is that it ends on a cliffhanger. Which ordinarily, would be cause for an immediate one-star review from me, and a solemn vow to never read another book in the series. But because this is Stephen King, and because I've been mostly happy with the series so far, I'm going to press on and give it another shot."
106,0,"Then, the Kindle Edition I read is riddled with typos. Most of these are probably OCR issuess from scanning a print edition of this book, but it just smacks of plain laziness on the part of the publisher. I've reported them all as ""Quality Issues"" on Amazon."
107,0,Roland went for a walk in the desert.  He had a mule with no name.  Did he feel good to get out of the rain?  I can't remember  ...  the palaver left me too numb to care for his pain.
108,0,"This might be a useful introduction to an epic series,  but the story does not stand in its own."
109,0,"Reading this series again, after King finally concluded it - and though it's been over a decade since my first reading of the gunslinger's ka-tet, it's like my old friends have been waiting for my return. In this slice of the tale, the other characters start coming into their own and King draws his characters a deeper hue, layering meaning and darkening shadows."
110,0,"It's a tense ride, a fulfilling adventure and page-turner that starts to eat away at your sleeping hours. Be warned, I think these pages are laced with some addictive substance...maybe Eddie's been at it again. I can't stop reading this series."
111,0,"I know these are supposed to be the great Stephen King epic, but after three books and NOTHING happening I give up. I don't even care about the characters and he has spent 3 books developing them. He is constantly making references to the pop culture of the 1980s so I,m guessing in 10 years or so no one will know what he's talking about. There are better books to read I'm done."
112,0,"This thrilling mystery movie which has touches of horror and delves deeply into the paranormal was a quintessential ""whodunit"" which will keep you engaged and guessing until the very end. Cate Blanchet, the consummate  actress, offers another spellbinding performance, and Hillary Swank and Keanu Reeves provide excellent supporting roles. Giovanni RibisiI adds an additional powerful and convincing performance to the story as a very disturbed young man with whom Cate, the lead character, deals with compassionately. I never cease to be amazed at Cate Blanchet's ability to portray a role with such honesty and realism that you completely forget the person she portrays is a character in a movie."
113,0,This was a surprisingly entertaining movie. Cate Blanchett was excellent and Giovani Ribisi had the most interesting character (his involvement was why I elected to watch this).
114,0,"Blanchett plays a woman with ""gifts"" who gets involved with a murder investigation. She's not all knowing and her visions come in flashes that tend to terrify her as much as offer any insight. There is some effective camera work by Sam Raimi, although there is a bit of a tendency for kind of cheap thrills (surprise off screen entrances, etc.). Then again, this film is from 2001, so my perception of that might be just an indication that it's somewhat dated. Still very entertaining and well directed."
115,0,"The ending is a bit predictable, but so is every movie. I'm more interested in the cast and the emotional roller coaster along the way, and this film certainly has that. Keanu Reeves is cast in a part that's a bit of a departure for him, as is Katie Holmes. This must have been before she got married to Tom Cruise and ended up in crazy town."
116,0,"Billy Bob Thorton is the writer (lots of big names involved with this), and I read this story is based on the experiences of his mother who also reportedly had psychic abilities. I thought it was refreshing how Cate Blanchett is not overly sexualized in this film (wears tennis shoes except for in one party scene). She comes across as very nurturing, and it was a nice departure from most hollywood films."
117,0,"I enjoyed it, it scared my wife though."
118,0,"The only reason the movie was able to be action packed was because of the unbelievable and unrealistic stupidity and helplessness of the main character.  She is just constantly moronic, and I can't think of a single real life female who would display such a chronic case of brainlessness.  I found it shameful the way Cate's character was portrayed as being at the total mercy of men and unable to care for herself.  As horrible as this is, make no mistake, this is what carries the movie.  It's unfortunate that the degradation of women is used for entertainment.  But I think things have changed since 2000; women in movies since have demonstrated use of their brains."
119,0,"It's hard to recognize Cate Blanchett.  She is completely lost within the character.  I loved her portrayal of a poor Southern woman.  The movie itself it quite brutal, and most of the violence is directed against women.  I have never been able to classify violence against women as entertainment, and I am very concerned about people who do.  For that reason, I wish I had never seen this movie.  However, I sat through it because of Cate Blanchett, Giovanni Ribisi  and the plot twists.  I do like the ending."
120,0,"Everyone did a phenomenal job in this movie! The Southern accents were so believable! Australian-born Cate Blanchett was super convincing as a Southern fortune teller, and Keanu Reeves' character was very compelling as well; rarely have I seen him play personas that have a vile nature but that's what I liked about his role in this film; it was something different to behold compared to other characters he's played. I have to say, though, I was hoping to actually see ""Donnie"" get released from jail and possibly even become friends with ""Annie."" (Wishful thinking, I know, but I believe that would have added a nice touch of fulfillment to the movie). Ultimately, it ended on a good note, thankfully."
121,0,"I bought this film so that I could watch it over and over It's one of Blanchett's earlier and less known movies, but it's powerful. Some places put it in the horror category, but I would say it's more in the suspense genre. It combines the paranormal with a murder mystery and strikes all of the right tones. Blanchett heads an amazing cast with Hilary Swank, Keanu Reaves, J.K. Simmons, Greg Kinnear and Giovanni Ribisi. Movies don't usually feature that many Academy Award winners and nominees for awards. Blanchett creates a very appealing character in Annie, a mystical woman who is trying to take care of her three sons after her husband is killed. Ribisi is nothing short of amazing in the way he portrays ""Buddy,"" the town mechanic with a deep and dark past that even Annie can't penetrate when she is distracted by a murder that rocks the community. Very engaging and entertaining to watch."
122,0,"Intense drama.  Excellent characters performed by each star.  I would give it 5 stars but I was uneasy throughout much of it due to Keanu's role, and I am a sensitive soul.  Just me.  The movie accomplished exactly what it was designed to do."
123,0,Very Heavy stuff.  Hard one to grade.  The acting is top notch and movie is powerful and compelling but exceedingly difficult to watch/witness as it focuses on the ugliness people can inflict on each; particularly actions inflicted upon women and children related to family violence. My wife had to quit watching it.  I would never watch it again but I give the producers credit for making a movie about situations that unfortunately are all too real in many families. Cate Blanchett is terrific...she is a gift to the movie
124,0,"This is a well acted movie with excellent plot twists. The cast is fantastic and so believable as a small-town South community. I thought Hillary Swank was spot-on with her interpretation of her character. Plus, it was great to see Keanu Reeves play the bad guy since he hardly ever does. He's good at it, and should take more villain roles. They both got the husband/wife domestic violence vicious circle just right. High praise for this thriller! Buy it, hands-down."
125,0,"A movie for adults possessing a modicum of intelligence and a mature attention span. This film came out in 2000, and is definitely not to be confused with a different movie of the same name released in 2015."
126,0,"This psychological thriller showcases the early acting chops of the wonderful Cate Blanchett, Greg Kinnear, Katie Holmes, Hilary Swank and a menacing Keanu Reeves, with fine support from Gary Cole, J.K. Simmons and Kim Dickens."
127,0,"It has a few riveting scenes straight out of a horror flick, but strives for and achieves so much more."
128,0,"If you've read the novels this far, you want to know how it all ends.  The translator, however, in his preface, indicates that many things contribute to this volume seeming convoluted and straying from the general theme of the previous books.  First, Cao Xueqin lost some of the final chapters when he asked family/friends to proofread, and the last chapters are certainly finished by another author.  This author (or even authors) may have been unaffiliated readers who wrote the equivalent of fan-fiction to finish off the story, heavily influenced by fear of writing anything that could be construed as criticism of the emperor, or motivated by a desire to be the first publisher with a 'complete' edition."
129,0,"You get some closure--the story draws to an end and homage is paid to the theological theme of realizing the primacy of the spiritual world over the material world.  I don't want to give any spoilers, but I will say that you are expecting a fall from grace with a stalwart conviction that life isn't over--a Chinese version of the Book of Job--but you get a lot of deus ex machina events that give it more of a fairy tale ending than what Cao Xueqin hinted at throughout the first three volumes."
130,0,Part of my culture
131,0,The book is exactly as advertised & arrived promptly. Thank you.
132,0,This novel definitely deserves its place in the topmost tier of global literature.  I was not convinced of that until I reached this volume. Amazing that it came to such a complete and inevitable conclusion when it had to be finalized after the author's death by others.
133,0,"I read all  5 volumes of this translation of the 18th Century Chinese novel known as The Story of the Stone or The Dream of the Red Chamber. The stone in question is a small magic jade found in the mouth of the newborn Jia Baoyu. It is the story of the journey through life of that stone and the beautiful young man Bao-yu. Written 300+ years before Downton Abbey this is also a story of a family, the fabulous mansion and garden they live in and the complicated relationships they have with their many servants. Poetry, painting, landscape and architecture, flowers, herbal medicines, Taost priests and Buddhist monks, rape, murder, thievery, jealousy, corruption, death and beauty dance through the pages like nothing else I have ever read."
134,0,"I've read all parts of The Story of the Stone.  It starts and ends in a mystical fashion; coming full circle in a traditional ying/yang way.  Wonderful five volume story about two wealthy families closely connected to the throne.  Although there's not much known about the true author, I suspect that it was written by a maid.  There is incredible detail from the perspective of the servents working for their sometimes nutty employers.  The family actually built a garden at one point in honor of a visit from a daughter who had been chosen to be a royal concubine.  If you want to immerse yourself in the ups and downs, daily life, (warts and all) of 1750's Chinese culture don't miss The Story of the Stone et al."
135,0,David Hawke's English translation is probably the best version of this Chinese classic published so far. Item arrived in reasonable condition.
136,0,Great series.
137,0,This is the fifth and final installment in the classic Chinese story.  It gives a feel for cultural history of the Chinese people.
138,0,"Read it for a literature class in college. Interesting story, would recommend. This is book 5 of a 5 book set. Each book has 24 chapters."
139,0,"This is a masterful approach to the primary themes and characters of the greatest of all Chinese novels. THE STORY OF THE STONE runs five (thick) volumes in length, has literally hundreds of characters, takes place in a very specific historical era, and mirrors both the religious and social practices of the time and also the broader political landscape in which the story takes place. I managed to love it the first time I read it even though I knew almost nothing about any of that, but successive readings have given me hundreds of questions, and this book has helped me find many answers. I'm not a scholar, so what matters to me is that this book, tough sledding though it can be at times, actually increases my enjoyment of one of my three or four favorite novels."
140,0,The editors made an inspired decision to aim this volume at both teachers and researchers. The result is a veritable treasure-trove of pedagogical insights and scholarship.
141,0,"I'm a big fan of both authors, so I was hugely disappointed with this book. It was both the characters & the ending that I did not like. Instead of finding Jordana to be an exciting, independent woman for the time period, I thought she was manipulative and self-serving in her actions, never considering the repercussions of her actions on other people. She had a singlemindedness about her that was not admirable because of the way she went about getting what she wanted, while confessing God's leading & protection. Her bullying of her older brother came off as disrespectful & mean, which was disturbing. The story of her older sister in CA drug on endlessly with both husband & wife repeating the same litany of complaints, without trusting God or each other with their burdens. I got tired of reading about them. I did enjoy & respect Jordana's brother & their new friend, Caitlyn. Adding to my dissatisfaction with the book, was getting to the end, only to find NO resolution to any of the main characters stories!"
142,0,"Rarely do I remove a book from my device, but this one is now gone."
143,0,"The biggest surprise in this book was that it didn't end!  Oh, there were no more pages to read . . . but none of the plot lines were resolved.  It ""ended"" in the middle.  I don't like being taken advantage of in this way and for this reason alone, I won't read any more in the series.  Normally, I love a series because I fall in love with the characters as I did with this book.  But I expect each book to also stand on its own.  This one doesn't."
144,0,So it's done  . . . and I'm done.
145,0,"I have read and enjoyed books by both authors, so I had high hopes for this novel.  I found this volume disappointing on many fronts.  The action took place across the US, with subjects ranging from the Civil War, the Transcontinental Railroad, Westward expansion,  and the photographic processes of the time period.  I thought the pacing was uneven, and sluggish for the most part.  The characters were fairly engaging,  but I felt that none of them were really well developed.  All seemed to have major trouble with communicating their needs and feelings.  There were multiple plot lines and NONE were fully resolved at the conclusion of this novel.  Even so, the ending felt contrived and I had a hard time believing that parents in that time period would be supportive of the choices their children made at the conclusion.  (This comment is vague intentionally so as not to be a spoiler)"
146,0,"I felt that the authors would have served their characters (and readers )better had they chosen to focus on one set of characters at a time, and had at least one plot line reach a satisfying conclusion in each novel.  The choices they have made impel the reader to buy multiple volumes in order to have any resolution.  This strategy failed in my case, as I just don't care what happens next to any of these characters."
147,0,Content Review:
148,0,Sex:none
149,0,Cursing: none
150,0,Violence: fistfights and gunshots
151,0,"Religion : prayer and trust in God mentioned often, but no strong statements of faith in Christ  or Salvation message."
152,0,There were two major stories in this book...
