id,star,text
24,0,"The historicity of the story has been questioned, with many scholarly arguments over the split between fact and fiction. Apparently the author, who first published it around the year 1500, was a Ming dynasty playwright who supposedly also had access to the Imperial Archives. Some of the characters are real people but it's clear the story has been doctored at numerous points. Also, the Foreword, which is extremely helpful although it's scholarly and not written for the general reader, says that a second author recast the plot around 1540 to strengthen the villainy of Cao Cao, whom the first author wanted to make ambiguous because he was nominally working to prolong the Han Dynasty. Cao Cao works wonderfully as a villain so it's hard to imagine how the original text treated him. So, don't learn your history from this book! It's ""just"" entertainment, and however good the Archives were, the authors were working a thousand-plus years after the event. It's not history."
25,0,"A final layer of confusion is added to the text by the use of the relatively new, People's Republic of China (PRC) official transliteration scheme where Mao Tse-Tung becomes Mao Zhedong and Peking becomes Beijing. Therefore, any familiarity older readers have with China will be almost useless as all the place names and people's names are spelled differently. Of course, literature from a foreign culture that doesn't use the Roman alphabet must choose some consistent transliteration scheme, and the PRC one is meant to reproduce more closely the pronunciation used in one of the main dialects of Chinese (Cantonese or Mandarin.)"
26,0,"Despite these caveats, ""Three Kingdoms"" is a work worthy of your time."
27,0,"Bought the digital version for a cheap price of $4. Story quality is fine, the technical aspects make it hard to read."
28,0,"It only shows one panel at a time, at low resolution. The Kindle PC app doesn't allow maximizing and justifying so the panels are like 2"" in size. I had to manually reduce windows resolution very low as a workaround. Using a surface for vertical aspect ratio doesn't help much either."
29,0,"The purpose of my review is not to critique a classic tale, but the quality of this specific collection. You should note that the author, Luo Guanzhong, had a strong bias for Liu Bei's Shu Han, and his account of the Three Kingdoms period is full of embellishment."
30,0,Pros:
31,0,- This translation of Luo Guanzhong's masterpiece is really quite good and at times stunningly beautiful. You'll find yourself rereading passages again and again out of sheer delight.
32,0,"- Each volume contains a marvelous collection of notes that really does illuminate the characters, locations and culture the reader encounters throughout the Three Kingdoms period. The author includes a wonderful introduction and afterword containing a lot of historical information about Luo Guanzhong, the period, and certain key characters like Zhuge Liang."
33,0,Cons:
34,0,The only real issue lies in the quality of the books themselves.
35,0,- There are many spelling and grammatical errors that just weren't edited out. I've never seen so many mistakes in a book before.
36,0,"- The pages are obviously thinner than western readers are used to, so bath tub readers BEWARE: the pages don't recover from drips, damp fingers, or hot, humid air. That said, as long as you treat them with the care due any book, they'll last just fine. I've read through my volumes three times, and they're still in very good shape."
37,0,***This review is based on a discovery made when attempting to start reading the book***
38,0,"The annotations & footnotes for Volume 1 are stored in the back of Volume 2. So if you care about any of these, which there are A TON, you need to buy the second book & lug it around with you. Which these books are not small or light by any means."
39,0,No where in the book itself or on this store page does it mention the appendix being in the other volume. I had to dig around online til i saw this briefly mentioned in a review for vol. 2
40,0,"Great book, although I should mention a complaint with Amazon for using bubble wrap. I couldn't return it because I was going overseas within a day, and it was simply too much hassle. The book arrived damaged, because bubble wrap doesn't protect the book. However, they have accepted my complaint, and agreed to a replacement (Thankyou!)"
41,0,"The book itself is a classic, and this is a good translation, although I want the one that starts: ""They say the momentum of history was ever thus: the empire, long divided, must unite; long united, must divide."" That is surely one of the greatest openings in all of literature; this one isn't quite at that level. I think that version might be adapted from Moss Roberts (the same translator as this book), or it may be his earlier, abridged version."
42,0,"This is one of the four classical chinese novels, and if you are looking to connect with the Middle Kingdom and its past, this is a great (though rather heavy) place to start."
43,0,"So much has been revealed here in this book. We learn more about the prophecy, more about Thalia and her role, the Fae prophecy, and Rafe. There didn’t seem to be a whole lot of action in this book, mostly just in-law drama, and information."
44,0,"Thalia is still badass and confident as ever. I like how the author is keeping the character’s personalities consistent in each book. I’ve read series where it seems like the author struggles to maintain the same portrayal of the characters, but that isn’t any issue here. We see Thalia and her 3 mates grow and explore their relationship further. She has now claimed all 3... which basically means she has boinked with all 3 now."
45,0,Another great addition to the series and I’m eager to start the next book to find out what other drama Thalia and her 3 mates can find.
46,0,"Triad is book 3 of the TriAlpha series and the continuity issues I saw in book 2 don't seem to have bled over to this book; it's a much smoother read. There is a bit of redundancy in the words used (such as intrinsic), but I may be noticing repeats as I'm reading the books back-to-back. I like where the storyline is heading, but another annoying cliffhanger. Off to book 4..."
47,0,Blast you Serena! That ending... You know what I'm talking about. (insert stink eye) But man oh man what a ride! I love Thalia and her attitude for the crap that keeps coming her way shows how amazing she is. Her mates keep her ground which is how it should be. I seriously cannot wait for the next book. Please don't keep us waiting!
48,0,"These books just keep getting better and better. I love these characters so much. I feel mental and emotionally involved with them to a point I have to remind myself they aren't real. You just want to sit down and devour all these books because they are so amazing,"
49,0,This series just keeps getting better with each book I read in it. I love everything about it. I would definitely recommend this book.
50,0,I can’t explain how much I loved this book the more I learn the more I need to know what happens next so glad I don’t have to wait to find out
51,0,Twists and turns in plot? Check. Wonderfully complex characters? Check. A stunning world that sucks you in? Check. What more could you want?
52,0,Love this series. It’s seriously hot.
53,0,"In previous books, there was a cliffhanger of course. It's pretty typical in a series. This one though? Harsh, Serena, harsh."
54,0,"Ok so on to the actual review and less of my foot stomping. So the writing over the series has improved in flow. That or I've gotten used to it. Not sure. It has never been bad, just not the flow I prefer. So either it has changed somewhat closer to my preferred style or as I said, I've simply gotten more used to it. The dialogue has always been well done. The editing is well done, as usual. I noticed no errors in spelling, grammar or continuity."
55,0,"Thalia, as always, is a BA. In this book, she has a lot of things she must adjust to. Yet, she does so with far more grace than I probably would have. I do hope she gets her ...... back though. The guys also have some issues and some big revelations to sort through."
56,0,"Overall I would recommend this book, as well as the rest of the series."
57,0,"Why is this like crack for me? For some unknown-to-me reason, I thought this was a trilogy? Maybe the triad theme? I have no idea why. But, no! Cliffhanger-city, baby, and apparently I'm the mayor. I don't know. I really hate cliffhangers, but S. A. has been so freaking faithful about getting those books out in a timely manner that I ain't even mad. I am knuckle biting. How can this be resolved? How will the big-bad get defeated? I don't want to spoil anything here in a review, but I have all the unanswered questions. Arrrgh! There were plot twists on top of plot twists in this one."
58,0,"I'm ready for Thalia to kick all the ass in book four. I NEED her to kick all the ass. She's been through enough, and I want to see her triumph in a big way. She's an awesome heroine, and I love how she's imperfectly perfect. I'll be anxiously awaiting the next book."
59,0,"This is the first half of C. H. Brewitt-Taylor's translation of the 14th-century Chinese classic. I am reading his translation in parallel with Moss Roberts's translation. While I am unable to judge the comparative accuracy of the two renditions, as a reader I considerably prefer Roberts's translation, primarily due to his extensive and illuminating endnotes. Lacking the information in those endnotes, I think I would have been unable to appreciate the narrative."
60,0,"The one respect in which I prefer the Brewitt-Taylor translation is that he inserts paragraph breaks when the text switches from one speaker to another. He also adopts a somewhat more archaic prose style than Roberts does, which may appeal to some readers (though not me) as suggesting the story's venerable age. The original Chinese novel was penned over six hundred years ago, and is based on historical events from about 200 A.D."
61,0,"I note that I am finding it helpful to read each chapter twice, once in each translation. The book has a vast cast of characters, none of whom I was familiar with before, but many of whom would have been known to its original audience. Reading a chapter again allows me a sense of what it would be like if I wasn't trying to remember who everybody was and which faction they supported. (Although this is slightly undermined by the two translations using different schemes for transliterating Chinese names.)"
62,0,I will postpone comment on the book's quality as a story until I eventually make my way to the end.
63,0,"P.S. My rating of 3 out of 5 stars is as much a rating for the translation as for the underlying story, and I may well end up giving the Roberts's translation a higher rating."
64,0,"This review doesn't really concern the story - Romance of the Three Kingdoms is justly a classic piece of literature, and it'd be slightly ridiculous to review the story itself on an Amazon review. It's amazing, and exciting, and definitely read it if you can."
65,0,"What I will review - and what I have significant problems with - is the Tuttle edition for Kindle. I can't really speak on the printed edition, but a lot of my criticisms, I suspect, will apply."
66,0,"Firstly, there are a ton of typos. I'm averaging one per page now. Things like:"
67,0,"""Today her son is on the throne and all the officials are her friends/ and her influence is enormous."""
68,0,"It seems petty, and normally I'd ignore it, but it gets on your nerves after a while."
69,0,"The fact that there are so many of these errors speaks to a lack of proper editing, I think, which leads to my next point: a lot of the prose is pretty bad, stylistically. It varies from place to place, but it's at best annoying and at worst a serious impediment. More than once I've had to stop and ask myself: ""who is the subject of this sentence?"" or even ""who is the direct object?"" which takes me out of the action while I have to parce the previous paragraph and see who the translator is talking about."
70,0,"The register of the translation changes as well - one second a character might be speaking in a very formal, periphrastic ""bureaucratese"" and then end the sentence with something jarringly vernacular. It seems like a minor issue, but things like that can confuse characterization and are just generally poor usage. More generally, the dialogue is stilted and artificial: ""The originator of the plan to injure your brother was Chien Shih."" Stylistically, it's an awkward sentence - why phrase it like that? It seems pretty obvious that the translator was probably not a native speaker - which is fine, as long as there's a strong editor to clean things up, which seems to be lacking here."
71,0,"The next one is a bit of a preference thing, I'll admit: usage of Wade-Giles. When I was learning Chinese, Pinyin was the ONLY romanization used. Say what you want about the merits of Wade-Giles, but Pinyin is what people are going to generally be familiar with today. So when I read through this and see (I think) Kongsun Tsan, I have to stop and translate it in my head: ""Kongsun Tsan? Is that Gongsun Zan?"" (I've read this book - different editions - a number of times, so I'm familiar with the characters. Otherwise I'd honestly be lost.)"
72,0,"Now I hear what you're saying: ""but what about the people that don't know anything about China? Wade-Giles would be so much simpler. That way people aren't pronouncing Cao as Cow!"""
73,0,"There are a number of other issues in the book that make that a questionable argument. Firstly, WG has its issues here as well - Kongsun's ""Kong"" is not pronounced as in King Kong. There are a number of reasons why it would make a bit of obscure linguistic sense to write it that way for romanization purposes, once more to do with consnant voicing, but someone utterly unfamiliar with Chinese would be tripped up by it just as well as they would with Pinyin's c equalling (roughly) [ts]. But this is a huge digression."
74,0,"For the uninitiated there are somewhat larger issues. Most notably, the usage of ranks. The book is a bit ambivalent about this: when we first meet Guangong, the book notes that this signifies he is Lord Guan (as gong = lord). Other times, however, the book introduces ranks (Chinese ranks) without a single explanation of what it is: ""so-and-so was at the time occupying the rank of ssu-tu."" Well, ok - what is this rank? Where is it on the hierarchy? Is it low or high?"
75,0,"For the record, ssu-tu is situ or ""Minister of Education."" It's worth noting that the edition didn't even get this right: ssu-tu would be si-du in Pinyin, as tu=du and t'u=tu. If you care, the apostrophe (as far as I know) here represents differentiation in consnant voicing."
76,0,"Why was it necessary to tell us this character was ""ssu-tu"" without explaining WHAT it was? (The Minister of Education, an important post, which would help explain why this person was in a position to plan a coup.) The book does this a number of times, which makes the sections revolving around court intrigue especially painful, as we're told person x had position a, person y had position b and person x had position c, with the positions generally not elaborated upon."
77,0,"The worst part is when the book half does this and half doesn't: ""Commissioner X told Y Ssu-tu [note the Chinese syntax for titles] such-and-such."" Some titles are fully translated and some aren't - so we're hearing Empress Ling tell Tung T'ai-hou (=Dowager Empress) something. It then switches. Overall, INCREDIBLY confusing for a book that has so many important interludes in the highly stratified court."
78,0,"So we have a confused usage of ranks (some English, some Chinese, some mixed) which at times have no explanation as to what they are or where they are in the court hierarchy. At best, we've been briefed once, and it's NEVER touched again. Why couldn't the translator simply render ""ssu-tu"" as Minister of Education throughout the book? What would it have taken away that was more important than clarity?"
79,0,"This is a great work of literature, and this edition's introduction is a great transition for the Western reader into the right mindset."
80,0,My mother in law recommended this book. Its a great read to learn Chinese history from a fictional book.
81,0,I would definitely have enjoyed it more if I could follow the characters. The characters are numerous and have VERY complicated and some similar names.
82,0,This is a must for those who enjoy history. It's a Chinese classic and I've read
83,0,both books. This is reading I would recommend.
84,0,"Bought this for my son. He loves Chinese history. This book is actually historical fiction. My son says it is great. In fact, he has read it many times."
85,0,great
86,0,"I brought it for my husband, it was recommended by a friend. He loves it. He read  Clavell's Shogun and this book is similar to it."
87,0,AMAZING. From start to finish i couldn't put down these books. I recommend to anyone! Great gift for any reader
88,0,"The Legends From China series comic and text version of the Romance of the Three Kingdoms, one of the four great classics of Chinese literature, is a masterpiece of (relatively) simple storytelling, with great visuals. The only confusing point at times is the similarity in appearance of the many, many burly and bearded ancient warriors we are following, mainly because there are so many of them and most of them are quite invincible. But after a while the maze of characters starts to become clearer, and it's easy to become immersed in this amazing tale."
89,0,"Each book of about 170 pages is broken up into three or four individual tales, or adventures, mostly following our three heroes - Liu Bei, Guan Yu and Zhang Fei - as they go about their sworn mission, but also breaking away from time to time to tell someone else's tale (usually someone that's doomed to failure or death). Each section begins with an overview of what's to come (i.e. forecasting and spoilers), a map of the vicinity of China that is covered, as well as the odd box tale or illustration of a hero or two. Curiously, the text follows a western convention of family name last, inverting names like Liu Bei as ""Bei Liu"" (Liu is the family name), seemingly pretending that English convention is to do the same with all Chinese names, like Zedong Mao (Mao is the family name), or Kai Shek Chiang (Chiang is the family name, etc). Oh well..."
90,0,"The second part starts off with another list of characters, focussing on the aftermath of the collapse of the coalition of 18 states opposing Dong Yuan and the late Han empire. The tale starts with rural battles between bitter rivals, the emergence of Zhao Yun as a mighty warrior, and the downfall of Sun Jian in a bloody ambush. Yuck! It's interesting that our heroes - the brothers three of Liu Bei, Guan Yu and Zhang Fei - are hardly seen in this book, other than to comment on events elsewhere while playing a chess game. Not Zhang Fei's style, to be sure. The tale of ""The Family Plot"", which dominates this book by running just over 100 pages, shows how a man sacrificed the ""honour"" of his daughter in order to restore justice through the downfall of two monstrous warriors. It's a fascinating tale that is too good to NOT be true!"
91,0,"This instalment of the tale is much gorier and sexier than the first tale, also showing the suffering peasants of China toiling under the tyranny of Dong Zhuo, who is portrayed as a bloated lech. It's pretty creepy at times too... The book ends with an essay on the nature of literary tragedy, comparing the final rivalry between Dong Yuan and Lu Bu over the love of Chan Diao with the tale of Othello. It's a decent essay on the perils of emotion and bloody rivalry."
92,0,Disclaimer: I recieved an ARC via Netgalley.
93,0,"One always worries about the second installment of anything. True, there is the Empire Strikes Back., but in many cases there is always a subtle, if not huge, let down. The second installment somehow seems weaker; it isn't bad, but just not as good as the first."
94,0," So it is with great pleasure, I can say that is NOT true of this second installment of the Legend of Three Kingdoms. The only thing wrong with this graphic novel presentation of the famed story is that you want more at the end. You go, ""What? No! Can't be over yet!""."
95,0," This, undoubtably, is a good thing for the creative and production team behind the series. It is made easier on the reader that the ending is not a cliffhanger. You just don't want the story to end."
96,0, This is better than Volume 1.
97,0," It should be noted that there is violence and sex in this book. While neither is graphic, there is no nudity or copious amounts of blood, neither is coded. There are strategically placed towels and sheets, though."
98,0," The focus of this superb installment is the plot to bring down Yhao Dung. This plot is set in place by Councilor Weng and makes use of his daughter Diao Chan, who transcends the stereotype of the sex using woman. What Diao Chan desires is far from money and fame, and has more to do with honor and survival. She is a Chinese Judith. The conversation between father and daughter, where he asks her to do the unthinkable, is beautifully drawn and written. Diao Chan is anything but a passive character and shines as a heroine who does not use a sword, but is no less heroic because of that."
99,0," The love triangle between Diao Chan Yhao Dung, and Bu Yu is starkly played out among the jockeying for power that occurs in the kingdoms. The story is told and illustrated with such pathos that it resembles a movie. The closing panels of the volume focus on this love triangle and leave the reader grasping."
100,0," The first half of the volume focuses more on battle and introducing new characters that will play larger roles later in the story. The theme that haunts the love triangle, filial and family loyalty and ties, is also present and does an excellent job of connecting the two stories."
101,0," Everything that made the first volume so good is still present - the beautiful art work, character listing, historical notes and explanation (I loved the bit about the chain scheme), as well as little extra pages depicting artwork or knowledge. These pages are placed better than they were in the ARC of the first volume."
102,0," In many ways, however, this volume would undoubtably work better in an school setting than the first. The introduction of Diao Chan will not leave female students with a focus, a female character who has strength of character and who can do what men can not. The love triangle can be used in several different ways, besides the historical context. While the book itself makes a connection to Shakespeare's Othello, a teacher can also use Shakespeare's Much Ado about Nothing, making Shakespeare easier or more accessible for students who couldn't care less. If the first volume has the extras that allows the reader to tie the story to modern situations, the second volume allows the reader to connect great works of literature. Additionally, the love triangle can be used to discuss questions of morality and loyalty. Furthermore, the volume (and this is true of the first as well) can be used to get students who love movies such as Hero or Crouching Tiger interested in literature as well as history."
103,0," As a final word, I cannot recommend this series highly enough. It is wonderful to see this work come out in America and the publisher should be applauded for doing so."
104,0,Reason for Reading: Next in the series.
105,0,"While I thought the first volume most suited to this age group due to intellectual maturity, this second volume does become more graphic in all senses: violence, and sexuality both implied and visual.  The first book was almost a whirlwind as we got introduced to the myriad characters and intricate plot, this book does continue in that vein but also settles down into various story arcs.  Several dealing with the battles and politics but a major one in which the volume is named after ""The Family Plot"" where a plot to bring down a ruthless tyrant is put into action.  The first female character is introduced via this plot and several other characters are explored more fully.  I enjoyed this volume even more than the first one, but still do contend that it is not an easy read.  I read the book in one sitting and recommend that as the best way to read it.  Putting the book down halfway through and picking up again could prove disorienting as there really is a huge cast present here.  It is hard to keep track of everyone but as the story progresses the characters are becoming more familiar.  I could see myself re-reading this series after I'd been through it once.  I didn't mention in my first review but this is based on a Chinese epic written 600 years ago called ""The Romance of the Three Kingdoms""."
106,0,"Ii agree with the previous reviewer -- this book is for more mature audiences than the first volume.  The author has again distilled a long  volume of Chinese history into a comic book of political intrigue and sexual tension.  I don't want to give away the plot. The series of books about the Three Kingdoms is the most popular book set in China.  The art conveys the action and the suspense. The words cut to the core of the story, which is what fascinated me. I'm glad somebody took the trouble to make these cultural stories available and enjoyable."
107,0,A unique gift request for a Dynasty Warriors fan.  The perfect gift!
108,0,"I first ordered the complete series.  Then I ordered season three alone due to defective discs. So now I'm sixty dollars into to it minus a six dollar compensatory partial refund.  I'm on the third replacement and still have not watched the ending of season three, disc two, sides a and b, the last episodes.  I'm trying ebay now.  Seems like Warner Brothers should be doing like a couple of other companies are doing and that is acknowledging the bad discs and offering a single disc replacement.  If not, then acknowledge these may be bad bootlegs and putting the bootlegger out of business.  How many times do I have to watch this season three disc two sides a and b carefully noting all the freezes and skips, and what they did on two or three different players.  Enough already.  When I order a dvd, I want it to play without error, and bad discs in four of four sets is not good business practice.  As for the show, I loved Kung Fu as a child, and loved seeing it again.  I just want to watch the end of The Garments of Rage and The Demon God.  But I have a feeling that in a couple of years when I go to watch the series again that none of them will play."
109,0,"Loved the series, but the current dvd sets being sent out by Amazon have uncorrectable media errors that make it impossible to view all the episodes.  I tried multiple dvd drives, multiple bluray drives, cleaning the disks, etc. all to no avail.  Episodes ""Blood of the Dragon Part Two"", ""My Brother, My Executioner"", ""The Demon God"", ""Battle Hymn"", and ""Barbary House""  in particular wouldn't play in three different sets.  Given the poor quality (full screen modified into widescreen with indiscriminate chopping of top/bottom and terrible media/recording quality) it is highly likely this batch is counterfeit."
110,0,"The third and final series of the greatest show of the '70's is coming! David Carradine unexpectedly walked out of the show at the end of this season, he's a man of many interests so he couldn't be tied down to the one show for too long. At least we have close to a hundred episodes of this tv classic as his legacy. These final episodes are:"
111,0,"1. ""Cry of the Night Beast"" (Prod #166251) October 19, 1974 - Caine hears a baby buffalo crying (supernaturally) and stops a hunter from killing its mother. But when mother and baby get separated, Caine must find a way to keep the baby alive until he can reunite them. This is connected in flashbacks to a connection the young Caine felt with an unborn baby."
112,0,"2. ""My Brother, My Executioner"" (Prod #166252) October 12, 1974 - Caine tracks down Danny but doesn't get the kind of reception he expected from his brother. Soon thereafter a gunfighter arrives saying that this Danny Caine had been a very fast gunfighter with a different name just three years previously and he wants to see which one of them is faster."
113,0,"3. ""The Valley of Terror"" (Prod #166253) September 28, 1974 - When Caine learns a young woman has visions of the signs of the dragon and the tiger that are burnt on his arms, he rescues her from those who are trying to return her to an insane asylum."
114,0,"4. ""A Small Beheading"" (Prod #166254) September 21, 1974 - While he is working for a woman on a ranch near a coastal town, a sea captain (married to the sister of the Emperor's*1* nephew, whom Caine killed) delivers to Caine a pardon if he returns to China. The catch, according to the captain, is that Caine must allow the 'beheading' of the little finger of his right hand."
115,0,"5. ""The Predators"" (Prod #166255) October 5, 1974 - Caine needs a man to return with him as a witness to the fact that he didn't kill a sheriff. But the witness is one of a gang of hunters seeking Apache scalps and an Apache, who Caine has befriended, has had a vision to kill the whole gang."
116,0,"6. ""The Vanishing Image"" (Prod #166256) December 20, 1974 - Caine seeks out a dying photographer (Lew Ayres: nominated for an Emmy for the performance) who might be able to identify Danny in a group photograph. Meanwhile, Caine is tracked down by another Chinese assassin and the old man is tracked by an Indian who believes the camera has stolen his spirit."
117,0,"7. ""Blood of the Dragon"", Part I & 2 (Prod #166257-8) September 14, 1974 - Caine shows up in Gurneyville, on the California coast, knowing (supernaturally?) that his grandfather died there the night before. As Caine tracks down what happened to his grandfather, he is being tracked by three agents of The Imperial Guards of the Dragon Throne's Order of the Avenging Dragon which needs to kill Caine to end the shame of having failed to protect the Emperor's nephew (showing that the hunt for Caine won't end with the Emperor's death in 1875*1* - though, the Dowager Empress*1* might have continued anyway)."
118,0,"8. ""The Demon God"" (Prod #166259) December 13, 1974 - In flashforwards Caine is stung by a scorpion and faces again a hallucination that he first experienced when, as a young student, he was poisoned by a Mandarin's son who wanted to learn from the temple student what awaited his dying father in the land of the dead."
119,0,"9. ""The Devil's Champion"" (Prod #166260) November 8, 1974 - In China a strange challenger shows up at the temple gates to challenge Master Kan to ritual combat to the death. Caine, who is having visions, must find out who or what is behind the situation."
120,0,"10. ""The Garments of Rage (Prod #166261) November 1, 1974 - After the events in ""The Demon God"" (#47 the last episode set in the present), Caine is left battered with his clothes torn, and he is taken in by railroad workers. The railroad is being harassed by a Shaolin master who has also fled China. This former teacher offers Caine clothes that had belonged to his nephew who died in a railroad accident. (At first Caine refuses to wear the clothes which might symbolize that he would help sabotage the railroad, but later Caine accepts the clothes and wears them for the rest of the series)."
121,0,"11. ""Besieged"", Part 1: ""Death on Cold Mountain"" (Prod #166262) November 15, 1974 - In China Master Po and Caine are dispatched to rescue the survivors of another Shaolin temple which has been destroyed by the warlord Sing Lu Chan. One of the survivors happens to be a girl."
122,0,"12. ""Besieged"", Part 2: ""Cannon at the Gates"" (Prod 166263) November 22, 1974 - In China Master Po and Caine are dispatched to rescue the survivors of another Shaolin temple which has been destroyed by the warlord Sing Lu Chan. One of the survivors happens to be a girl."
123,0,"13. ""A Lamb to the Slaughter"" (Prod #166264) January 11, 1975 - Caine goes to a village on the coast of Mexico to pay a debt the priest owes to a man whose father died saving his father. But the only payment the man will accept is for Caine to teach him fighting/killing skills."
124,0,"14. ""One Step to Darkness"" (Prod #166265) January 25, 1975 - Caine comes to the rescue of a woman and for his trouble is arrested by her army officer husband. The woman turns out to be addicted to a Chinese drug (opium?) and she introduces Caine to a mystical world where he meets a demon who claims the priest's life for a wish the very young Caine had made while sick with typhoid."
125,0,"15. ""The Thief of Chendo"" (Prod #166266) March 29, 1975 - Master Po and the young Caine visualize what it will be like when Caine leaves the temple. The two imagine (?) in a 'flashforward' (?) that Caine, now a priest, has been sent to help a duke. The young priest ""finds royalty everywhere"" as he runs into a prince of thieves who wants to help a princess."
126,0,"16. ""Battle Hymn"" (#166267) February 8, 1975 - While chasing Caine for the reward, a man falls from his horse and is killed. The useless death leads Caine to shaving his head. Then he undertakes to return the dead man's belongings including, it turns out, a treasure map to the man's wife in Sovalo. On the way he runs into a pair of traveling musicians who are going the same way."
127,0,"17. ""The Forbidden Kingdom"" (Prod #166268) January 18, 1975 - While fleeing the Imperial troops after killing the royal nephew, Caine tries to escape into Tibet. And in the process he is helped, betrayed and loved by Po Li. (She was the mother of the son who turns up in the sequel movie of 1986 ""Kung Fu: The Movie"".)"
128,0,"18. ""The Last Raid"" (Prod # 166271) April 26, 1975 - On his way to Lordsville to answer a summons from Serenity Johnson (which he does in the following episode ""Ambush"" even though it seems ""Ambush"" was originally broadcast first), Caine visits old friends from ""The Well"" just as their son is kidnapped by former Confederate raiders who continue to fight the Civil War."
