id,star,text
15,0,"“The desert was the apotheosis of all deserts, huge, standing to the sky for what looked like eternity in all directions. It was white and blinding and waterless and without feature save for the faint, cloudy haze of the mountains which sketched themselves on the horizon and the devil-grass which brought sweet dreams, nightmares, death. An occasional tombstone sign pointed the way…”"
16,0,The Gunslinger (eventually we learn is name is Roland – an epic/mythic/heroic name) comes across a mysterious young man who has somehow been transported from (our) contemporary New York to this strange land. No attempt is made at explanation.
17,0,"When Roland comes to a town, we learn that this is post-apocalyptic time in which the world as we know it has been destroyed, possibly though nuclear war. It is a dystopian vision that predates the current popularity of such stories."
18,0,"As the journey continues, old-fashioned magic becomes part of the mix. Also a bit of derring do in the style of Indiana Jones. Also some fantasy in the vein of George R. R. Martin’s “Game of Thrones” (“Winter is coming.”)"
19,0,"And, of course, questions of good versus evil are explored."
20,0,Whew.
21,0,"Any type of cross-genre mixing is difficult to do well, much less on an epic scale. I have not even looked at subsequent books in the series in the hopes of being continually surprised when I do read them. I expect this volume is a good launch. If anybody could make it a success it would in the hands of Stephen King."
22,0,"There are many Stephen King books that I really enjoy (Salems Lot, Finders Keepers, The Stand, 11/22/63 just to name a few . . . in fact, 11/22/63 is one of my all-time favorite books).  As such, I really had high hopes for The Gunslinger.  However, the story line was disjointed, confusing, and not very enjoyable at all.  I kept expecting the flow of the book to smooth-out and become a ""cannot put down"" read.  However, this never occurred.  In the end, I was completely disappointed.  I have heard that other Dark Tower books are much better, but I disliked The Gunslinger so much that I'm not sure I'll read any others."
23,0,Once one of my all time favorite books.
24,0,"Stephen King revised this book and it is TERRIBLE!!!  You get no back story and don’t know who some of the characters are, how they played a roll in Roland’s life, what he went through to get to where he is now. NOTHING!!!  It is terrible!!"
25,0,"In terms of story, this is easily the best volume in the series so far. The characters and setting have so much depth, and we learn much about who they all are and why they've been thrust together on this ongoing, epic journey."
26,0,"And this story FEELS epic, too, as Roland and his band of unlikely heroes traverse miles and miles from the first page to the last. The setting and descriptions are all wonderful - you can see, hear, and smell everything the characters are... for good or ill, because some of the places the characters find themselves in are pretty bleak, to say the least."
27,0,"The only problem is that it ends on a cliffhanger. Which ordinarily, would be cause for an immediate one-star review from me, and a solemn vow to never read another book in the series. But because this is Stephen King, and because I've been mostly happy with the series so far, I'm going to press on and give it another shot."
28,0,"Then, the Kindle Edition I read is riddled with typos. Most of these are probably OCR issuess from scanning a print edition of this book, but it just smacks of plain laziness on the part of the publisher. I've reported them all as ""Quality Issues"" on Amazon."
29,0,Roland went for a walk in the desert.  He had a mule with no name.  Did he feel good to get out of the rain?  I can't remember  ...  the palaver left me too numb to care for his pain.
30,0,"This might be a useful introduction to an epic series,  but the story does not stand in its own."
31,0,"Reading this series again, after King finally concluded it - and though it's been over a decade since my first reading of the gunslinger's ka-tet, it's like my old friends have been waiting for my return. In this slice of the tale, the other characters start coming into their own and King draws his characters a deeper hue, layering meaning and darkening shadows."
32,0,"It's a tense ride, a fulfilling adventure and page-turner that starts to eat away at your sleeping hours. Be warned, I think these pages are laced with some addictive substance...maybe Eddie's been at it again. I can't stop reading this series."
33,0,"I know these are supposed to be the great Stephen King epic, but after three books and NOTHING happening I give up. I don't even care about the characters and he has spent 3 books developing them. He is constantly making references to the pop culture of the 1980s so I,m guessing in 10 years or so no one will know what he's talking about. There are better books to read I'm done."
34,0,"""The notebook"" was ordered for my wife after she saw the movie. She says that she rates it five stars."
35,0,"This book had a magnificent whirl of fun twisted into it, while it still kept the seriousness of jing wang."
36,0,This complete version is very nicely edited and printed. Cover design is all good. Free shipment to home is very convenient. Little heavy due the thickness (500 pages) but it's okay if you don't carry it in your journey or in your dreams.
37,0,"This review is about all five volumes of the series. This was my first foray into the translated Chinese volumes that are generally referred to as The Story of the Stone or The Dream of the Red Chamber. After reading the scholarly reviews, I was skeptical that the work would appeal to me on simply a 'consumer-reader-student-of-history' level. And it was such a different style that all I could think during the first volume was Really? This is the iconic symbolism of post-Western-contact of China? But the fables grow on you, the icons surface, and the style becomes more familiar. I've never encountered the use of 'small action' in such a relevant way; all the fol-de-rol about meals, kowtowing, hedonism vs. tradition, the ceremonies of ancestor worship begins to blend into a bigger picture, and one that most readers, regardless of culture, will recognize."
38,0,"I slogged through, and found the stories engaging, the descriptions of the culture fascinating, and the plotlines very different from western stories. The time invested in completing the series was a joy. Thankfully, a glossary of individual names, relationships, and even the family trees for the families most involved appears in each volume. I was a complete novice about Chinese naming conventions; the names themselves were confusing until the third book."
39,0,"It's usually difficult to find all five volumes, so I thank Amazon for pulling the Penguin versions together."
40,0,"Nothing good lasts forever, whether we are talking about the Garden or this novel itself… Volumes 4 and 5 are thought to be written by Gao E a generation after Cao Xueqin’s untimely death.  There has been rampant speculation since the appearance of these last 40 chapters in 1791 as to how faithfully they followed Cao’s original intention and how much material Gao E had to work with in editing it all together.  I wish that David Hawkes, the translator of the first three volumes, had continued to translate these final two volumes.  I would then be able to say more definitively whether the author’s voice or the quality of the writing changes that greatly.  I do not believe that our new translator, John Minford, is quite as skilled as Hawkes.  I guess this means that someday I will have to read a version completely translated by the same person, perhaps Gladys Yang’s."
41,0,"Anyway, back to the story itself.  We continue to see the struggle between lineal descendants as Jia Zheng has returned to make Bao-yu study.  Everywhere the family is falling apart and the conflicts play out as expected: young vs. old, mistress vs. servant, husband vs. wife.  In the first 80 chapters there was an interplay between characters’ (major and minor) storylines that helped me feel the texture of their everyday lives.  Incidents would ebb and flow until some great event occurred which stopped everything.  Gradually the plot would get rolling again but in a different direction than I had assumed.  This no longer happens.  Things go about as one would expect.  Again, this is the price we readers pay for having these last 40 chapters assembled at all.  The previous volumes each took me at least two months to read.  I frequently had to stop due to feeling overwhelmed by the richness of detail and characterization.  With this volume I was able to read as compulsively as I had always wanted but never got exhausted.  The writing is now heavy on dialogue, and none of it particularly rich or layered (as I said before, I cannot say for certain whether this is due to Gao E, John Minford or both, though perhaps if David Hawkes had continued as translator he might have improved on the original however slightly.)  The upside is that I finished the book in ten days."
42,0,"When characters do have inner thoughts they are always of something established in the first 80 chapters (Aroma wonders what will become of her as a concubine, Dai-yu feels like an outsider, etc).  And although I felt chapters 80-90 were somewhat clunky, I settled into a groove and enjoyed the second half of this volume.  Or perhaps Gao E had better notes or fragments to work from, since Cao had perhaps finished 110 chapters and tended to lend them to his friend/relative/editor Rouge Inkstone in increments of 10.  We will never know.  Despite my previous complaints, there is one relationship that continues to develop, that which is between Nightingale and Dai-yu.  Nightingale’s mad dash around the Garden during the critical time for Dai-yu was incredibly suspenseful and heartbreaking.  I’ve always been surprised at how emotional I can get about these characters, and I am even more surprised that I continue to be moved by Gao E’s chapters.  Although chapters 80-90 struck me as a bit flat, the chapters leading up to the wedding have been presented quite believably by presenting the complicated motivations and actions surrounding the grand substitution.  Although I was never a huge Dai-yu fan, I appreciated her aesthetic and pitied her situation.  However, I probably would have wanted my son to marry Bao-chai, and not for jade and gold reasons, but because she is very solid and sensible.  My favorite character continues to be Tan-chun, who embodies the best qualities of Dai-yu and Bao-chai.  I was surprised and comforted to see her at Dai-yu’s deathbed.  I hope she makes it out okay, but I don’t have high hopes for anybody at this point."
43,0,David Hawke's English translation is probably the best version of this Chinese classic published so far. Item arrived in reasonable condition.
44,0,Contains the Dream of the Red Chamber
45,0,"This is the point where the author had left off and his friends subsequently pieced together his notes and drafts.  The story becomes quickly incredibly depressing, all presaged in the preceding volumes but still.  it is realistically done and vivid but the story, and its characters, lose a lot of their charm.  They pay their debt of tears, with interest."
46,0,The DVD is exactly as advertised & arrived promptly. Thank you.
47,0,Good quality and fast shipping
48,0,"I am a big fan of The Story of the Stone original version (in Chinese), and I knew how terrible this English version is. Some of the sentences are very rude and unreasonable according to Chinese manners, and the names.... Nah"
49,0,I should like to return this book because it is smaller by 1/2 inch in perimeter than the other 4 volumes of the same book I acquired through Amazon.  I'd like the volumes to match in size.
50,0,  The book took so long in arriving that I had read the book borrowed from a college library by the time I received it.
51,0,  The book is also rather yellowish.
52,0,From Emily D. (pen name)
53,0,While it might be premature to give full comment on this book because I am yet to read it all up. I must say it is a very good reference book for any Development Studies student or practitioner who is looking to make a sustained difference with development initiatives.  This book was recommended by my Professor and Thesis Supervisor. Its an insightful read on participatory approach to development.
54,0,Good book.
55,0,"A continuation of David Hawkes' beautiful translation of the amazing 18th century Chinese novel begun in Volume I (The Golden Days).  This book conveys the immersive feel of entering another culture and another era--it's family structure, etiquette, philosophy, clothing, gardens, poetry, entertainments, rites of passage, sexual mores, and the innumerable small details that bring a culture fully to life. The dialogue continues to sparkle Some chapters have us laughing aloud, others make us feel we have been punched in the gut.  Much of this volume concerns the poetry club that the main protagonist and his young female family members and their maids in attendance have established in the garden of their mansion. So in some ways not a lot happens in terms of what one can call ""plot.""  And in other ways, everything--life--unfolds.  We get to experience the life of the Jia family and their relatives at the height of their success, before their inevitable decline.  This is, after all, Buddhist China, and in Buddhism, everything is about transience."
56,0,"It's kinda silly how much I loved reading this, when spoiled Chinese aristocrats writing poetry really ought to be boring. But then a scene comes along like Bao-chai and Dai-yu exchanging insults disguised as jokes, and Tan-chun speaks up:"
57,0,"'Pinch her lips, Chai!' she said. 'You should hear what she's been saying about you.'"
58,0,"'I don't need to,' said Bao-chai. 'One doesn't expect ivory from a dog's mouth!'"
59,0,"And I literally said out loud, ""Woof, girl!"" and kept on chugging along."
60,0,"Sure, I did miss the really weird parts of Volume I. So much nothing happens in this second volume. But that's okay, because there are also some tremendously tender moments of affection. Bao-yu doting on his maids to keep them warm; Xi-feng and Patience rigging a card game so Grandmother can win; Or Dai-yu taking Caltrop under her wing and making a real poet out of her. For all the back-biting these women and men in the Jia family do, they also express deep love in small, subtle ways."
61,0,"--But, boy, there's also some sudden and violent bursts of life in between. People die or get beaten within an inch of death, and we just move on to the next scene. Constantly moving on forward and forward, with a little growing tinge of melancholy left behind in the background. And it's that satisfying mix of fantasy, realism, sweetness, and godawful depression that makes me corny in love for this story."
62,0,"Compared to other translations of this book, this is by far the easiest, most comprehensible, and most fluid flowing translation out there. Even though it is an English translation, the translation captures the original's intent and purpose, without too much verbosity.  And what makes this translation stand out is its inclusion of an appendix that discusses in depth relevant historical facts that the reader may find useful or interesting as they read the novel."
63,0,"One complaint, the poems are not beautifully crafted and a lot of the original's subtle beauties are lost in translation. Both of these complaints are understandable. It is impossible to bring the greatness of this novel in its entirely from one language to another without losses. Though, It is a little sad not being able to fully absorb and enjoy everything the original has to offer. One possible solution, learn Chinese well enough to read the original in its mother language."
64,0,"The book arrived with so much protective packaging it could have survived a nuclear blast. Aside from its physical properties, the second volume was just as fun and exciting and detailed as the first. Can't wait to read the next 3 novels!"
65,0,"Reviewers often comment on this volume being completely immersive in the minutiae of the daily rituals of the ladies and their maids. I have completely lost myself in this book in the way that I see others reading ""Twilight"" or ""Fifty Shades of Grey"" - I have stopped calling and emailing loved ones, and I have stolen more time than possible at work to read this as an ebook. This volume primarily concerns a gilded year at the Rong-Guo mansion. With the Prospect Garden's original purpose nullified (the imperial concubine has no visits scheduled for at least the next year and a half), Bao-yu and all the girls move in and devote themselves to poetry and day long entertainments consisting of crab, rice wine, painting, riddles, actors, and firecrackers. Behind the scenes there is infighting among the maids and tears all around. It's remarkable how easy it is to keep track of the hundreds of characters, but this volume of the novel benefitted from extensive rewriting, while future volumes are often made obscure by inconsistencies from draft to draft. Having read a drastically abridged version twenty years ago, and having seen the two Shaw Brothers film adaptations (1962 and 1978), I am most impressed by what a nice guy Bao-yu is. I previously thought of him as a spoiled and impetuous brat, but the unabridged version shows how sensitive he is to the needs of his female cousins and maids, whom he treats as his equal. He's charming in his devotion to others, especially when he is late for Xi-feng's disastrous birthday party because he is busy saying prayers for her on the outskirts of town. I marveled at Xi-feng's industrious nature in the first volume, but how quickly she became vain and greedy! I love how the lesser maids talk to her in a way that both flatters her but does not conceal their contempt for her amongst themselves. We have master translator David Hawkes for preserving the subtle intentions of such skillful language. Toward the end we get brought back to reality, first with the dramatic conclusion to Xi-feng's birthday which ends with complete exposure of her marital woes and her beating her maid Precious, her only true confidante. The highest ranking servants benefit greatly from their proximity to their masters, but they are also the first to suffer when something happens. Xi-feng and Lian's marriage is an interesting portrayal of marriage in the ruling class. The wives have to bear the brunt of the work and the burden of their husbands' infidelities, while the servants have to hold secrets or incur their masters' wrath. Another example of the excellent writing and translation: we are always aware of the pecking order in any situation. One more compliment to the translation, we have Chinese names for the ruling family, English translations for the servants (Aroma, Precious, Faithful, Skybright), and French names for the actors (Charmante, Élégante). This helps me keep track of everyone. In this volume we are more privy to the thoughts of major characters such as Bao-yu and Dai-yu, of course, and Aroma, Granny Liu, Precious, Xi-feng, Grandmother and Bao-chai. We continue to see the emotional hardship in the private lives of the maids, such as Aroma's dilemma of whether to return to her family or stay and try to guide Bao-yu to adulthood. We also see the desperation of old women like Granny Liu and Nanny Li, though Granny Liu also has a great few chapters that are among my favorite. I was not prepared for her drunken walk of wonderment around the garden. And after seeing Bao-yu's father exhibit the desire to fit in with the women of the family (particularly his unresponsive mother) during the riddle games of chapter 22, we see him revert back to his worst impulses in chapter 33, giving Bao-yu the beating that is usually one of the big scenes in any of the film adaptations. As unfair and sad as that situation was, I was almost moved to tears reading the touching scene between Dai-yu and Bao-chai when convalescent Dai-yu admitted her own shortcomings and realized that Bao-chai is actually a good friend. So beautifully written! And I was reading with bated breath as the ill Skybright summoned her strength to darn Bao-yu's cape with peacock thread when no one else would try - how does a writer get someone to feel suspense over a thing like darning? This volume ends in a good spot: Cousin Zhen explains how little money is coming in to the Ning-guo house but it is not serious yet. Then he lays out how even less money is coming in to the Rong-guo house and that they have had to start dipping into their capital to pay for all their expenditures! He doesn't even know how much they've been spending, but we do: paying off Golden's family following her suicide, building the Prospect Garden, buying painting supplies for Xi-chun to make paintings of the garden, a mass influx of Xing/Xue/Wang in-laws, huge outlays for parties, including foolishness such as bringing in an acting troupe from the outside even though they have one staying there! Ultimately, what is it all for? (SPOILERS AHEAD) Very few outsiders show up for the Rong-guo house's New Year's bash, either due to embarrassment for being poor, illness/old age, or dislike of Xi-feng."
66,0,a  brilliant look at the rise and fall of a group of wealthy and well educated children.
67,0,during a quiet time in Chinese history.  and behind all of the activities the notion that this is all illusion ads a
68,0,"This is my favorite volume of Honglou meng.  I read it in a class that covered the entire novel, but I've heard that many courses will teach selected chapters and even leave the entire second volume out!  Please don't pass this one up!  Character development is strong and the best poetry is in this volume."
69,0,"Tells you better than a history book about the mores of feudal China.Big families were a state with its prerogatives, submission, The state of women, tough inferior, did not limit their speaking out specially to their class equals. Yes, it can be a boring set of books, but what you learn about pomp and prejudice makes it worthwhile. This volume describes day to day living in family communities."
70,0,The book is exactly as advertised & arrived promptly. Thank you.
71,0,David Hawke's English translation is probably the best version of this Chinese classic published so far. Item arrived in reasonable condition.
72,0,"A continuation of David Hawkes' beautiful translation of the amazing 18th century Chinese novel begun in Volume I (The Golden Days).  This book conveys the immersive feel of entering another culture and another era--it's family structure, etiquette, philosophy, clothing, gardens, poetry, entertainments, rites of passage, sexual mores, and the innumerable small details that bring a culture fully to life. The dialogue continues to sparkle Some chapters have us laughing aloud, others make us feel we have been punched in the gut.  Much of this volume concerns the poetry club that the main protagonist and his young female family members and their maids in attendance have established in the garden of their mansion. So in some ways not a lot happens in terms of what one can call ""plot.""  And in other ways, everything--life--unfolds.  We get to experience the life of the Jia family and their relatives at the height of their success, before their inevitable decline.  This is, after all, Buddhist China, and in Buddhism, everything is about transience."
73,0,"It's kinda silly how much I loved reading this, when spoiled Chinese aristocrats writing poetry really ought to be boring. But then a scene comes along like Bao-chai and Dai-yu exchanging insults disguised as jokes, and Tan-chun speaks up:"
74,0,"'Pinch her lips, Chai!' she said. 'You should hear what she's been saying about you.'"
75,0,"'I don't need to,' said Bao-chai. 'One doesn't expect ivory from a dog's mouth!'"
76,0,"And I literally said out loud, ""Woof, girl!"" and kept on chugging along."
77,0,"Sure, I did miss the really weird parts of Volume I. So much nothing happens in this second volume. But that's okay, because there are also some tremendously tender moments of affection. Bao-yu doting on his maids to keep them warm; Xi-feng and Patience rigging a card game so Grandmother can win; Or Dai-yu taking Caltrop under her wing and making a real poet out of her. For all the back-biting these women and men in the Jia family do, they also express deep love in small, subtle ways."
78,0,"--But, boy, there's also some sudden and violent bursts of life in between. People die or get beaten within an inch of death, and we just move on to the next scene. Constantly moving on forward and forward, with a little growing tinge of melancholy left behind in the background. And it's that satisfying mix of fantasy, realism, sweetness, and godawful depression that makes me corny in love for this story."
79,0,"Compared to other translations of this book, this is by far the easiest, most comprehensible, and most fluid flowing translation out there. Even though it is an English translation, the translation captures the original's intent and purpose, without too much verbosity.  And what makes this translation stand out is its inclusion of an appendix that discusses in depth relevant historical facts that the reader may find useful or interesting as they read the novel."
80,0,"One complaint, the poems are not beautifully crafted and a lot of the original's subtle beauties are lost in translation. Both of these complaints are understandable. It is impossible to bring the greatness of this novel in its entirely from one language to another without losses. Though, It is a little sad not being able to fully absorb and enjoy everything the original has to offer. One possible solution, learn Chinese well enough to read the original in its mother language."
81,0,"The book arrived with so much protective packaging it could have survived a nuclear blast. Aside from its physical properties, the second volume was just as fun and exciting and detailed as the first. Can't wait to read the next 3 novels!"
82,0,"Reviewers often comment on this volume being completely immersive in the minutiae of the daily rituals of the ladies and their maids. I have completely lost myself in this book in the way that I see others reading ""Twilight"" or ""Fifty Shades of Grey"" - I have stopped calling and emailing loved ones, and I have stolen more time than possible at work to read this as an ebook. This volume primarily concerns a gilded year at the Rong-Guo mansion. With the Prospect Garden's original purpose nullified (the imperial concubine has no visits scheduled for at least the next year and a half), Bao-yu and all the girls move in and devote themselves to poetry and day long entertainments consisting of crab, rice wine, painting, riddles, actors, and firecrackers. Behind the scenes there is infighting among the maids and tears all around. It's remarkable how easy it is to keep track of the hundreds of characters, but this volume of the novel benefitted from extensive rewriting, while future volumes are often made obscure by inconsistencies from draft to draft. Having read a drastically abridged version twenty years ago, and having seen the two Shaw Brothers film adaptations (1962 and 1978), I am most impressed by what a nice guy Bao-yu is. I previously thought of him as a spoiled and impetuous brat, but the unabridged version shows how sensitive he is to the needs of his female cousins and maids, whom he treats as his equal. He's charming in his devotion to others, especially when he is late for Xi-feng's disastrous birthday party because he is busy saying prayers for her on the outskirts of town. I marveled at Xi-feng's industrious nature in the first volume, but how quickly she became vain and greedy! I love how the lesser maids talk to her in a way that both flatters her but does not conceal their contempt for her amongst themselves. We have master translator David Hawkes for preserving the subtle intentions of such skillful language. Toward the end we get brought back to reality, first with the dramatic conclusion to Xi-feng's birthday which ends with complete exposure of her marital woes and her beating her maid Precious, her only true confidante. The highest ranking servants benefit greatly from their proximity to their masters, but they are also the first to suffer when something happens. Xi-feng and Lian's marriage is an interesting portrayal of marriage in the ruling class. The wives have to bear the brunt of the work and the burden of their husbands' infidelities, while the servants have to hold secrets or incur their masters' wrath. Another example of the excellent writing and translation: we are always aware of the pecking order in any situation. One more compliment to the translation, we have Chinese names for the ruling family, English translations for the servants (Aroma, Precious, Faithful, Skybright), and French names for the actors (Charmante, Élégante). This helps me keep track of everyone. In this volume we are more privy to the thoughts of major characters such as Bao-yu and Dai-yu, of course, and Aroma, Granny Liu, Precious, Xi-feng, Grandmother and Bao-chai. We continue to see the emotional hardship in the private lives of the maids, such as Aroma's dilemma of whether to return to her family or stay and try to guide Bao-yu to adulthood. We also see the desperation of old women like Granny Liu and Nanny Li, though Granny Liu also has a great few chapters that are among my favorite. I was not prepared for her drunken walk of wonderment around the garden. And after seeing Bao-yu's father exhibit the desire to fit in with the women of the family (particularly his unresponsive mother) during the riddle games of chapter 22, we see him revert back to his worst impulses in chapter 33, giving Bao-yu the beating that is usually one of the big scenes in any of the film adaptations. As unfair and sad as that situation was, I was almost moved to tears reading the touching scene between Dai-yu and Bao-chai when convalescent Dai-yu admitted her own shortcomings and realized that Bao-chai is actually a good friend. So beautifully written! And I was reading with bated breath as the ill Skybright summoned her strength to darn Bao-yu's cape with peacock thread when no one else would try - how does a writer get someone to feel suspense over a thing like darning? This volume ends in a good spot: Cousin Zhen explains how little money is coming in to the Ning-guo house but it is not serious yet. Then he lays out how even less money is coming in to the Rong-guo house and that they have had to start dipping into their capital to pay for all their expenditures! He doesn't even know how much they've been spending, but we do: paying off Golden's family following her suicide, building the Prospect Garden, buying painting supplies for Xi-chun to make paintings of the garden, a mass influx of Xing/Xue/Wang in-laws, huge outlays for parties, including foolishness such as bringing in an acting troupe from the outside even though they have one staying there! Ultimately, what is it all for? (SPOILERS AHEAD) Very few outsiders show up for the Rong-guo house's New Year's bash, either due to embarrassment for being poor, illness/old age, or dislike of Xi-feng."
83,0,a  brilliant look at the rise and fall of a group of wealthy and well educated children.
84,0,during a quiet time in Chinese history.  and behind all of the activities the notion that this is all illusion ads a
85,0,"This is my favorite volume of Honglou meng.  I read it in a class that covered the entire novel, but I've heard that many courses will teach selected chapters and even leave the entire second volume out!  Please don't pass this one up!  Character development is strong and the best poetry is in this volume."
86,0,"Tells you better than a history book about the mores of feudal China.Big families were a state with its prerogatives, submission, The state of women, tough inferior, did not limit their speaking out specially to their class equals. Yes, it can be a boring set of books, but what you learn about pomp and prejudice makes it worthwhile. This volume describes day to day living in family communities."
87,0,The book is exactly as advertised & arrived promptly. Thank you.
88,0,David Hawke's English translation is probably the best version of this Chinese classic published so far. Item arrived in reasonable condition.
89,0,"I have been reading a great deal of Urban Fantasy, and I was very much up for a change of pace. This really hit the spot, as they say. I felt like the characters were cohesive, complex and shown to the reader from enough angles to make them feel alive and real. While they all spoke in the flowery speech considered polite, it was easy to tell their personalities from their particular speech habits. I am often cut-throat in my reviews about dialogue so it's refreshing to be able to compliment, not critique it in a review."
90,0,"The best thing about this book was not the plot -- because this is a fairly old work the plot has many of the tropes we readers come to expect from this sort of work. They may seem cliched now because so many newer works have aped them. However, the descriptions are astounding -- detailed and precise yet not overlong or exhausting. It always maintains the perfect level to engross and trap the reader but not bore them. The 'movie' in my head was awash with wonderful detail, lush backgrounds and perfect costumes. I really haven't read description this good in a very long time."
91,0,"However, the one thing I didn't care for was the three or four incidents of anachronism stew. Xifeng had a wrist watch centuries before they came into fashion, Baochai had a few too many modernisms in her speech and  the Chinese manners of gift-giving were ignored, possibly to make the work more appropriate for a western audience. If these had not stuck out of the narratives like sudden blotches of bright paint on a somber renaissance portrait, this would have been five stars. UPDATE -- the author has taken the time to address this paragraph in the comments. Please read her replies as they explain a great deal."
92,0,"This is a translation....so there is usually some loss of understanding.  The book is massively long and the names of the characters are very confusing.  In the front of the book they give a geneology map...you've got to be kidding...no way to keep track....just keep on reading.  It does give a great description of the class system, the mores, and the discrimination that was present. However...I found it to be  an exhausting book to read  and I lost interest in the characters"
93,0,One of the best books I've read about China during that time frame. I was able to relate to the different characters even though they were totally out of my frame of reference. I had sympathy for the various chactacters and the author
94,0,Did a very credible job of explaining why they acted the way they did. I always like to think that when I am reading an
95,0,"Historical novel I am learning much about the period, the place, the history, and how it affected those people that lived through it. I will not soon forget this wonderful novel. I am so glad that this author re-wrote this historical novel and made it simpler for the present readers. it must have been a difficult undertaking and I can see from Pauline Chen's impressive degrees that she truly was in a position to write such an intelligent book. Please write more!!!"
96,0,I consider this story a fan fiction based on the original rather than a abridged version of the original considering the number of characters the author either kills off at the beginning or allowed to live till the end.
97,0,The bad: It is written in present tense. Why did the author do this? It makes reading it more awkward. Four stars if it had not been written in present tense. Seems common for debut authors for some reason.
98,0,"The good: It's an interesting, easy to read version of a very long plodding confusing classic. Her version of the ending is mostly believable (except the epilogue!) and the characters are well drawn if perhaps seemingly a bit different from the original."
99,0,"Read this and then read the five volume version, you'll appreciated both more."
100,0,I've been reading various versions and translations of  A Dream of Red Chambers since the mid 70's and approached this book with some trepidation. Well I enjoyed it so much I bought the audio book (which brought came with the extra bonus of learning the correct pronounciation of charactar's names) and have listened several times over which then leads to a re-reading of the original:-)
101,0,BTW a set of unabridged audio books of ADoRC would be worth the expense...
102,0,There were too many characters with names that I couldn't even pretend to sound out. The book was too long then just ended. I did not enjoy this book
103,0,"suggest you read this book of you have an interest in China, it's customs and politics. The love stories may make this book appeal more to women."
104,0,"I think this novel may have been received better had Chen creditted the Red Chamber rather than fashion this book as a retelling. The closed world of a family in standing within the classical world of its Emporors, feels like a peeping with Daiyu into a secret world.  I am intrigued with the linked lives of the women of this world and how they live out their lives often within a few rooms. Despite its failure to stand alone as ""The"" Red Chamber, Chen has brought us to a different way of seeing the world"
105,0,"I have never read Dream of the Red Chamber but decided to pick up this novel as a condensed version of the aforementioned.  Pauline Chen's The Red Chamber is a captivating read from the get-go, especially in that it provides the right balance of historical context while not detracting from the depths of the main characters.  Some may be unhappy at the changes that have been made in this novel, but if it's taken as a separated, individual novel rather than a reworking of the classic, it will prove to be an enjoyable read.  I was caught up in the novel to the point that I was in tears by the end."
106,0,"Descriptive, thought provoking, emotional. Very easy to read and I literally could not put the book down. The names of the characters took a little getting used to, but I soon got familiar with them. Highly recommend."
