id,star,sentiment,text
10,0,0.08888888888888888,"I took up ""The Tale of Genji"" when my wife and I were spending a couple of days in Tokyo, on our way home from a relatively extended trip to China. In that connection, I freely admit that the copy of ""The Tale of Genji"" that I took along for our stay in Japan is the 319-page abridged version, not the unabridged 1216-page version. Reading the abridgement has whetted my appetite to read the whole thing. I know that Genji’s reverses and recoveries in this abridged version, including an extended period of exile from the imperial court, only hint at the larger story covered in the 897 pages that I have not yet read, a larger story that Shikibu ultimately takes beyond the life of Genji himself."
11,0,0.3785714285714286,"Walking along the crowded pedestrian market arcade that leads to Senso-ji, a Buddhist temple complex in Tokyo that dates back to the 7th century A.D., and looking on as worshippers dropped lighted incense sticks into a burner and breathed in the fumes in hopes of good health in the coming year, I felt that ""The Tale of Genji"" was singularly effective in helping me become acquainted with old Japan in all the intricacy and complexity of its culture. Beyond those travel-related considerations, however, ""The Tale of Genji"" is purely and simply a great novel. Any admirer of the great novelists of the world – from Dickens, Hugo, and Tolstoy to Toni Morrison and David Foster Wallace – should seek out this book, where the grand novelistic tradition first began."
12,0,0.31666666666666665,"Very readable translation, and it gives a remarkable window into a very different civilization."
13,0,0.10833333333333334,"This isn't the 'entire' tale, but plenty long for the American reader.  I can't imagine what's been left out.  The 'tale' is a coherent whole.  It's from the pen and perspective of a woman, written almost a thousand years ago.  Read it, then think."
14,0,0.25,"Interesting story, short version though!"
15,0,0.26,My family and I like it very much. Thank you very much.
16,0,0.15000000000000002,I was very dismayed to find so much of the unabridged book was not included.  Next time I will look at the number of pages in the book for a clue.  A real lesson in buyer beware.
17,0,0.20999999999999996,"This version was not labeled as abridged when I ordered it. Amazon please be more careful about things like that, I didn't really want the cliff's notes version. Hopefully they are cool with exchanging it."
18,0,-0.07083333333333335,"Edit: They were indeed cool with exchanging it for the unabridged, even though I was past the usual return period!"
19,0,0.0,Quite the adventure of romance.
20,0,0.41111111111111104,"This textbook arrived quickly as I signed up for student speed, so to say. It was in good shape and packed very well."
21,0,0.36944444444444446,Fantastic novel and beautifully translated even though I was under the assumption that this was the full version of this epic but its the abridged but its perfectly fine with me though.
22,0,0.12775974025974024,"I've been reading Genji for 50 years. I'm no scholar and do not read Japanese, but I have kept coming back to it. It is one of the world's greatest novels, and the earliest one. I have both the Waley and Seidensticker translations. I had hand surgery this summer and have been discovering the joys of one handed reading with my Kindle. I thought this an ideal time to revisit an old favorite. Wrong. This sad, truncated version lacks complexity, depth and charm. It breaks off incomprehensibly before the deaths of Murasaki and Genji, and the whole last third of the novel, the most psychologically interesting part, is missing. There are parts that Tyler usefully omitted, like those concerned with poor dreary Suetsumuhana, but if I had encountered it in this form 50 years ago I would never have given it a second reading. Also I think I do not like the translation as well, but that is a judgement formed without the ability right now to compare this version with the other translations. My advice is go for Seidensticker. The Waley translation is my sentimental favorite but he for some reason left out a chapter."
23,0,0.4,"ps: I did enjoy the notes, but anyone wishing to understand the background would do well to read Ivan Morris' World of the Shining Prince."
24,0,0.12805904478035626,"The relative thinness of this book made me question its nature since previous versions I have seen of this tale were a lot thicker. Reading through the description more closely explained the discrepancy, this project only includes summaries, brief excerpts and explanations of what the tale is about rather than reproducing it in its entirety. The Tale of Genji was written by a Japanese noblewoman, Murasaki Shikibu. It combines prose and poetry, and “is widely considered” as “the world’s first novel”, the term novel here refers to this very combination of genres, prose and poetry, as prior works separated these two disciplines, and most earlier prose did not have some of the characteristics that we now recognize in the formula of a novel (a hodgepodge of all sorts of bits that come together to tell a single personal story). This volume is illustrated with paintings and calligraphy from the Genji Album (created by a famous court painter in 1510 in Kyoto) from the Harvard Art Museum’s collection, “the oldest dated set of Genji illustrations known to exist.” The author, Melissa McCormick is a professor of Japanese Art and Culture at Harvard. This is the first time all of these 108 paintings have been reproduced together. Given how long ago they were painted, and their beauty (surely, they would have made for a great pop children’s book) it is strange that nobody has attempted this collection before. These paintings were donated to a temple in 1516 and were not seen again before Harvard acquired it in 1957. The paintings are a bit postmodern in style, as they have some broken lines and strange perspectives. Some of the more standard Japanese art I have seen have much crisper lines and focus only on the main figures, but these images reproduce little flowers in gardens and display wrinkles in some of the characters’ faces. Some of this makes me question if there’s a chance this collection is a set of forgeries. It’s very strange that nobody has made note of it across so many centuries before it surfaced, and that nobody published these until now, and the style kind of reflects mid-twentieth century American art… But, I’m sure they’ve run the tests on these pages to date them properly. The book is elegantly designed, printed and put together. A cloth bookmark with gilded edges to remember a page one is on is particularly elegant; I miss these types of little bookmarks; I think this is the first I’ve seen in a book I’m reviewing in the last 100 books or more. The versions of the poems from the novel in English, transcribed in English in Japanese sounds, and then in the original Japanese (positioned in vertical stacks as in the original) are all very thoughtfully done. The commentary and summaries from the novel should help those who are taking a course on this novel to digest what it is about, and the relevant background. For example, near the end there is a description of a procession where Niou ignores the sisters, “even though they have been told to prepare for the prince’s visit”; this humiliates them. “Oigimi had already been doubtful of Niou’s intentions, but this indignity shames her to the core. She wants nothing more than to disappear, a goal she finally accomplishes by the end of the chapter when she loses all will to live and simply stops eating…” (211). If you want to find out what happens next, I guess you will have to read the novel or pick up a copy of this book. This book will benefit any library’s collection, as lacking these works of art or the first of all novels is a serious deficiency."
25,0,0.1,Pennsylvania Literary Journal: Fall 2018
26,0,0.15833333333333335,"Lots of great information, but pretty dense with allusions and references. Prior Japanese culture/Tale of Genji knowledge necessary."
27,0,0.0,"This is a scholarly study, not a novel."
28,0,-0.08684573002754821,"This book was difficult because the Japanese of the Heian Period didn't use personal names much; instead they referred to people by their titles.  Well, every few years the characters get a promotion and a new set of titles, so there is a constant cycling of titles as the book goes on.  In places personal names are used, and if you were confused you can pick up on the action from here and move forward again.  So in that respect I found the book a hard read."
29,0,0.02539682539682539,"The story follows a son of the emperor (his name is Genji) as he grows up from a small boy to a middle aged man and constantly advances in the royal hierarchy and has many erotic adventures on the side.  Have no doubt: Genji is hard on his lovers.  He changes his mind, he demands too much, he chases one woman only to find one who is better placed and so he chases her instead.  About two thirds of the way through the book Genji dies, and the story passes on to his descendants.  This last part of the book is really interesting, and though I had been afraid I would be bored I was hooked for the last few hundred pages of the story.  The tale simply comes to an abrupt hald, and it is clear than there is either more of the story to be discovered in a dusty attic somewhere, or Lady Murasaki died before completing the book."
30,0,0.228125,"Overall I am glad I read this book.  Scattered throughout the book are over 700 little love poems, called ""tanka"" in Japanese.  These are a delight to read, and I go back and read some of them from time to time.  I didn't really like Genji, but I did like his story and especially the poems.  I have written my own ""tanka"" for stories I've been working on, and I write love poems to women I'm interested in, too.  May you find ""The Tale of Genji"" to be inspiration and fun!"
31,0,0.20576298701298706,"Many reviewers suggest that the Waley translation has more beautiful language, and that may be.  The general criticism of the Waley translation is that he turns Genji into an Edwardian gentleman.  I did not understand the meaning of that statement until I read this, more accurate translation.  Genji does things which raised eyebrows in his time, would get you thrown in jail today, and which were probably unspeakable in Edwardian times.  As a result, Waley worked his way around these events which results in a somewhat different story from that in the Tyler translation.  Just to take one example, when Genji brings back the young Murasaki whom he intends to bring up as a future wife, Waley never mentions exactly what happens and implies that Genji does not climb into bed with her until she is old enough to be married.  Tyler makes clear that when she arrives to his home, she wants to follow her nurse to bed, but Genji tells her that she will be sleeping with him, although he does have sex with her until she is ""sufficiently"" old to become his wife.  This is but one example of Waley turning Genji into an ""Edwardian gentleman"".  For certain, one realizes much better from reading the Tyler translation of Genji how the traditions of that time set the stage for the Japan of this time, and what amazes me is not how much has changed, but how little."
32,0,0.31190476190476196,"About the tale itself, what more can I say that hasn't been said?  I find this to be a remarkable piece of literature, a carefully crafted and wonderfully told tale of the height of the Heian era, the elegant golden age of Japan where aristocrats correspond in poetry and romances are hatched from a glimpse of a sleeve or the twang of the biwa.  Tied strongly to the context of the times--the norms, values, and sensibilities are uniquely Heian--this tale is in many ways influenced by the Japanese take on Buddhism, specifically the focus on the transience of all things, although the intense focus on aesthetics and worldly beauty seems rather un-Buddhist in many ways.  Yet, the tale is universal as well in its broader themes; that it is still widely read and enjoyed a thousand years after its composition in many cultures outside of Japan is a testament to this fact.  That said, it is not a tale for everyone.  Its length, its distance culturally from the modern Western heritage, its leisurely and sometimes slightly plodding plot--these will put off many.  And yet, for the interested, attentive reader, this book is an immensely enjoyable read and also window into a unique and beautiful time and place in human history."
33,0,0.16363636363636364,"Regarding the translation, ultimately, all translations have their strengths and their weaknesses; all translators must make tradeoffs and decisions pretty much on a word-by-word basis on issues such as whether to maintain the letter of the text or the spirit of the text, when to remain truer to the source language and when to make concessions to the target language.  As such, there is no such thing as a ""best"" translation, as this is ultimately a subjective decision.  For this reason, I frequently agonize over which translation of a work to read, as which translation you read (especially the first time one encounters a work) will forever color your perceptions, emotions, and enjoyment relating to the work."
34,0,0.1521428571428571,"In the case of the Tale of Genji, however, the choice was not agonizing for me.  Even though I count certain translations that take freedoms with the original text as favorites (e.g. FitzGerald's version of Omar Khayyam's Rubaiyat is a guilty pleasure of mine), Waley's remarkable liberties with the text were a non-starter for me.  This might be a particular bias for me, for as someone who can understand Japanese, I can compare Murasaki's original with Waley's version and see the differences whereas for other languages I cannot understand, I can remain blissfully ignorant of the differences between the translation and the source material.  Seidensticker is much more faithful to the substance of the original than Waley, but in terms of style, whereas Murasaki's writing tends to be rather flowing, elegant, poetic, and indirect, Seidensticker's prose is characterized by relatively short, choppy sentences and characterized by a directness that, while more appropriate for English, is a bit jarring for those who can read the original text.  Although Seidensticker's translation could be seen as less ""cluttered"" by footnotes, without such notes the frequent allusions to other works (be they poetry, historical works, or other fictional accounts) that Murasaki makes--instantly identifiable to Murasaki's contemporaries--are lost on the modern reader.  Seidensticker has his followers, but I personally do not find him enjoyable."
35,0,0.20641025641025637,"In contrast, I found Tyler's translation to both remarkably faithful to the original and yet quite enjoyable in modern English.  First of all, Tyler provides a thorough and interesting introduction to the work, which helps put the reader in the context in which it was written.  Stylistically, Tyler's language matches the leisurely, flowing, and poetic style of Murasaki quite well.  Consider that in the first three paragraphs of the text, the original contains 7 sentences.  Tyler translates this in 6.  Seidensticker uses a remarkable 15 sentences!  Tyler is also much closer to the original in referring to most characters by their titles rather than by name.  Even the person who is most commonly referred to by name, Genji, is called by a rather generic surname that is as much as or more reflective of his status in the nobility (the Minamoto ""clan"") rather than a ""family name"" in the modern sense of the word.  This authenticity places demands on the reader that Seidensticker does not; for some this ""burden"" is more trouble than its worth (and to be honest, can make it difficult to get back into the book after an absence of any length), but personally in addition to this convention's faithfulness to the original I find this touch to create a level of intimacy that draws the reader into the novel, as an insider for whom names are no longer necessary.  Tyler provides the titles and names used at each chapter start (as well as a brief introduction, which is frequently necessary because the chapters do not always flow chronologically) and occasionally provides footnotes where the title usage gets confusing (personally, there were a few places were I could have used more footnotes along those lines, but 98% of the time it is clear to the attentive reader who is being referred to)."
36,0,0.17772988505747128,"Just as in Seidensticker's translation, there are many beautiful illustrations.  Versions of this tale have been illustrated in Japan almost as long as the novel has been around, so this adds not only a nice aesthetic touch in keeping with Heian sensibilities but also faithfulness to the tradition of the tale.  Tyler pays considerable attention to the poetry in the tale, which is ridiculously difficult to translate due to the many layers of word play and allusion to other works of poetry and literature that simply cannot be captured in modern English.  Somewhat regrettably, many of Tyler's clever turns of phrase (such as exploiting the remarkable similarity in dual meaning of the modern English ""pine"" and the Japanese ""matsu"") will likely be lost on many who are not familiar with the Japanese language, but they are enjoyable for those who do understand what Tyler is up to (and can be enjoyed anyway by those who do not).  Almost all poems have footnotes with additional information about the style, substance, and allusions present in the original poem."
37,0,0.27499999999999997,"In the end, Tyler's faithfulness to both the style and substance of Murasaki's original places demands on the reader; not all will enjoy the expectations he places on the reader with respect to such issues as titles versus names.  As always with translations, kick the tires on a couple of options and find what works for you.  However, for me personally, it is this faithfulness to an incredibly gifted writer and a lyrical and poetic tale that makes Tyler the translation of choice for me."
38,0,0.22006172839506172,"The Tale of Genji by Murasaki Shikibu, in an impressive translation by Royall Tyler, is a classic of world literature. The tale from eleventh century Japan recreates (in over eleven hundred pages) a time and a region long lost, distant from memory and everyday life, and yet full of timeless and contemporary human passions and feelings. Before talking about the tale itself, we must commend the translator for imbibing prose and poetry within text with a clarity and a fluidity rare in translations. The elegant, lucid and engaging English translation provides ample footnotes to guide readers unfamiliar with names, places, idioms, customs, laws, culture and court life of the eleventh century Japan.  While reading a massive novel from another language, written in another century, we always worry about how much is left untranslated or is not communicated at all. Most translations from Indian languages into English give me a massive heartburn. Here the original is far beyond my reach, and I admire the quality of both the text and translation. Maybe I know it is best to gain what I can by reading the translation, than not read it at all. Perhaps the whole process of reading The Tale of Genji for me resembles a typical passionate communication between a suitor and a beloved described over and over again in the book. Two bodies sit separated by many blinds and customs; the conversation is carried on through calligraphed messages and through intermediaries. When one puts his or her heart into it, this conversation, however indirect, provides relief, knowledge, insight, understanding, pleasure and peace, exactly as the the Tale of Genji manages to do for me, possibly for any reader."
39,0,0.27402777777777776,"The Tale of Genji is a magnificent work of art, full of romances and songs, music and poetry, and yin and yang. It is a highly readable saga of princes and commoners who rise in regard and rank through their own actions and through influence of whoever holds them dear. The talks and deeds related to renunciation of the world and Buddhist penances are interspersed with a narrative where characters display a strong attachment to the world stemming from their family ties & cares and beloveds. Genji, called the Shining Prince for his exceptional beauty and charm, is a son of the emperor. His life is the centerpiece of the tale, and the narrative is primarily built around his trials and triumphs in politics, love and religion. The list of romances described in the book runs long, and on every page, appears a phrase or a verse, often a line or a couplet, mostly inspired by some famous poem seemingly known to one and all, written as part of banter between lovers, or as complaint or praise by suitors. Several different string instruments (biwa, kin, etc) and flute are held in great regard, and exceptional musical ability is admired and encourages in princes, women and nobles. Painting, dance, calligraphy, poetry and dress-making are all integral to the tale. There are no wars, no duels, there is almost no blood-shed, and there are no peasants, few commoners, no armies. The Tale of Genji has many memorable, moving and majestic sentences and passages on or about: the vagaries of weather, the charms & effects of changing seasons, festivals full of regal splendor, pilgrimages, impromptu or planned concerts and performances, monks and monasteries, births and deaths, dresses and fragrances, gifts and messages, the meanings and resonances of symbols like cherry blossoms, pine trees, acorn, bridges, rivers, mountains and wisteria leaves, admiration for Chinese tales and dresses, silks, and so on."
40,0,0.04122807017543859,"Some of the most striking things in The Tale of Genji for me are about the role of women in family and society. Women are secluded and hardly meet any men, they are seen only by their lovers (ideally their husbands), while the princes and the nobles grab every chance to go after anyone they get even a faint whiff or glimpse of. Often a prince appears in the bed of a woman without warning, (usually with the help from trusted associates/ helpers/ nurses of the woman) and by returning back on the next two nights, makes the chosen (fortunate or unfortunate) woman his bride. Finding good husbands for daughters is a big concern for fathers, and the progress in rank at court requires strong support of a wife's family. There are a few positions at court available only to women, and multiple wives who surround the powerful princes vie for his attention. Perhaps I note how women lived behind blinds and curtains, away from eyes of any men, including their close relatives, as it is often assumed that such practices exist or existed only in the Near-Eastern, South Asian or in the Middle-Eastern cultures. Also by reading the tale you discover how committed the Japanese men were (maybe still are) to the so-called gallantry. The men go shooting-off love poems to anyone they take a fancy to, including wives of others (including close relations), and when courtship fails, they sometimes end up taking them by force. Given how men behave, the need to seclude and protect the women seems to be justified.  A lot of action in the novel happens at night, behind closed doors, in forbidden chambers, and the author often leaves off a description by saying the details did not reach her, or the details or verses spoken were trite enough to be left out. Such remarks however never break the narrative. Another striking thing in the Tale of Genji is the mention of spirits who take hold of other peoples bodies (minds), afflicting them, and how Buddhists priests drive such spirits out with prayer and chants, after making them to confess their whims. I grew up seeing such things in the Himalayan villages and towns, and a mention of every appellation and rites like that in the book drew my attention."
41,0,0.24960317460317458,"In the world literature written between eighth to fourteenth century AD, a few other exceptional books come to my mind. The Conference of Birds by Attar is a Persian classic, a sufi composition, full of fables and instruction, is very inspirational and to my eyes, it is also sensational in how sexuality is described therein. Geet-Govinda by Jayadeva in Sanskrit is probably the most important text among many that are counted in Radha-Krishan romance, Krishan-bhakti or God-as-a-beloved tradition. Decameron by Boccaccio in Italian has a string of tales, and some are quite risque, and yet many have moral connotations as well. After reading The Tale of Genji, and thinking about all the classic medieval texts I have read, I conclude that though our ancestors were quite given to romance, there was always a stream of spiritual aspirations within them. Perhaps we have become more hypocritical and prudish than our ancestors when it comes to sexuality, and at the same time, we have become more withdrawn from religion and spirituality. The classics mentioned here, along with The Tale of Genji, in respective cultures have influence every writer and poet who came after them, and thus these continue to influence the corpus of human thought, feeling, morality and memory."
42,0,0.3982758620689655,"The Tale of Genji, like War of Peace, Mahabharata, Shahnameh or Odyssey, is endless and immortal. Murasaki paints a masterpiece with a wide canvass that continues the stories through multiple generations, including hundreds of characters, developed quite remarkably within this story, portrayed with beauty and grace. The author named Genji's most beloved Murasaki. Though Genji and Murasaki attract our deepest interest and sympathies, the book is like a garden with many characters, each prone to seasonal changes in favor and form, and though all trees have their own stories of spring blossoms and autumn leaves, and  snow or rain drops or dew, the narrative binds them together quite nicely. Murasaki seemed to have written the tale with a lot of empathy for human condition. To love who must not be loved, to carry guilt of yielding to a forbidden desire, to raise another's child as your own, to love a lookalike sister or a cousin in lieu of the lost or dead beloved, to leave safety of palace and guards and go out on escapades that can destroy reputations, to steal your best friend's love interest, to become a monk and yet keep worrying about renounced relations, or to haunt your beloved after your death: there are many dark shades to the characters and their thoughts and actions in this tale. The characters often talk of cherry & plum blossoms, of fleeting life, of nature of beauty and romance, of poetry and skill, of music, and wile reading The Tale of Genji, the reader begins to respond to the thoughts and words of the ancient world. Reading The Tale of Genji then becomes an experience rich in mixed emotions, of tenderness, joy, sympathy, melancholy, sorrow, nostalgia and enchantment. Wonderful and overwhelming tale, highly recommended!"
43,0,0.10666666666666666,"The annotations are quite helpful. The translation reads well. Grammatical errors are rare. Most people who read this book are doing so because they have to for academic purposes, like a class or something. If you have to choose between this translation and others, such as the Arthur Waley translation, I highly recommend this version, simply because it reads as modern English, with modern grammatical structure and modern common sentence structure. Arthur Waley's translation is modern, but his choice in wording and sentence structure makes it easy to see the book as a sort of cloud of words, to get lost and confused in, rather than a story with a narrative and structure."
44,0,0.012499999999999997,"The formatting is also quite nice. This version is the first version that I've seen, that has separate paragraphs for poems and dialogue. The illustrations are useless though... or at least that's what I thought."
45,0,0.011388888888888893,"The story itself is very straight forward. It is strange. The narrative and descriptions are strange because sometimes it's hard to tell if we're just reading the words of an untrustworthy gossip, or an omniscient, omnipresent, traditional, straight forward, trustworthy narrator."
46,0,0.2111111111111111,"For more complete understanding of the story, I recommend reading the Japanese creation myths, The Kojiki, particularly chapters about Izangi, Amaterasu and the banishment of Susanoo. I doubt reading the entire Kojiki is helpful to better understand the story of the tale of Genji."
47,0,0.16770833333333332,"This is a replacement review for a far harsher one I initially wrote. I’ve come over time to realize I was being unfair to Tyler, trivializing his accomplishments and maximizing my objections. It has to be said that Tyler seems scrupulously faithful to Mursaki Shikibu. In the years since this version was produced, I haven’t found one reviewer or obsessive reader catching him in any mistakes. The book has an effective leisurely pace appropriate to its genre (monogatari), and it strives for an aristocratic subtle tone which is unquestionable one of the hallmarks of the work in the original language."
48,0,0.018376984126984137,"However, I still feel the work is flawed on a stylistic level. The level of footnotes is cumbersome and this  coupled with the use of sobriquets rather than personal names—the latter faithful to the original—makes the work very confusing for a first-time reader. Reminding the reader in a list of characters or a footnote at the bottom of a page that a honorific at any given time refers to, say, To no Chujo doesn’t help much if the reader isn’t already deeply familiar enough with the work to know who the character conventionally referred to as To no Chujo is. There is a reason that, from very early on, these pseudo-names were solidified and bestowed on the characters. The work is too dense, too involved to keep up with who is who on the basis of suggestion-through-title and honorific. And some of Tyler’s English equivlents for titles or honorifics are doozies (“The Rokojo Haven” is particularly bad). Nomenclature aside, I just find Tyler’s sentence structure dull. I realize he’s trying to find an English equivalent for Murasaki’s languorous style, but there’s a monotony here that is hard to shake off. An argument might be made, “This is the nature of the work’s essential style, you’re responding to the Genji, not Tyler.” The trouble with this argument is that Heian Japanese is simply too far removed from contemporary Japanese or English for a reader to determine if the work __as it would have been read by a contemporary of Murasaki__ is dull or not. The reception of the work suggests, strongly, that it was not dull but incredibly exciting. And a contemporary translation should strive to provide the experience the original reader would have experienced."
49,0,0.09291666666666666,"Somewhat related to this is Tyler’s poor word choice. There are so many examples to choose from. A particularly grating one for me is the chapter title ""The Bluebell."" Technically, the asagao, the flower from which this chapter gains its name, is a morning glory, though in all probability in Heian times the word referred to a bluebell-like plant called in modern Japanese called the kikyo. The trouble with utilizing ""bluebell"" instead of ""morning glory"" is, first of all, a kikyo is not technically a bluebell, only a bluebell-like flower, and secondly, an American cannot but help of either thinking of the flowers that dot the Texas countryside or a particular brand of ice crème, neither of which helps to recreate the atmosphere of Heian Japan. In this same chapter, a character makes the comment, ""Familiarity breeds contempt."" Again, while a similar phrase might exist in the original, choosing the same wording as a popular American adage really hurts the translation."
50,0,0.0478125,"At the end of the day, I still feel Edward Seidensticker’s translation is superior, especially for a first time reader. Characters have their traditional names. Footnotes are kept to a minimum. I should make it clear that this is not because I encountered Seidensticker first. I started with Tyler, and the experience was unpleasant/confusing enough that I switched to Seidensticker. Seidensticker is often referred to as “choppy,” which I think is an inaccurate description. His sentences do not lack anything or veer too awkwardly from one thought to another to count as choppy. , Even more perverse is the description of his prose as “Hemingwayesque.” There is very little in common between Hemingway’s avoidance of adjectives and adverbs in an effort to make simple declarative statements that only record the surface and not the subtext of a situation. The truth is, Seidensticker’s language is the equivalent of an Heian structure—deceptively simple in construction, but sturdy and capable of the most fluid rearrangement to accommodate any individual purpose."
51,0,0.45681818181818185,"Still, Tyler’s translation is a thoroughly faithful rendition and, as the positive reviews of others can attest, a welcome addition to the history of this great novel in English."
52,0,0.11059523809523811,"I like this book so far but as it is two fairly large books that make up this collection, I have yet to finish it.  There are little notes at the bottom to clarify some of the cultural aspects or references to the writings of it's time period that I would normally have very limited knowledge of and the translator makes it clear when specific ideas/points/relations will be used again and throughout the reading so it's not the same note constantly referenced.  It's a very pretty book and until I finish, I cannot say much to the story but I get this feeling the Genji Gloves (armor set) from all of my RPGs will finally make more sense. ;)"
53,0,0.16041666666666668,"I don't speak Japanese, so I can't enter into the discussion of who is the better translator.  However, this version was gripping and eminently readable.  At first, I couldn't even tell who was who or what they were doing with and to each other, but eventually, with the help of the various apparatuses provided by the translator and some outside reading, I was able to follow the action.  I can't imagine that it would have been possible, or at least as rewarding, without all the guides and footnotes and chapter headings and glossaries and maps, etc."
54,0,0.13999999999999999,"The effort was well worth it.  The society and the culture are quite alien, but the characters are quite human.  From a vast well of ignorance, I would opine that the last third is not written by the author of the first two thirds, and the book is complete as the (final) author intended.  Anyway, it was a wonderful trip."
55,0,0.22954545454545452,"For those of us who like to read long tomes, this is a great detailed book which I enjoyed for all the poetry included as part of the dialog between the many different characters over a couple of generations in 10th century Japan.  I was disappointed with the abrupt unfinished ending after investing so much time getting into the story.  Just be aware it is incomplete but a great read."
56,0,0.29095238095238096,"A longtime admirer of Murasaki Shikibu's exceptional work, I fell in love with Genji first through Arthur Waley's translation, which made this admittedly exotic novel accessible to non-Japanese readers. Curious to know more about the Heian period and culture, I acquired Ivan Morris's tremendously helpful and readable ""The World of the Shining Prince."" Then I discovered Edward Seidensticker's superb rendering of ""The Tale of Genji,"" and have read and re-read that version with deepening understanding and enjoyment. Seidensticker, while presumably adhering closer to the language of the original (which even modern Japanese find difficult to read), gave us a translation which is perfumed by the sensuous beauty of what must have been a truly refined and special time and place (albeit a very limited one)."
