id,star,text
32,0,"However, compared to many classic books in signal procesisng and EEG fields, I have to give three stars to this book, due to the following reasons:"
33,0,"1) Some contents that are not important are introduced with many pages, while some contents that are important are introduced briefly (note the main body of the book has only 265 pages)."
34,0,"For example, in the 265-page book, the authors use 34 pages to introduce the background, while use half a page (or one or two paragraphs) to introduce some important algorithms which are new to EEG signal processing and have potential applications."
35,0,"Another example. We know that using ICA to detect, separate and classify P300 signals is very important in the history of EEG/ERP processing. There are numerous literature involve it. But the authors give only half a page to state it."
36,0,2) Some algorithms introduced in this book are not complete.
37,0,"Through the description of the book, the reader may not well understand some algorithms, such as the Parallel Factor Analysis (Section 7.3.2), because they are introduced briefly. For some algorithms the definitions of some symbols are missed, such as the algorithm in Section 5.2.4: what's the meaning of Q? And in Section 3.1.3-3.1.4 what's the meaning of r?"
38,0,"For some important algorithms the authors almost directly list the equations of the algorithms without explanation, such as the one in Section 5.2.9. If there is possible for the authors to provide the second edition, I think they should add something important about the algorithms, such as the motivation of algorithms, the key steps in the development of algorithms (eg. the construction of objective function of algorithms), the physical meanings of algorithms, and their performance in practical applications and so on."
39,0,3) The selection of algorithms in each topic is strongly affected by the authors' interest and their published work.
40,0,"For example, in Section 3.1.3-3.1.4 the authors use 7 pages to introduce their work in the ICASSP conference, while leaving lots of important methods (proposed by others) published in other top journals or top conferences unmentioned."
41,0,"Another example: In Section 7.2.1 (Preprocessing of EEG) the authors only introduced their published work, but not introduced others' work. I think in this section some things should be added. For example, there are other preprocessing aspects in addition to artifact removal. Even in artifact removal by ICA, other methods may need to be added such as several kinds of constrained ICA, methods based on higher-order statistics (using ICA as preprocessing and then using conventional methods to remove artifact), and the automatic methods for artifact removal. Especially, the removal of eye artifact may need to be added, because removal of eye artifact is very important for the visual attention experiments."
42,0,"4) Some places in the book may be not clear and may arouse readers' misunderstand, or even wrong."
43,0,"For example, in page 98 the authors said, ""for the EEG mixing model....the propagation velocity is equivalent to that of electromagnetic waves (300,000km/s). Therefore the delay is almost zero and the mixing model can always be considered to be instantaneous (ICA model)"". It's wrong. The delay definitely exists in EEG signals, since the propagation velocity of EEG signals is very very low compared to the electromagnetic waves. And there are some literatures using convolutive ICA to process EEG signals (Neural Computation 2006, Neural Networks 2003, etc)."
44,0,"Another example. In Section 1.2.3 the authors put skewness and kurtosis, which are often seen as measurement of non-Gaussinity in statistics literature, in the subsection of measurement of nonstationarity. Although the authors think the skewness and kurtosis are useful in the measurement of non-stationarity of signals with time-varying distribution, they may need to give clearer explanation, and provide other conventional measurement of nonstationarity (maybe it is necessary to provide the definition of nonstationarity, since there are several definitions of it in signal processing literature)."
45,0,"In summary, the book is absolutely not a textbook, but a long review, such that you may not fully understand algorithms but you can look for original papers to get details according the references provided by the book."
46,0,"I hope the authors can provide the second edition, in which they can balance their work and others' work, balance each contents (important contents and introductory contents), provide more details on algorithms (at least those important algorithms), include more newly developed techniques or important algorithms, and modify some errors. More importantly, they need to carefully exam their manuscript."
47,0,"I am an avid reader, approximately 100 books per year on a variety of topics and themes.  I have to say that The Dark Tower I: The Gunslinger is one of the most unreadable books I have ever encountered.  I powered through over half of the book before I asked myself;  WTH am I spending my time reading this nonsense.  I will never attempt to finish this book due to the intense boredom of it.  I can't say more than that except don't waste your time."
48,0,"I don't understand the fascination with this series, much less Stephen King.  Most of his books end up with an alien monster.  This one ended up in the trash."
49,0,"Stephen King says he started his epic series, THE DARK TOWER, when he was a very young man. Perhaps with the arrogance and/or enthusiasm of youth this series is a mash-up of any number of literary traditions. In most hands it could have wound up a mess."
50,0,"THE GUNSLINGER, the first in the series, opens, appropriately enough, with “the gunslinger” chasing an unidentified man across a nameless desert:"
51,0,"“The man in black fled across the desert, and the gunslinger followed.”"
52,0,"The scene has the look and feel of an old spaghetti western, which King freely admits:"
53,0,“… I realized that what I wanted to write was a novel that contained Tolkien’s sense of quest and magic but set against Leone’s almost absurdly majestic Western backdrop.”
54,0,I think he succeeded:
55,0,"“The desert was the apotheosis of all deserts, huge, standing to the sky for what looked like eternity in all directions. It was white and blinding and waterless and without feature save for the faint, cloudy haze of the mountains which sketched themselves on the horizon and the devil-grass which brought sweet dreams, nightmares, death. An occasional tombstone sign pointed the way…”"
56,0,The Gunslinger (eventually we learn is name is Roland – an epic/mythic/heroic name) comes across a mysterious young man who has somehow been transported from (our) contemporary New York to this strange land. No attempt is made at explanation.
57,0,"When Roland comes to a town, we learn that this is post-apocalyptic time in which the world as we know it has been destroyed, possibly though nuclear war. It is a dystopian vision that predates the current popularity of such stories."
58,0,"As the journey continues, old-fashioned magic becomes part of the mix. Also a bit of derring do in the style of Indiana Jones. Also some fantasy in the vein of George R. R. Martin’s “Game of Thrones” (“Winter is coming.”)"
59,0,"And, of course, questions of good versus evil are explored."
60,0,Whew.
61,0,"Any type of cross-genre mixing is difficult to do well, much less on an epic scale. I have not even looked at subsequent books in the series in the hopes of being continually surprised when I do read them. I expect this volume is a good launch. If anybody could make it a success it would in the hands of Stephen King."
62,0,Confusion and Unmoored Sufferings
63,0,"While reading this book, it almost seemed like the author was creating confusion and misery for misery and confusion’s sake!  Why would you do that in the first book of a series?  If Stephen King’s name wasn’t on this book, I sincerely doubt most readers would have finished reading it.  That said after completing the book I googled it and found King’s fans encouraging people to “power” through the book because book two is good, while on the same page I found others talking about underage sex that is weird in further editions of the series.  This leads me to one question:"
64,0,"“Why did you create such frivolous misery in your novel Mr. King?”  Apart from Jake, it just seems like pain that neither builds the character, nor furthers the story.  It is, to me, uninteresting and does nothing but sear and jade your reader’s imagination."
65,0,"This book was much less interesting than some less known/self-published smaller authors today like AC Cobble, Peter Flannery, A.G. Riddle and others.  In fact this being the first Stephen King book I’ve ever read, I was left wondering if the only reason he has been so popular was due to the advertisements of his brand over the years.  After all, prior to Amazon a writer could not easily get their works known or published.  I now wonder if King is really deserving of his lofty place amongst well known literary authors."
66,0,"The final quarter of this book from the flashback of Roland’s “coming of age” through the cave onward was decent and even good occasionally, but prior to that I wanted to stop reading the book several times."
67,0,"Maybe my review is unfair, but this doesn’t seem like a work worthy of one of the past century’s most popular authors.  Read it if you must, or just read the cliff’s notes version and save yourself some pointless misery."
68,0,"There are many Stephen King books that I really enjoy (Salems Lot, Finders Keepers, The Stand, 11/22/63 just to name a few . . . in fact, 11/22/63 is one of my all-time favorite books).  As such, I really had high hopes for The Gunslinger.  However, the story line was disjointed, confusing, and not very enjoyable at all.  I kept expecting the flow of the book to smooth-out and become a ""cannot put down"" read.  However, this never occurred.  In the end, I was completely disappointed.  I have heard that other Dark Tower books are much better, but I disliked The Gunslinger so much that I'm not sure I'll read any others."
69,0,Once one of my all time favorite books.
70,0,"Stephen King revised this book and it is TERRIBLE!!!  You get no back story and don’t know who some of the characters are, how they played a roll in Roland’s life, what he went through to get to where he is now. NOTHING!!!  It is terrible!!"
71,0,"In terms of story, this is easily the best volume in the series so far. The characters and setting have so much depth, and we learn much about who they all are and why they've been thrust together on this ongoing, epic journey."
72,0,"And this story FEELS epic, too, as Roland and his band of unlikely heroes traverse miles and miles from the first page to the last. The setting and descriptions are all wonderful - you can see, hear, and smell everything the characters are... for good or ill, because some of the places the characters find themselves in are pretty bleak, to say the least."
73,0,"The only problem is that it ends on a cliffhanger. Which ordinarily, would be cause for an immediate one-star review from me, and a solemn vow to never read another book in the series. But because this is Stephen King, and because I've been mostly happy with the series so far, I'm going to press on and give it another shot."
74,0,"Then, the Kindle Edition I read is riddled with typos. Most of these are probably OCR issuess from scanning a print edition of this book, but it just smacks of plain laziness on the part of the publisher. I've reported them all as ""Quality Issues"" on Amazon."
75,0,"I know these are supposed to be the great Stephen King epic, but after three books and NOTHING happening I give up. I don't even care about the characters and he has spent 3 books developing them. He is constantly making references to the pop culture of the 1980s so I,m guessing in 10 years or so no one will know what he's talking about. There are better books to read I'm done."
76,0,Roland went for a walk in the desert.  He had a mule with no name.  Did he feel good to get out of the rain?  I can't remember  ...  the palaver left me too numb to care for his pain.
77,0,"This might be a useful introduction to an epic series,  but the story does not stand in its own."
78,0,"Reading this series again, after King finally concluded it - and though it's been over a decade since my first reading of the gunslinger's ka-tet, it's like my old friends have been waiting for my return. In this slice of the tale, the other characters start coming into their own and King draws his characters a deeper hue, layering meaning and darkening shadows."
79,0,"It's a tense ride, a fulfilling adventure and page-turner that starts to eat away at your sleeping hours. Be warned, I think these pages are laced with some addictive substance...maybe Eddie's been at it again. I can't stop reading this series."
80,0,"This is my go-to book for help with my new MacBook Air.  New to Mac after many years on the PC, I was struggling with the changes. I watched the U Tube videos, which were very helpful but I needed print instructions!  This book is easy to follow, clear and concise. Thanks to this help.I am moving along with MACBOOK for DUMMIES"
81,0,"I bought iPad for Dummies a couple of years ago and thoroughly enjoyed reading and using it. This book, although dated July 2014 actually has information in it that is out of date.  Another complaint is that it is printed cheaply, so when I use my yellow highlighter it smudges the page and my highlighter gets ink on it as well from the print.  The iPad for Dummies book had glossy pages, which were  high quality and there was no problem with using a highlighter.  Another problem is that this book is written for a number of different MacBook models so the reader must take in material that is not relevant for one's own model. I was sufficiently frustrated with this book that I went back to see if there are other manuals out there to learn how to use my new MacBook Pro, and I found Teach Yourself Visually MacBook Pro.  So far this is everything that the MacBook Dummies book is not: the pages are glossy, there are lots of color diagrams and photos, and it is specific to the MacBook Pro, so there isn't lots of extraneous information to deal with.  I am not a techy, so perhaps people who are more sophisticated would prefer the Dummies book.  For someone like me, The Teach Yourself Visually MacBook Pro book is ideal, and purchasing this MacBook for Dummies book was a mistake."
82,0,"UPDATE: I am now using both books, since I had already purchased this one. I am finding that they complement one anoher.There is more background information in this one. All the color photos in the Teach Yourself Visually book are more pleasant as well as simple to follow"
83,0,"I had an earlier version of Macbook for Dummies, and am very glad I bought this new version, which tells about all then new cool features with the newest operating system, El Capitan.  I don't have a Macbook Pro YET, but I bought this book and the earlier version several years ago specifically to familiarize myself with Apple laptops before buying one.  This is very well written, and easy to understand.  Mark L. Chambers is one of my favorite Dummies writers for Apple products.  I recommend this new version of Macbook for Dummies."
84,0,"As a longtime Microsoft Windows user (40+ years) I decided to switch to a Mac. Bought me a Macbook Pro notebook and this book. The book has been a welcome transition aid as I have it loaded on my Kindle and the Kindle app. Easy to reference and use. Written in the typical ""for Dummies"" format that I am used to from other editions on other subjects."
85,0,"The MacBook for Dummies is just the book I needed. I am new to the iMac and in my haste to get a ""manual"" (which did not come with the computer ),I ordered this book for Mac laptops for my Kindle. It serves the purpose. It explains the Apple computer in detail so that I can understand it and make it work for me. I was overwhelmed with my new iMac, but  now I have settled down to enjoy it and I really do love the book for making it so easy. It truly is the only ""dummy"" book you will need."
86,0,I've been a fan of Dummies books since Windows 98 and Microsoft Office.  I recently decided to purchase my first Mac and with it the MacBook for Dummies.  I've created a small library of their books and not one has disappointed me.  This book is no exception.  The Mac vs Windows is a bit of a challenge easily handled by the MacBook for Dummies.  Excellent in ever way.  5 star for sure.
87,0,"Great book if you are learning to navigate a MacBook with the new OS High Sierra. I am normally a PC guy, but was able to obtain a great MacBook Pro from my wife. Since I want to keep up with technology, I am increasing my interests in the Mac field too. Frankly, I know some, but not very much. So, this book really comes in handy. It does a great job in covering most of the basic areas you'll be using in a Mac to begin with. Those are the positive comments. The only reason I didn't give this five stars was because of the ""print"" in the book. It looks like it was printed on newspaper print! The lettering is faint and it's very hard to read unless you are near a bright light. If you are in a fairly lit room, it is a bit hard to read it. I think they could have done a better job on paper selection, and the ink or print they used for the book. Other than that, it's a great primer to get started in learning to navigate your MacBook."
88,0,"The first time I used a Macbook to write a message (I was trying to teach myself, after using Microsoft products for years), I learned that the things you need are usually amazingly simple if you already are familiar with the unit, and totally ignored by the ""experts"" who are writing the book for beginners but were not beginners for a very long time. There is absolutely no reference to the fact that if you want to send just a message to someone, you type it without paragraphs, and then hit enter. Probably 90% or more of the users would know this already or manage to hit on it eventually. But some of us just stopped trying to use that feature until we could find someone with a mac."
89,0,"My Macbook is about 10 years old. I went back to Windows, because I don't have time to spend and no modern resources or teachers. So now I am trying to learn to protect my WiFi ... well, I disconnected it until then. That is life. At least I get to learn a little while trying to solve each problem."
90,0,"I bought two books, ""Mac Book For Dummies, Chambers"" and ""OS X El Capitan For Dummies, Levites"". The Chambers book is on cheap paper with no color. The LeVites book is in color and on premium paper. The LeVites book is the better of the two. I recommend that you buy both books and use them for reference. I found the best way to learn MacBook is on video on youtube and using the books as backup and reference."
91,0,"I switched from a PC to a MAC and I had many questions on how to maneuver the operating system. I could go to the Apple Store and meet with a tech but I'd get home and I had even more questions! This book is so handy and it's so easy to find answers to my questions. If you're not used to a MAC, this book is an absolute necessity!!"
92,0,"I have been reading a great deal of Urban Fantasy, and I was very much up for a change of pace. This really hit the spot, as they say. I felt like the characters were cohesive, complex and shown to the reader from enough angles to make them feel alive and real. While they all spoke in the flowery speech considered polite, it was easy to tell their personalities from their particular speech habits. I am often cut-throat in my reviews about dialogue so it's refreshing to be able to compliment, not critique it in a review."
93,0,"The best thing about this book was not the plot -- because this is a fairly old work the plot has many of the tropes we readers come to expect from this sort of work. They may seem cliched now because so many newer works have aped them. However, the descriptions are astounding -- detailed and precise yet not overlong or exhausting. It always maintains the perfect level to engross and trap the reader but not bore them. The 'movie' in my head was awash with wonderful detail, lush backgrounds and perfect costumes. I really haven't read description this good in a very long time."
94,0,"However, the one thing I didn't care for was the three or four incidents of anachronism stew. Xifeng had a wrist watch centuries before they came into fashion, Baochai had a few too many modernisms in her speech and  the Chinese manners of gift-giving were ignored, possibly to make the work more appropriate for a western audience. If these had not stuck out of the narratives like sudden blotches of bright paint on a somber renaissance portrait, this would have been five stars. UPDATE -- the author has taken the time to address this paragraph in the comments. Please read her replies as they explain a great deal."
95,0,"This is a translation....so there is usually some loss of understanding.  The book is massively long and the names of the characters are very confusing.  In the front of the book they give a geneology map...you've got to be kidding...no way to keep track....just keep on reading.  It does give a great description of the class system, the mores, and the discrimination that was present. However...I found it to be  an exhausting book to read  and I lost interest in the characters"
96,0,One of the best books I've read about China during that time frame. I was able to relate to the different characters even though they were totally out of my frame of reference. I had sympathy for the various chactacters and the author
97,0,Did a very credible job of explaining why they acted the way they did. I always like to think that when I am reading an
98,0,"Historical novel I am learning much about the period, the place, the history, and how it affected those people that lived through it. I will not soon forget this wonderful novel. I am so glad that this author re-wrote this historical novel and made it simpler for the present readers. it must have been a difficult undertaking and I can see from Pauline Chen's impressive degrees that she truly was in a position to write such an intelligent book. Please write more!!!"
99,0,I consider this story a fan fiction based on the original rather than a abridged version of the original considering the number of characters the author either kills off at the beginning or allowed to live till the end.
100,0,The bad: It is written in present tense. Why did the author do this? It makes reading it more awkward. Four stars if it had not been written in present tense. Seems common for debut authors for some reason.
101,0,"The good: It's an interesting, easy to read version of a very long plodding confusing classic. Her version of the ending is mostly believable (except the epilogue!) and the characters are well drawn if perhaps seemingly a bit different from the original."
102,0,"Read this and then read the five volume version, you'll appreciated both more."
103,0,I've been reading various versions and translations of  A Dream of Red Chambers since the mid 70's and approached this book with some trepidation. Well I enjoyed it so much I bought the audio book (which brought came with the extra bonus of learning the correct pronounciation of charactar's names) and have listened several times over which then leads to a re-reading of the original:-)
104,0,BTW a set of unabridged audio books of ADoRC would be worth the expense...
105,0,There were too many characters with names that I couldn't even pretend to sound out. The book was too long then just ended. I did not enjoy this book
106,0,"suggest you read this book of you have an interest in China, it's customs and politics. The love stories may make this book appeal more to women."
107,0,"I think this novel may have been received better had Chen creditted the Red Chamber rather than fashion this book as a retelling. The closed world of a family in standing within the classical world of its Emporors, feels like a peeping with Daiyu into a secret world.  I am intrigued with the linked lives of the women of this world and how they live out their lives often within a few rooms. Despite its failure to stand alone as ""The"" Red Chamber, Chen has brought us to a different way of seeing the world"
108,0,"I have never read Dream of the Red Chamber but decided to pick up this novel as a condensed version of the aforementioned.  Pauline Chen's The Red Chamber is a captivating read from the get-go, especially in that it provides the right balance of historical context while not detracting from the depths of the main characters.  Some may be unhappy at the changes that have been made in this novel, but if it's taken as a separated, individual novel rather than a reworking of the classic, it will prove to be an enjoyable read.  I was caught up in the novel to the point that I was in tears by the end."
109,0,"Descriptive, thought provoking, emotional. Very easy to read and I literally could not put the book down. The names of the characters took a little getting used to, but I soon got familiar with them. Highly recommend."
110,0,"As the SF Opera was featuring an adaptation, I decided to read the Kindle so-called ""abridged"" version of this classic. While the beautiful writing depicts the intricacies and dynamics of that era, the constant repetition became boring. Nevertheless, I persevered till thankfully the end. Thank goodness for Kindle as the archaic writing style allowed me to look up words on practically every page."
111,0,"Be advised, due to type font it's 3 times as long as regular Kindle books of this size. It take's between 1 and 2 hours to read a chapter and there are 56 of them!"
112,0,"Children's book rather than the authentic, adult version classic. Buyer be ware!"
113,0,Bad translation. I have heard great things about this story but could not get past the poor translation.
114,0,"Reminds me of Jane Austin. Interesting peak into Chinese society. Well Ming era anyway.The 2nd book maybe better, I hope."
115,0,"This is a tough read. It is apparently a well known book in China, but in translation it is nearly incomprehensible."
116,0,translation too direct very Asian style of construction and words used
117,0,The Hawkes translation 
118,0," is probably the most enjoyable for English readers, though in some ways it is maybe over-adapted.  The Yang translation "
119,0, is more literal.  This Joly translation is the most literal and even contains some explicit parenthetic explanations of various Chinese terms.  It is awkwardly literal sometimes.
120,0,Few readers will be in this position: but if you want an English translation to help you with the Chinese original this is probably the best.  Yang is just about as helpful.
121,0,"Joly's was the first substantial translation of the classic Chinese novel ""Dream of the Red Chamber"", now reissued by Tuttle, lightly revised (or so it seems). However - and this is a big however - while the translation is relatively free from major errors, it has a nauseatingly crabbed and archaic style which makes understanding a near-impossibility. The thous and whithers and whenceforths are not excised from this text. Now that we have the David Hawkes/John Minford Penguin translation and the Yangs' more literal version, Joly's version can safely be binned. If you are curious about this version, Joly's 56 chapters are all available at the Gutenberg website."
122,0,"Truth in advertising should, I believe, dictate that potential buyers be aware of two issues with this book:  First, the book may have been recently published, but the translation goes back to two turns of the century ago.  That's not a bad thing, but the buyer should know that this is not even close to a recent translation.  Second, this book is not the whole book.  It actually contains less than half of ""The Dream of the Red Chamber,"" and abruptly breaks off leaving the reader suspended with nowhere to go.  That's not necessarily bad either if only we were told that this was the case, but we are not.  If you want the whole story, this is not the book for you."
123,0,"What an exceptional little book. It is apparently a 'Real Reads' series, which I had not previously heard of. The website ([...] states the books are ""retellings of great literature from around the world, each fitted into a 64-page book."" The books themselves are paperback (I see they also are available on Audible), but what a lovely paperback, with a book cover, thick, thick paper and charming illustrations. Other features that I enjoyed were a list of characters (which I did use quite often) and in the back, there is a 'Taking Things Further' section. This section expands on the original book, followed by a section of questions and such, that one could use for a book club or more in-depth study. Also included here is a mid-nineteenth century illustraction by Chinese artist Sun Wen. What a lovely book to introduce young readers to great liturature."
124,0,"It is timeless Chinese storytelling, with all the haunting beauty, drama and heartache. This may be a bit of a challange for younger readers as there are instances of suicide, domestic violence, drunkenness, murder and adultry. These displays of behavior are not detailed and if one is old enough to read Shakespeare, then this book would also be appropriate, I imagine."
125,0,"I am ashamed to admit, I have not read the original which is one of China's four great classic novels. I therefore cannot say how well this abridged copy captures the 2000 or so page original. What I can state, is that this shortened story is still beautiful, detailed and sadly haunting. It is probably one of those books that every learned child should read. It gives insight to Chinese history and culture in a compact but entertaining dose. It piqued my interest enough that I put the unabridged english version on my 'to read' list. I would have loved this in junior high after we read Romeo and Juliet. It would have been a interesting comparison in cultures."
126,0,"Disclosure: I read a free copy of the book in return for my candid review. Be assured, my opinion is honest, and I do not owe or know the author/publisher."
127,0,"In these brilliantly written novellas, Eileen Chang brushes a harsh portrait of the Chinese society between the two world wars. It was based on clan power, wealth, family traditions, status, arranged marriages (matches), reputations, age (wrinkles), battles between old and young and between traditional and Western life style, and last but not least, on opium."
128,0,"In `Love in a fallen City', all traditional values are crumbling down: `here in this uncertain world, money, property, the permanent things - they're all unreliable. The only thing she could rely on was the breath in her lungs and the person who lay sleeping beside her. He was just a selfish man; she was a selfish woman. In this age of chaos and disorder, there is no place for those who stand on their own, but for an ordinary married couple, room can always be found.'"
129,0,"`The Golden Cangue' is a fierce, merciless portrait of a member of a traditional Chinese polygamous family, who represents `the ancient China he had been homesick for ... His quiet and demure well-born Chinese girl was an opium smoker.'"
130,0,"`Aloeswood incense' tells the story of the sentimental education of a young girl, a king of Chinese `Gigi': `You shouldn't think that just because a person is reasonably good-looking, knows how to make a chitchat and sing a few English songs, that people are going to come running to give her stacks and stacks of money. You are too bashful, too weak, and too bad-tempered; you're indecisive, and you get too emotionally involved.'"
131,0,"Reputation isn't what it was before: `For a woman, there is nothing more important than her reputation. When I use the word `reputation', I mean something a bit different from a fusty old scholar's idea. These days, people don't care that much about chastity.'"
132,0,"In `Jasmine Tea' a student who is hated by his father, seeks revenge against the daughter of the former `friend' of his mother, who could have been his father."
133,0,"In `Sealed Off', a married man and a young girl meet one another in a streetcar during a city blockade. But, even the slightest real contact seems impossible: `all she wanted was one small part of him, a little part that no one else wanted.'"
134,0,"In `Red Rose, White Rose', `maybe everyman has had two such women. Marry a red rose and eventually she'll be a mosquito-blood streak smeared on the wall, while the white rose is `moonlight in front of my bed'.'"
135,0,"Here, a man remembers the women in his life: a Paris whore, prostitutes, an English `not so puritan' young lady, the wife of a friend and a dull wife."
136,0,"These novellas shine through the extreme intensity of the (strained) emotions, the merciless portraits of and the infighting in Chinese families between its hypocrite members and the difficulties to get engaged in a really sincere relationship."
137,0,Not to be missed.
138,0,Interest in Eileen Chang's works was revived in the English speaking world by Ang Lee's film adaptation of the lead title in this collection of five short stories.
139,0,"""Lust, Caution"""
140,0,"Mrs. Mai, the beautiful young wife of a businessman, plays mahjong with Mrs. Yi and her friends. Mrs. Yi's husband is an official in the Japanese backed government of Manchukuo. But Mrs. Mai is hiding something."
141,0,"""In the Waiting Room"""
142,0,Piecing together the lives of people from bits of the gossip they exchange in a doctor's waiting room.
143,0,"""Great Felicity"""
144,0,"A young bride's wedding preparations and an old woman's unhappy reflections. A Chinese version of ""Family Happiness"", Tolstoy's short story about marriage and disillusionment."
145,0,"""Steamed Osmanthus Flower: Ah Xiao's Unhappy Autumn"""
146,0,"A few days in the life of a Chinese maid working for a white womanizing businessman. She answers the phone, she meets her husband, and she prepares meals for her son all while feeling protective of her employer."
147,0,"""Traces of Love"""
148,0,A cynical but irreproachably proper woman marries a much older man for the money he has. Yet she never asks him about his will or to make provisions for her and she feels anxious whenever he visits his first wife. Is it really about money?
