id,star,text
22,0,"Any translation of a literary work, let alone between languages as different as Chinese and English are, is an exercise in compromise and cleverness.  A particular sentence in Chinese—even a single phrase—can be rendered in numerous ways in English, each one of them carrying a different set of nuances.  To maintain narrative flow, though, the translator must choose just one of those ways, which represents an indelible choice as to what aspect of the original will be conveyed to the reader.  That is the compromise.  The cleverness comes in the insight and deftness with which the translator crafts and arranges those choices into a coherent whole."
23,0,"It is said that one should always translate into one's ""A language""—that is, the language in which one is most fluent.  But Dr Anthony Yu was a native Chinese speaker, and although years of teaching in the United States made him fluent in English, it was still not his primary language.  It is a testament to his genius and his decades of work on this, a story that he describes as near and dear to his heart, that this English version is as faithful to the Chinese original as can be hoped, and yet reads as sprightly and as uproariously as though it were, in fact, the original."
24,0,"Something must be done with those nuances, though.  Some translators choose to insert them directly into the body of the work, as Howard Goldblatt does in his translation of Mo Yan's Life and Death are Wearing Me Out.  But perhaps The Journey to the West is too full of Buddhist, Daoist, and other cultural allusions for them to be adequately captured in a passing sentence.  So Yu's translation is copiously endnoted, and these notes are full of fascinating material on the religious and philosophical environment in which both the story is written and its action takes place.  Included also are scholarly citations that justify, with a degree of rigor that will probably be overlooked by the average reader, all the various word and phrasing choices he made.  In some cases, Yu's study has even found errors in the original text."
25,0,"The first volume of this translation adds an introduction that describes the textual history of this story, Wu Cheng'en's presumed authorship, biographical sketches of the real people depicted in the novel, and Wu's motivations for writing it, and them, the way that he did.  These additions admirably fill out the narrative and setting delivered to us so seamlessly by Yu.  Other translations may have quainter charm or somewhat more fluid English, but this one provides such a complete perspective on the novel that it presents itself immediately as the de facto standard.  A must have for the dedicated reader."
26,0,"""The Journey to the West"" is a lengthy 16th century novel, regarded as one of the four great classics of Chinese literature. The author of the book is uncertain, but is thought to be Wu Cheng'en. This volume contains the first twenty-five chapters of the hundred-chapter narrative, plus extensive notes and a ninety-six-page introduction by the translator, Anthony C. Yu. I found the introduction a difficult read, no doubt due to my prior ignorance about almost everything it covered. But the introduction was helpful, and I am glad I labored through it."
27,0,"The book itself defied my expectations. It was neither dry, nor dense, nor inscrutable. To my surprise, it appears to have been intended to be fun, and, despite the intervening centuries, I often found it such. The narrative is a fantastical retelling of Xuanzang's pilgrimage to India to obtain Buddhist scriptures, a pilgrimage that took place roughly a thousand years before ""The Journey to the West"" was written. In the retelling, there are gods, monsters, dragons, trickery, humor, and a plethora of epic fights. There is also a remarkably large amount of poetry, serving both as description and commentary, and the poetry lightened the reading. Since this volume contains only the first quarter of the story, I will postpone further comments for now."
28,0,"I've read Journey to the West, Yu's translation, every few years for the last decade or so now. It's wonderful, and improves with every reading. There are layers of meaning, and I really appreciate Yu's scholarly footnotes. Unfortunately, the Kindle version is a bit of a mess. The Chinese characters are FAR too small to read (they're smaller than the smallest-size font, and can't be resized). This is extremely frustrating, since much of the word-play, and some of the important concepts hinge on the characters used. This needs to be fixed."
29,0,"I'd say, if you haven't read Journey to the West, read it. But stick with paper for the time being."
30,0,"This is, of course, a great translation of a literary classic.  The stories of each scrape the monkey gets into are similar to fairy tales.  There is a strong moral lesson to the overall plot.  (The monkey is being punished for his flippant treatment of the staid conventional deities in Heaven.)  I guess there are probably underlying political or social comments being made, but I am not that much of an historical or literary scholar.  This is a fun book to read, and one whose stories you can tell to young children and amuse them with their silliness.  The stories are filled with imagination and humor.  The monkey's high spirits grow on you.  His companions are often simple foils for his high jinx.  If you are interested in Chinese culture, this is a must-read, as there are many references to it in current Chinese culture."
31,0,"I read the four-volume revised Kindle edition of this book, translated by Anthony C. Yu. The story is the fictive rendition of a journey made by a 7th century Buddhist monk, Xuanzang, during the Tang Dynasty. He undertook his famous, nearly two decade-long pilgrimage in order to study Buddhism and acquire original Sanskrit texts of the religion from India. When he returned to China, he translated many of the original texts to Chinese, thus leaving a decisive legacy on Chinese Buddhism. Some of the pilgrim's original scrolls are saved in a pagoda inside Xingijao Temple near today's Xian."
32,0,"The story starts with the mystical events of a creature becoming the (Handsome) Monkey King. Through various twists and turns, he acquires great skills and a variety of supernatural power which he will continue to use throughout the book. Some mischievous acts in Heaven land him in trouble but upon the departure of Xuanzang - in the book also called the Tang Monk or Tripitaka after the Three Baskets of Buddhism that held the 3 original Buddhist scrolls - from the Emperor's palace, the Monkey King is given the opportunity to become the disciple and protector of the Monk. In the first phase of the long journey Tripitaka is granted two additional converted vicious monsters as his disciples: Eight Rules who has the appearance of a pig and Sha Monk who has the look of a water buffalo. To complete the mystical traveling company, a water monster is enforced to serve as the replacement of Tripitaka's deceased horse."
33,0,"The bulk of the story is the description of the group's arduous traveling through impenetrable forests, burning mountains, and dangerous rushing rivers. They encounter countless demons, spirits, monsters, dragons, and fiends who invariably want to devour the guiltless Tripitaka. This enhanced interest in the Tang Monk as a culinary delight roots from his purity that is thought to guarantee extremely long life to the cannibalistic food connoisseurs. With his boundless ingenuity and smarts the Monkey King leads the three disciples to defend the Monk."
34,0,"For the contemporary reader, the story has a few stumbling blocks, not the least of which is the length of almost 2400 pages. In the book one will find numerous repetitions where the four main heroes tend to recite some of their earlier adventures in various situations when they meet new characters. The reader is already fully aware of these events and they tend to slow down the flow of the story. One can skip these paragraphs however, without losing much from the narration."
35,0,"For some readers another obstacle could be the numerous poems and songs throughout the book. In my rough estimation 15-20% of the text may well be poetry. The poems are enjoyable and usually provide finer details of, or clarifications to, the main story. As such, they are more functionally part of the book then in another classic pillar of ancient Chinese literature, the poetry in the Dreams of the Red Mansion. In that book the poems and songs are highly transcendent with the purpose of providing insight into the characters' inner selves. I skimmed through many, but not all poems. Others may decide to skip the poems altogether but those who decide to read them in even greater details, will experience an enhanced overall literary beauty of the book."
36,0,"Of the four characters, the Monkey King is by far the best portrayed one and the main reason I gave not 3 but 4 stars to this book. He is an absolute riot; a perfect timeless embodiment of a bad guy turned good who has a curiously complex psyche with a mixture of self-adoration, self-assuredness, mischief, steadfast loyalty, courage, wisdom, practicality, and, on the top of everything, a great sense of humor. Typical of him is the name he has chosen to himself early in the story: The Great Sage Equal to Heaven."
37,0,"Among all the fictive characters I have encountered in my readings, the Monkey King has become one of my all time favorites for his colorful and likeable temperament and for the exquisite perfection with which he has been portrayed."
38,0,"Although the Tang Monk is formally the lead-hero of the story, he really pales in comparision to the Monkey King. He is the most benevolent, spiritually pure individual imaginable who is singularly driven by his unshakable convictions and principled Buddhist mind. Unfortunately, he is also gullible to the point of annoyance and this brings a copious amount of trouble to the poor Monkey King."
39,0,"Eight Rules is a secondary character whose personality is also drawn with an expert pen. He is stupid, yet quite capable in many ways. His loyalty to the Monk never feels solidified, however he seems to function perfectly well under the critical tutelage of the Monkey King and the exculpation of the high-minded Tripitaka."
40,0,"The character of the third disciple, Sha Monk, is far less complete than the previous three and doesn't deserve particular attention in this review."
41,0,"Overall, the book in its full length is not an easy read. I recommend it mostly to those tickled by a potential glimpse into the spirituality of an ancient world, namely the Tang Dynasty, from the perspective of a much later, but still very old, time, namely the late Ming Dynasty. What a rare privilege to enjoy such a treasure!"
42,0,An abridged English translation is also available for those curious readers with a more tepid interest.
43,0,"Additional information: The book has served as inspiration for multiple movies, TV shows, stage plays, and comics. I saw one of these adaptations, Alakazam the Great. This Japanese cartoon film, although adorable in its own right, in no way should be considered a faithful presentation of the original story. I've also read the Ultimate Journey: Retracing the Path of an Ancient Buddhist Monk Who Crossed Asia in Search of Enlightenment, by Richard Bernstein. The book adds a unique, modern-time perspective to this ancient story."
44,0,"A must read book for all avid readers around the world!  Brought the whole series from this author's since I like the story and wanted to own the entire book collection of Journey to the West.  It is one of the best book I read in my life  and believed me, I read over 2,000 books in 20 yrs.  After reading JW Book 1, I wanted to read the other 3 JW books since I was totally hooked into the story once I read book 1 of JW.  Amazing story telling book!"
45,0,"My 11-yr old boy loves it! He’s instantly hooked and enjoys sharing Sun Wuking’s adventures with me. I grew up reading it back in China but my son was born in the US and does not read Chinese, I’ve waited so long for him to appreciate Chinese classics! Thanks to the translator and Amazon!"
46,0,"This is part one of four volumes in Professor Yu's excellent translation of all one hundred chapters of the magnificent Hsi Yu Chi, one of the four great classics of China. The brilliantly detailed adventures, including sparkling battle scenes and characters that give today's well-known mercenaries and crime figures a run for their money, will shock those readers who thought all that started with Hollywoood. The details of bureaucracies laden with sloppy management and CEOs who remember and punish to excess everybody's mistakes but their own is a revelation. The words of the Monkey King's first teacher, ""Nothing in the world is difficult, only the mind makes it so"" underscore the deep spirituality on which this book is based, making it satisfying to read at this level as well."
47,0,"Some say a great work of literature is like a stunning piece of golden, bejeweled tapestry, and its best translation is like the reverse side of the cloth, same materials yet missing the design and jewels on the face. Therefore the awkwardness of some phrases and terms should not discourage the reader as they are to be expected.  I hope instead that such parts encourage usage of aids to understanding such as viewing versions of the story adapted for television and learning  to read some of the Chinese original.  This entire work is a very worthwhile investment, to keep in a very accessible area of the bookshelf where it can be referred to at each stage of one's life."
48,0,"A great translation, perfect for beginners just learning the story of the monkey king or for advanced students who want to study the text in more detail. This book helped me learn about the role Taoism and Buddhism in ancient Chinese culture, and it gave me a familiarity with one of China's most beloved folk tales."
49,0,"For anyone into Chinese culture and Eastern  spirituality.  This is a tale (which I believe is non-fiction like everything else including the leprechaun) where you can compare yourself to the main character (Sun Wukong) and evolve with it, see yourself as a forever evolving leader. This monkey was not always godly but after learning lessons through pain you see the evolution of his character. This journey has many sub-characters too and I recommend you read this with patience and excitement both. It's a good laugh."
50,0,"What a fast, great read!"
51,0,"As a fellow late bloomer female motorcycle rider I was with her every step of the way.  Though I have not experienced the loss of a marital partner, I have suffered the loss of a relationship and understood the grueling process."
52,0,"Often our greatest growth is when we face our fears.  I thoroughly enjoyed this book, it shows that we are stronger than we give ourselves credit for when we step outside of our comfort zones.  The world is just waiting for us to show up and try new and different experiences."
53,0,"Good easy read. The pain of losing a spouse is horrendous. Linda found her own way through her pain. As a female rider with a stressful life - I have found riding to be a true attitude adjuster/de-stressor. I don't think about the stressful stuff and I can enjoy the beauty of God's handiwork. I enjoyed the fact that Linda could ""laugh"" at herself during her process of learning to ride and applied several examples of how our thinking process either helps or gets in our way. Linda gave very good examples of the skill set required for riding and I am glad her first trip was with riders that put safety first. This would be good for any women going through the grief process whether they plan to ride or not. I know women that have made ""new"" lives for themselves after loss and some that have not. The haves are much happier and healthier women. They still miss their husbands, but they have taken the steps to starting a new chapter by going back to work, new hobbies, etc. Good job Linda."
54,0,"This was an enjoyable read.  A rider myself, I especially enjoyed her descriptions of those difficult things that seasoned riders often forget -- multitasking, focusing, shifting on a hill, holding a curve, and avoiding gravel!  She did a great job and the link to her  personal journey was so nicely done.  In light of the path that continued, I have such respect for her ability to articulate and execute this publication."
55,0,Linda's discovery of herself after the death of her husband reads like a travel guide rather than self discovery. The Linda at the beginning is the same at the end for the reader.
56,0,"I was needing a good book to listen to as I drove 500 miles to see my mother. Blind Curves is entertaining and it's fun to hear about how a 57 year old woman can do something most would never try. Linda is not a typical new motorcycle rider. She signs up for a 2,500 mile road trip without knowing how to ride. And, it doesn't all go smoothly."
57,0,But Linda shows all of us that the only way to create something new in life is to tests old beliefs by doing something out of character.
58,0,"Now I'm ready to tackle some of those long-procrastinated ""wanna do's"" in life."
59,0,"This book was favorably reviewed in the BMW owners magazine and after reading it, I agree.  Great story of rediscovering meaning in life by taking on something new and challenging, and staying with it long enough to enjoy success.  My wife and I are both motorcycle riders, and easily identify with some of her experiences, but a non-rider would also find this an interesting book."
60,0,"Engaging books describing one middle aged woman's journay into self discovery. On an impulse she accepts an invitation to go on a multi day,  long distance  motorcycle trip despite never having driven a bike or having a motorcycle license. The book is both a travelogue  of the physical terrain  as well and  the inner landscape and  the interplay between the two"
61,0,"This novel of one woman's reinvention of herself holds much charm for the reader. I particularly liked the descriptions of how she learned to ride a motorcycle and the wonderful road trip of the Pacific NW she shared with 3 close friends. On the minus side, there was a bit too much soul searching interspersed with the action passages. However, for others in similar situations, that might just be the information they want and need."
62,0,I hope anyone who reads this understands motorcycle lifestyles as well as the need to make a decision when life throws a curve at you.
63,0,I am a female motorbike rider and former racer and enjoy reading about other female riders and the reason they ride.  This book was interesting in that Linda had never ridden a bike and had to learn from scratch before setting off on an adventure which took her out of her comfort zone.
64,0,"[The Journey to the West (西遊記) is so well-known a story in Chinese culture that I won't bother to review the story as such, but will focus on the translation.  This book is the first volume of a four-volume translation.  This review covers all four volumes.]"
65,0,"Any translation of a literary work, let alone between languages as different as Chinese and English are, is an exercise in compromise and cleverness.  A particular sentence in Chinese—even a single phrase—can be rendered in numerous ways in English, each one of them carrying a different set of nuances.  To maintain narrative flow, though, the translator must choose just one of those ways, which represents an indelible choice as to what aspect of the original will be conveyed to the reader.  That is the compromise.  The cleverness comes in the insight and deftness with which the translator crafts and arranges those choices into a coherent whole."
66,0,"It is said that one should always translate into one's ""A language""—that is, the language in which one is most fluent.  But Dr Anthony Yu was a native Chinese speaker, and although years of teaching in the United States made him fluent in English, it was still not his primary language.  It is a testament to his genius and his decades of work on this, a story that he describes as near and dear to his heart, that this English version is as faithful to the Chinese original as can be hoped, and yet reads as sprightly and as uproariously as though it were, in fact, the original."
67,0,"Something must be done with those nuances, though.  Some translators choose to insert them directly into the body of the work, as Howard Goldblatt does in his translation of Mo Yan's Life and Death are Wearing Me Out.  But perhaps The Journey to the West is too full of Buddhist, Daoist, and other cultural allusions for them to be adequately captured in a passing sentence.  So Yu's translation is copiously endnoted, and these notes are full of fascinating material on the religious and philosophical environment in which both the story is written and its action takes place.  Included also are scholarly citations that justify, with a degree of rigor that will probably be overlooked by the average reader, all the various word and phrasing choices he made.  In some cases, Yu's study has even found errors in the original text."
68,0,"The first volume of this translation adds an introduction that describes the textual history of this story, Wu Cheng'en's presumed authorship, biographical sketches of the real people depicted in the novel, and Wu's motivations for writing it, and them, the way that he did.  These additions admirably fill out the narrative and setting delivered to us so seamlessly by Yu.  Other translations may have quainter charm or somewhat more fluid English, but this one provides such a complete perspective on the novel that it presents itself immediately as the de facto standard.  A must have for the dedicated reader."
69,0,"""The Journey to the West"" is a lengthy 16th century novel, regarded as one of the four great classics of Chinese literature. The author of the book is uncertain, but is thought to be Wu Cheng'en. This volume contains the first twenty-five chapters of the hundred-chapter narrative, plus extensive notes and a ninety-six-page introduction by the translator, Anthony C. Yu. I found the introduction a difficult read, no doubt due to my prior ignorance about almost everything it covered. But the introduction was helpful, and I am glad I labored through it."
70,0,"The book itself defied my expectations. It was neither dry, nor dense, nor inscrutable. To my surprise, it appears to have been intended to be fun, and, despite the intervening centuries, I often found it such. The narrative is a fantastical retelling of Xuanzang's pilgrimage to India to obtain Buddhist scriptures, a pilgrimage that took place roughly a thousand years before ""The Journey to the West"" was written. In the retelling, there are gods, monsters, dragons, trickery, humor, and a plethora of epic fights. There is also a remarkably large amount of poetry, serving both as description and commentary, and the poetry lightened the reading. Since this volume contains only the first quarter of the story, I will postpone further comments for now."
71,0,"I've read Journey to the West, Yu's translation, every few years for the last decade or so now. It's wonderful, and improves with every reading. There are layers of meaning, and I really appreciate Yu's scholarly footnotes. Unfortunately, the Kindle version is a bit of a mess. The Chinese characters are FAR too small to read (they're smaller than the smallest-size font, and can't be resized). This is extremely frustrating, since much of the word-play, and some of the important concepts hinge on the characters used. This needs to be fixed."
72,0,"I'd say, if you haven't read Journey to the West, read it. But stick with paper for the time being."
73,0,"This is, of course, a great translation of a literary classic.  The stories of each scrape the monkey gets into are similar to fairy tales.  There is a strong moral lesson to the overall plot.  (The monkey is being punished for his flippant treatment of the staid conventional deities in Heaven.)  I guess there are probably underlying political or social comments being made, but I am not that much of an historical or literary scholar.  This is a fun book to read, and one whose stories you can tell to young children and amuse them with their silliness.  The stories are filled with imagination and humor.  The monkey's high spirits grow on you.  His companions are often simple foils for his high jinx.  If you are interested in Chinese culture, this is a must-read, as there are many references to it in current Chinese culture."
74,0,"I read the four-volume revised Kindle edition of this book, translated by Anthony C. Yu. The story is the fictive rendition of a journey made by a 7th century Buddhist monk, Xuanzang, during the Tang Dynasty. He undertook his famous, nearly two decade-long pilgrimage in order to study Buddhism and acquire original Sanskrit texts of the religion from India. When he returned to China, he translated many of the original texts to Chinese, thus leaving a decisive legacy on Chinese Buddhism. Some of the pilgrim's original scrolls are saved in a pagoda inside Xingijao Temple near today's Xian."
75,0,"The story starts with the mystical events of a creature becoming the (Handsome) Monkey King. Through various twists and turns, he acquires great skills and a variety of supernatural power which he will continue to use throughout the book. Some mischievous acts in Heaven land him in trouble but upon the departure of Xuanzang - in the book also called the Tang Monk or Tripitaka after the Three Baskets of Buddhism that held the 3 original Buddhist scrolls - from the Emperor's palace, the Monkey King is given the opportunity to become the disciple and protector of the Monk. In the first phase of the long journey Tripitaka is granted two additional converted vicious monsters as his disciples: Eight Rules who has the appearance of a pig and Sha Monk who has the look of a water buffalo. To complete the mystical traveling company, a water monster is enforced to serve as the replacement of Tripitaka's deceased horse."
76,0,"The bulk of the story is the description of the group's arduous traveling through impenetrable forests, burning mountains, and dangerous rushing rivers. They encounter countless demons, spirits, monsters, dragons, and fiends who invariably want to devour the guiltless Tripitaka. This enhanced interest in the Tang Monk as a culinary delight roots from his purity that is thought to guarantee extremely long life to the cannibalistic food connoisseurs. With his boundless ingenuity and smarts the Monkey King leads the three disciples to defend the Monk."
77,0,"For the contemporary reader, the story has a few stumbling blocks, not the least of which is the length of almost 2400 pages. In the book one will find numerous repetitions where the four main heroes tend to recite some of their earlier adventures in various situations when they meet new characters. The reader is already fully aware of these events and they tend to slow down the flow of the story. One can skip these paragraphs however, without losing much from the narration."
78,0,"For some readers another obstacle could be the numerous poems and songs throughout the book. In my rough estimation 15-20% of the text may well be poetry. The poems are enjoyable and usually provide finer details of, or clarifications to, the main story. As such, they are more functionally part of the book then in another classic pillar of ancient Chinese literature, the poetry in the Dreams of the Red Mansion. In that book the poems and songs are highly transcendent with the purpose of providing insight into the characters' inner selves. I skimmed through many, but not all poems. Others may decide to skip the poems altogether but those who decide to read them in even greater details, will experience an enhanced overall literary beauty of the book."
79,0,"Of the four characters, the Monkey King is by far the best portrayed one and the main reason I gave not 3 but 4 stars to this book. He is an absolute riot; a perfect timeless embodiment of a bad guy turned good who has a curiously complex psyche with a mixture of self-adoration, self-assuredness, mischief, steadfast loyalty, courage, wisdom, practicality, and, on the top of everything, a great sense of humor. Typical of him is the name he has chosen to himself early in the story: The Great Sage Equal to Heaven."
80,0,"Among all the fictive characters I have encountered in my readings, the Monkey King has become one of my all time favorites for his colorful and likeable temperament and for the exquisite perfection with which he has been portrayed."
81,0,"Although the Tang Monk is formally the lead-hero of the story, he really pales in comparision to the Monkey King. He is the most benevolent, spiritually pure individual imaginable who is singularly driven by his unshakable convictions and principled Buddhist mind. Unfortunately, he is also gullible to the point of annoyance and this brings a copious amount of trouble to the poor Monkey King."
82,0,"Eight Rules is a secondary character whose personality is also drawn with an expert pen. He is stupid, yet quite capable in many ways. His loyalty to the Monk never feels solidified, however he seems to function perfectly well under the critical tutelage of the Monkey King and the exculpation of the high-minded Tripitaka."
83,0,"The character of the third disciple, Sha Monk, is far less complete than the previous three and doesn't deserve particular attention in this review."
84,0,"Overall, the book in its full length is not an easy read. I recommend it mostly to those tickled by a potential glimpse into the spirituality of an ancient world, namely the Tang Dynasty, from the perspective of a much later, but still very old, time, namely the late Ming Dynasty. What a rare privilege to enjoy such a treasure!"
85,0,An abridged English translation is also available for those curious readers with a more tepid interest.
86,0,"Additional information: The book has served as inspiration for multiple movies, TV shows, stage plays, and comics. I saw one of these adaptations, Alakazam the Great. This Japanese cartoon film, although adorable in its own right, in no way should be considered a faithful presentation of the original story. I've also read the Ultimate Journey: Retracing the Path of an Ancient Buddhist Monk Who Crossed Asia in Search of Enlightenment, by Richard Bernstein. The book adds a unique, modern-time perspective to this ancient story."
87,0,"A must read book for all avid readers around the world!  Brought the whole series from this author's since I like the story and wanted to own the entire book collection of Journey to the West.  It is one of the best book I read in my life  and believed me, I read over 2,000 books in 20 yrs.  After reading JW Book 1, I wanted to read the other 3 JW books since I was totally hooked into the story once I read book 1 of JW.  Amazing story telling book!"
88,0,"My 11-yr old boy loves it! He’s instantly hooked and enjoys sharing Sun Wuking’s adventures with me. I grew up reading it back in China but my son was born in the US and does not read Chinese, I’ve waited so long for him to appreciate Chinese classics! Thanks to the translator and Amazon!"
89,0,"This is part one of four volumes in Professor Yu's excellent translation of all one hundred chapters of the magnificent Hsi Yu Chi, one of the four great classics of China. The brilliantly detailed adventures, including sparkling battle scenes and characters that give today's well-known mercenaries and crime figures a run for their money, will shock those readers who thought all that started with Hollywoood. The details of bureaucracies laden with sloppy management and CEOs who remember and punish to excess everybody's mistakes but their own is a revelation. The words of the Monkey King's first teacher, ""Nothing in the world is difficult, only the mind makes it so"" underscore the deep spirituality on which this book is based, making it satisfying to read at this level as well."
90,0,"Some say a great work of literature is like a stunning piece of golden, bejeweled tapestry, and its best translation is like the reverse side of the cloth, same materials yet missing the design and jewels on the face. Therefore the awkwardness of some phrases and terms should not discourage the reader as they are to be expected.  I hope instead that such parts encourage usage of aids to understanding such as viewing versions of the story adapted for television and learning  to read some of the Chinese original.  This entire work is a very worthwhile investment, to keep in a very accessible area of the bookshelf where it can be referred to at each stage of one's life."
91,0,"A great translation, perfect for beginners just learning the story of the monkey king or for advanced students who want to study the text in more detail. This book helped me learn about the role Taoism and Buddhism in ancient Chinese culture, and it gave me a familiarity with one of China's most beloved folk tales."
92,0,"For anyone into Chinese culture and Eastern  spirituality.  This is a tale (which I believe is non-fiction like everything else including the leprechaun) where you can compare yourself to the main character (Sun Wukong) and evolve with it, see yourself as a forever evolving leader. This monkey was not always godly but after learning lessons through pain you see the evolution of his character. This journey has many sub-characters too and I recommend you read this with patience and excitement both. It's a good laugh."
93,0,"“A hundred years before ‘globalization’ and ‘multiculturalism’ became the goals of every corporation and curriculum, three Japanese girls spanned the globe and became fluent in two worlds at once—other to everyone except each other.”—Janice P. Nimura, Author’s Notes—location 6132"
94,0,"I don’t dare begin raving about this book for fear I won’t be able to stop. I loved it. Interesting, engaging, and illuminating; it’s now one of my all time favorite reads. Can I give it six stars?"
95,0,"Let me begin by lifting a quote from the goodreads/publisher’s synopsis that absolutely nails it for me: “…Daughters of the Samurai is beautifully, cinematically written, a fascinating lens through which to view an extraordinary historical moment.”"
96,0,"Born a samurai, raised an American teenager, she died a Japanese princess. Sutematsu Yamakawa was born in 1860, in feudal Japan, into a family of the samurai class who were soon to find themselves on the losing side in Japan’s transformational, civil upheaval. [Emperor replaces Shogun, samurai class diminished/eliminated, liberalization/reform reigns (at least for a little while).] She would grow up to become the first ever Japanese female to attain a four-year college degree: A graduate of Vassar College, class of 1882."
97,0,Less than thirty years after Perry’s gunboat diplomacy had proffered our pacific overture for open trade to Japan.
98,0,"DAUGHTERS OF THE SAMURAI: A Journey from East to West and Back, by Janice P. Nimura, is largely Sutematsu’s story; the story of two other girls of Japan, Shige Nagai and Ume Tsuda, who also spent the years 1872-1882 in America, learning the ways and whyfors of the hairy barbarians; and so much, and some many, more. A story of a society, of a world, in major transition; and of three leading, albeit softer, lights in that transition. And it is an indescribably amazing read."
99,0,Recommendation: Read it now.
100,0,“Learn as if you will live forever; live as if you will die tomorrow.”—location 1823
101,0,"Kindle edition, 336 pages/6,142 locations."
102,0,"As someone who has had a lifetime interest in the Asian martial arts, (Judo, Jujitsu, Karate-Do, Kendo, and Kenjutsu) cultural/educational arts (Haiku, Senryu and Tanka poetry) and historical aspects of Japan I am always seeking unusual and unique books on these topics."
103,0, I actually purchased this book on Amazon for a bargain price (Daughters of the Samurai: A journey from East to West and back by Janice P. Nimura) because my wife wanted to read it.  After she read the book she suggested that I read the book because of my interest in Japanese and American history.
104,0," This wonderful and highly informative historical tale tells the story of early Japan (1871) and how they sent men and women to America to learn our language and other educational topics in our schools (Grade, high school and college programs).  It was a time of great struggle for Japan who was trying to change from a feudal country to a modern society.  The turmoil was between the traditional Japanese cultural system promoted by the Samurai class to the modern western approach to modernization in Japan. This conflict led to many battles in the country."
