id,star,sentiment,text
17,0,-0.0214285714285714,"The series as a whole also suffers because, at it's heart, it's a fantasy soap opera.  It's about plot.  It's not about characters, it's not about conflict (strange as that may seem in books that have ample violence).  It literally could go on forever.  And sometimes it seems that way.  The plot also suffers from too many characters with too much detail and story lines that really don't forward the narrative."
18,0,0.1551948051948052,"For example, Pretty Pig, a pet of no importance whatsoever, gets more press time than Rikon, Bran, and Cately Stark, all central characters. It's as if the author refuses to pick up story lines of important characters or else the story would conclude.  This trend will worsen as the books progress.  The books will devote chapter after chapter of newly introduced characters, back story and machinations that end with their deaths leaving the reader to surmise what the hell the point of all that ink was."
19,0,0.0,"It will take 5 books for Arya to get to acolyte level of training in Bravos, Bran to get the greenseer training, Catelyn to reunite with Brienne.  Etc.  All the time you are thinking, when is the author going to wrap this up?"
20,0,0.08169642857142856,"At times I feel Martin thinks little of his audience's intelligence or simply cannot write smart, compelling fantasy."
21,0,0.06380952380952382,"After I finished ""Game of Thrones,"" I immediately downloaded ""Clash of Kings"" and began reading, eager to continue the story that so fully captured my attention.  This series is highly addicting, and I'm incredibly late reviewing this because it's impossible to stop reading after finishing a book to compose a review.  Also, the second and third book sort of run together, which makes it difficult to review them separately.  This is the perfect follow up to the first book - carries the momentum from the events introduced there and sets up its own story.  It somehow manages to be darker and grittier than the first installment without stepping into the realm of being gratuitous .  In fact, it's probably one of the best second novels I've read. Spoilers follow."
22,0,0.0076923076923076945,"I usually give a brief summary of the novel's story in my review, but with ""Clash of Kings,"" a brief summary simply isn't possible since there's so much going on in the book and a lot of it ties deeply to the events from the first novel.  Instead, I'll supply a very brief overview.  With Robert Baratheon dead and the legitimacy of his children brought into question, the Iron Throne is up for grabs and Westeros is plunged into civil war as (at least) four different people claim the Throne as theirs.  Meanwhile, the Night's Watch in the North begins to investigate the people beyond the Wall, the Wildlings.  In the East, Daenerys Targaryen moves forward with her plan to conquer the Seven Kingdoms for herself.  Her following has dwindled after the death of her husband, but her three newborn dragons make her notorious.  Though she refuses to give them away to secure aid, Daenerys hopes she can use her dragons to her advantage to reclaim what, in her mind, rightfully belongs to her family."
23,0,0.2287719298245614,"Martin sure knows how to tell a riveting story.  I've read a fair bit of fantasy over the years and eventually had to take a break from the genre due to becoming bored with seeing the same clichés and tropes used over and over again.  As I read ""Clash of Kings,"" I found myself waiting to see the book fall into the same pattern of predictability that I've seen elsewhere.  The first book was great in being unique and unpredictable, but could Martin really maintain that high standard throughout a second book?  The joke's on me because he definitely can...and I've learned better than to doubt his originality.  There isn't much in the way of resolution in this book, but that's ok since there are several more books that follow it.  Instead, ""Clash of Kings"" serves to propel the ideas established in the first book.  We see how events from ""Game of Thrones"" have unfolded and developed into something bigger and more widespread, and what we see is fascinating.  It's also worth mentioning that there are a lot of big players in this war, but Martin manages to make all of them distinct.  None are just thrown in to be there and all of them are fleshed out.  This isn't a generic world filled with the normal trappings of the genre - Martin's Westeros is unique and fully realized.  Reading about the different factions alone would be compelling...combine it with an intriguing plot and you've got one Hell of a good read!"
24,0,-0.09083333333333334,"It should also be noted that Martin pulls no punches when describing his dark, gritty world.  If you're squeamish and prefer to read about characters that blush when thinking about kissing or battles that are over and done with relatively quickly and cleanly, this probably isn't your book.  The big theme in ""Clash of Kings"" is the huge, ongoing civil war that has erupted across the entirety of Westeros, and no detail is spared.  The full horrors of the battlefield - bones being crushed, flesh split, the gruesome results of someone being turned into a bloody pulp via being bludgeoned by a blunt object, soldiers being trampled by their own horses, pretty much any awful battle-related thing you can come up with - are portrayed in graphic detail.  These fights aren't glorious; they're long, agonizing, and brutal, and Martin writes them so well that you'll find yourself on the battlefield alongside the characters (for better or worse, in some cases).  He's done his research on the tools and tactics of the medieval period, and it definitely shows.  He also doesn't hesitate to show us the other not-so-pleasant aspects of humanity.  Sex (whether consensual or the spoils of war) is a common occurrence and it isn't portrayed in a nice, chaste manner.  Like many other things in the books, it's blunt, realistic, and often uncomfortable...both for the characters and the reader.  The people who populate Martin's world drink, curse, and entertain lewd, violent, or otherwise nasty thoughts.  Sanitation is what you'd expect it to be in a war torn, medieval country.  These things often aren't fun to read about, but they add a level of authenticity to the novel, and I personally find it refreshing to read an author who doesn't sugarcoat the realities of armed conflict.  The details characterize the world and the people in it - if you read ""Clash of Kings"" and think ""Wow, this person/event/place is awful!"" then you're probably thinking what Martin intended with this characterization.  Westeros is not a fun place to be, and Martin's attention to the dark, gritty, unpleasant details bring that into sharp focus."
25,0,0.07966666666666666," Much like with ""Game of Thrones,"" this book has several main characters with the point of view changing in each chapter.  This continues to work well by providing different viewpoints of big events without becoming repetitive and tiresome.  More importantly, it showcases Martin's talent for creating dynamic, three-dimensional, complex, fully realized characters.  I've read a lot of novels lately that have been in first person point of view, but have ultimately failed to capture the essence of the character or put the reader in the protagonist's head.  ""Clash of Kings,"" though written in third person, doesn't have this problem.  Each character's viewpoint is distinctly different with the characters' biases and backgrounds moving prominently to the forefront.  Even better, with the figures' biases colouring events, you'll often wonder whose version of events is the correct version or if any of them are truly accurate.  It makes of an interesting, unique reading experience, especially with the big events that unfold in this book."
26,0,0.10354497354497355,"It's also worth mentioning that although there are certain characters who are clearly protagonists and antagonists, whether or not you like them will be largely dependent on how you react to their characterization, not what their role in the story is.  Since starting ""A Song of Ice and Fire,"" I've noticed that everyone seems to like and dislike different characters - and what one person may like about a certain character may cause another person to dislike them.  I think this demonstrates how realistic Martin has made his characterization.  It's a lot like reading about an actual person: very few people are simply classified as good or bad - instead, they have numerous aspects to their personalities that resonate well with some people and act as turn-offs to others.  The characters in this book are much the same...and with many of them doing or being witness to darker, nastier things in the second novel, there are plenty of opportunities for your opinions on certain characters to change."
27,0,0.14921536796536797,"On a random, character-related note, I'm pleased to see that Martin actually has a wide array of female characters.  I'll be honest and say that the stereotypical female tropes that pop up in the fantasy genre bug the Hell out of me: women tend to be either delicate damsels or kickass warriors, neither of which has ever struck me as particularly interesting or realistic.  In ""Clash of Kings,"" we're treated both to some of our favourite women from the first book as well as new heroines.  There are no stereotypes here and each character embodies her own strengths and flaws.  Sure, there are women who fall in line with the traditional gender roles of a medieval wife and those who prefer a more warrior-esque life (as well as many who lie somewhere in between), but they're so wonderfully characterized that they never become predictably stereotypical, nor are they overlooked in favour of the male characters.  A lot of authors could learn something from Martin: it's possible to write a varied female cast without them becoming stereotypes.  Furthermore, it never feels like a character is included to provide ""another female perspective"" (or another male perspective, for that matter) - they all matter and they all provide valuable insight into Westeros, the war, and their unique situations."
28,0,0.17247023809523807,"While there isn't a ""main character"" per se, if I had to pick a point of view character that features most prominently, it would definitely be Tyrion.  This is his book: how he rises to the lofty position of the King's Hand and how he uses his intellect and cunning to overcome his lack of physical prowess in a book that's largely about battles, knights, and their consequences.  While Tyrion isn't my favourite character, his perspective is always interesting since he has to go about things in a vastly different way than the book's other figures.  If you're a fan of Tyrion, this is your book!"
29,0,-0.034166666666666665,"""Clash of Kings"" is a solid follow up to ""Game of Thrones.""  It manages to be darker and grittier than its predecessor without coming off as gratuitous and continues the story without seeming like it's being unnecessarily dragged out.  Martin's writing and characters are just as satisfying as they were in the first book, and I finished the novel feeling like I needed to start the next one immediately (and I did - thank goodness I didn't have to wait!).  ""A Song of Ice and Fire"" is a truly unique and refreshing entry in the fantasy genre...and it's impossible to stop reading after one (or even two) books."
30,0,0.014285714285714282,"There's no one who hasn't heard of Game of Thrones, these days, but once upon a time, these books weren't nearly as popular as they are now!  Back then... these were quite the read.  Not for the faint of heart (not even for some of the braver at heart), these books cross over topics like incest, graphic war, execution, and dragons! ;D"
31,0,0.2962121212121212,"Martin has a style that's uniquely his own.  He will bore you with content when it comes to a meal, but wow you when he's describing an ice wall or a battle.  For all that his editor chooses not to chop, the man can really create a character, and give it life in such a bold, new, creative way!"
32,0,0.3595238095238096,"Read at your own risk, or watch the HBO series (though the series differs from the books), but beware!  The subject matter isn't what I'd call pleasant all the time, or comfortable.  It is, however, an interesting literary addition to modern novelizations."
33,0,0.09914529914529914,"I didn't think Brienne of Tarth would show up until later, but she did in this one. She was one character I was dying to meet! Plus, there is Osha, the wildling prisoner, along with Jojen and Meera Reed. And of course, Tyrion really stuck out for me. More than Jon Snow, I have to admit. Even though Joffrey doesn't mind a word his uncle says, Tyrion does not back down! He totally lets his halfwit nephew and his MEGABRAT of a sister have it!! And you are probably wondering about Daenerys. Well, she stuck out too, though not as much as her newly-hatched dragons. Even before I watch the second season, I understood the whole ""Where are my dragons?!"" thing. I would laugh if I knew how. And let us not forget Davos, the right-hand man of Stannis Baratheon. He's a man who would protect his king from himself even if his king could care less about himself or anyone else.  As soon as I was done with this one, I was ready for the third."
34,0,0.07554563492063492,"What a disappointment!!  I thought this was an actual book—it's written by GRRM so I figured, hey, nice thick book with a great story, right?  Sigh.  I didn't look carefully enough to see that it is advertised as a 120 page book.  And that would have been a bummer, but it is NOT in fact 120 pages.  It starts on page 11, and finishes on page 107, so 97 pages.  But 22 of those 97 pages have no text on them, so only 75 pages of text.  But there's more!  37 of the remaining 75 pages are only half pages because they have illustrations on them.  Sooo...really only about 57 pages of text for this story."
35,0,0.03913352272727272,"Now don't get me wrong, it is a good story.  But I wasn't looking for a short story, I was looking for a novel.  I have now paid hardcover novel price for a short story.  To finish this sad tale, this wasn't even a NEW story by GRRM!!  I already had it, in a short story collection about dragons called Dragons of Light that came out in the 1980s."
36,0,0.3666666666666667,"So.  Cute preteen short story with a dragon.  If that's what you are looking for, you will be thrilled."
37,0,0.15,"In all truthfulness, I am a big fan of George R. R. Martin. I hold him firmly entrenched amongst my top three favorite authors of all time. I adore his Song of Ice and Fire and love HBO's televised adaptation, Game of Thrones, almost as well."
38,0,0.09423076923076924,"I have been aware of The Ice Dragon for some time and, though I am enduring my Westerosi withdrawals with as much grace as I can muster, I had not gotten around to reading or purchasing The Ice Dragon until now. Primarily because I, by no means, expected this story to be akin to the much-anticipated Winds of Winter. Also, I simply have higher expectations when purchasing an illustrated book, be it for children (though there has been some debate as to whether this is or is not a ""children's story"") or adults. When a book comes illustrated, the greater part of the reader's imagination retires throughout the reading experience and I honestly did not like Yvonne Gilbert's artwork in the previous edition of The Ice Dragon. This is not to say that Gilbert is not a fine artist. Her work simply did not align with my imaginings of Martin's world(s) and so I sadly put off The Ice Dragon with hopes that some day the proper stars would align and I would find myself reading it then."
39,0,0.3806818181818182,"So, when I heard the news that The Ice Dragon was to be re-released with new artwork drawn by my number one favorite artist, Luis Royo, I immediately pre-ordered the book. The stars had aligned in my favor and then some!"
40,0,0.23539215686274506,"I was not disappointed. Royo's art for The Ice Dragon is snowy perfection and managed to somehow exceed my extremely high expectations. Each illustration is beautiful, summoning Martin's words with a lovely combination of subtlety and daring. I was able to surrender the eyes of my imagination easily. I found Martin's story to be interesting and unique and I enjoyed the intimate fireside flow of The Ice Dragon. As I read, I felt like a Stark child listening to one of Old Nan's tales. I won't give away any spoilers but, for me, the ending was typically Martinesque and left me conflicted. As a ""Winter Child"" myself I wanted things to end differently for Adara and her dragon. I did not find the ending to be rushed or incomplete as some other reviewers have. I only found it to be bittersweet."
41,0,-0.04583333333333334,"As I finished this story, I was left with a distinct feeling that I have encountered only once before, every time I watch The Labyrinth and am angry with Sarah for leaving Jareth behind in favor of bringing Toby home to her mundane life in a world devoid of fantasy and magic."
42,0,-0.033333333333333326,"I would recommend The Ice Dragon to all fans of A Song of Ice and Fire. It is rife with foreshadowing and hints of what Martin has created in his epic fantasy series can be found throughout. I would not be the least bit surprised to find ice dragons soaring through the skies beyond the Wall and, perhaps, even crossing it in the novels yet to come."
43,0,0.027447552447552447,"I thoroughly enjoyed this GRRM novel. It's pretty dumb to leave poor reviews because a story was not what you expected and/or you did not READ the product description. This is NOT a new book, people. This is from the late 80's. Just be aware that this is written for a younger audience and is a short book. Print is about 120 pages. As an adult who loves GRRM and GoT, I still enjoyed reading this book. I gave it 4 stars because it is overpriced for how short it is, however you're paying for GRRM."
44,0,0.1576923076923077,"I initially got this book for my 11-year old granddaughter.  When it arrived I realized the young girl in the story was 7 years old.  Plus, it was a shorter story than I thought it would be; definitely not for an older girl.  Luckily I have a granddaughter who just turned 8 so I decided to give this to her.  I read the book in an hour myself so it isn't a long book.  And if your kiddo is not at the level to read by themselves it would certainly be a good nighttime book for a parent to read to the child.  This was written by George RR Martin from the famous Game of Thrones.  It takes place before the GoT time frame when dragons still existed.  However, it is not necessary to know that.  It is a light-hearted  and this is supposed to be years before that time frame story in itself."
45,0,0.4925925925925925,"This is a good story about sacrifice that is made for one you love. Even though this is directed toward teens, it's great for people of all ages. Love the art work in it. The book was worth it just for that. I was debating on a kindle book or hardback. Glad I got the hardback (it is also cheaper than the kindle) as I can appreciate the art on paper more than on a screen. The girl looks a lot like a girl from a book that was published in the 1950's. Fun, quick read for when you want something you can finish in an hour or two."
46,0,0.20520833333333335,"Being a fan of all things George R R Martin, I have waited with bated breath for each and every book remotely related to the Game of Thrones world.  The Ice Dragon is a small cute story about a little girl in the frozen north.  The story itself is something that the wonders of Disney could do a whole movie about.  For me, I loved the illustrations, each and every one.  The detail of each of these for me is worth the price of the book alone.  Drawing dragons is an exercise of insanity.  Drawing dragons with this level of detail is simply amazing.  I was very impressed.  Besides, it gives us something to read and wonder at while we are all restlessly waiting for the next book if and when they finally do arrive."
47,0,0.3625,Beautiful bittersweet story - but NOT FOR YOUNG KIDS. I'd say age 10 at the youngest - really more middle school level.
48,0,0.0,I don't want to spoil anything so I will try to keep this vague - there are descriptions and illustrations of burn victims and wounded soldiers that  were beyond what I felt was appropriate for my child.
49,0,0.875,But I loved reading the story myself!
50,0,0.34259259259259267,"upon receipt of this book, I realized I had ordered a children/juvenile book in error.  However, as I leave no cereal box or book in my possession unread, I spent a pleasant afternoon with this book.  The  now famous imagery of George RR Martin did not falter here.  The characterization of the main person in the book was strong, with the reader feeling the loneliness and longing for a warm relationship with the family.  Still, you are drawn to the development of the acceptance of the Ice Dragon as well.  The climax and resolution were not unexpected, but still well done by Mr. Martin, as not one, but all, characters had to accept the inevitability of life, death, and loss.  This acceptance is maturity.  A good story for all."
51,0,0.35833333333333334,"Beautiful story, gorgeous book, amazing illustrations, although I would have preferred a slightly different ending, perhaps a short addendum like the following..."
52,0,0.06603174603174604,"And then one year the frosts came oh so very, very early, and in that dim, fog enshrouded morning an icy winter wind from the north blew. Blew and swirled across a certain small icy, quiet pool. The frozen, swirling breezes gathered those sparkling waters into an enormous shape that began to take on a life of its’ own once again."
53,0,0.0,"Ah, but that begins a story for another time…"
54,0,0.5278409090909091,"I love all GRRM, he is one of my favorite authors and I just can't get enough. This book is especially lovely because it's great for younger readers as well as adults. I purchased 3 copies, one for myself, one for my best friend's son (10 yo) who loves to read and is going to love it!! And one for my other friend to read to her littles. I also purchased an ice dragon figurine for the 10 yo and dragon stuffies for the littles :) The illustrations and cover are beautiful."
55,0,0.25,Should I rate this one stars of two.  I love the Song of Ice and Fire series and the wisdom of Tyrion Lannister.  I knew I was getting something short (ahem) when I bought this.  I did read some reviews.
56,0,0.18888888888888888,"I suppose I didn’t read enough negative reviews or didn’t believe anyone would have the audacity to charge six bucks for a book with about 400 words.  OK, there are a few cute good drawings of Tyrion, but not enough to call it art and not enough to charge more than $.99."
57,0,0.4,"To add insult to injury some of his best quotes are missing, this is one of favorites that didn’t make the cut."
58,0,0.14166666666666664,“Sorcery is the sauce fools spoon over failure to hide the flavor of their own incompetence.”
59,0,0.0,- A clash of Kings
60,0,0.020312499999999997,"This book has done something for me that no other book in recent memory has done.  There are books that wasted my time (this took no time at all), but even when I disliked a book I saw its value.  I never felt so ripped off by a book before.  If I would have seen it in a store I would have read it and put it back (no one would have blinked an eye as the entire book was the same length as the inside jacket description of many books."
61,0,0.32499999999999996,"OK, now my review is about 75% the length of the book.  Is this review good or well written? Maybe not, but at least it’s free."
62,0,-0.0058333333333333345,"It is what it claims to be and nothing more. It is just a list of quotes from the series by Tyrion. I was rather disappointed that they were not accompanied by more art. You see a drawing every 6-8 pages or so and the rest is just a quote in the middle of an otherwise empty page. The quotes are humorous and classic Tyrion, but it gets a little tedious with almost no original content to break it up. If I had a redo, I would not purchase this."
63,0,0.012121212121212116,Quotes taken directly from the Song of Ice and Fire books.  Nothing new here.  Don't waste your money.
64,0,0.4098809523809523,"A true genius in his own right. GRRM created one of the most amazing and witty characters I’ve ever had the privilege to meet in my reading adventures. I can get sucked up into a good book and I absolutely love the ASOIF series. I impatiently wait for the final books to be published. In the meantime, I am happy to own this book. Tyrion’s wit and sarcasm is something I can relate to and match with my own. I love this little dwarf. Smartest man I’ve ever met."
65,0,0.26666666666666666,This book has maybe 50 pages of one liners from the book series.  Tyrion Lannister is hilarious.  I just couldn't resist buying this book for the overall fun of it.
66,0,-0.34375,"If you are a fan of Tyrion from Game of Thrones, get it! I purchased this for my partner and he has a little Tyrion quote to read each day."
67,0,0.29027777777777775,"For the true Game of Thrones fan you will love this book! It's a quick read to be enjoyed over a pint, some Dornish wine, or tea. This ebook contains all the quick wit dispensed by Tyrion in Martin's book."
68,0,0.0,I recommend it!
69,0,0.17031249999999998,After reading some poor reviews I had to see for myself. The book is entertaining and I don't believe it was intended to be a literary masterpiece. It's just pages of some of his best lines in the show. For someone who is a fan of the show and finds this character entertaining this is a nice little gift. A stocking stuffer if you will. If you're expecting a 3 day read you will be disappointed.
70,0,0.11666666666666665,"It's cute....there are several ""Guffaw"" moments, but, it's not worth a lot of money. Mr. Martin probably didn't even write it...somebody took some jokes from his books and put them in this. OK, but...."
71,0,0.4666666666666666,Bought this for a friend of mine. She loved it and even read some of her favorites out loud as we waited for GoT to start one night. We all really liked the content of the book.
72,0,0.15875,"Reading the first book, the pages started falling out about half way through, and in my attempt to tape them back in with clear Post Office tape, they never quite fit back in... Suggest not getting this particular release of the series, because the binding is VERY cheaply done."
73,0,0.1,"Having, to date, not watched the television series, I elected to read the books (as it developed, the incomplete books)."
74,0,0.10277777777777779,"5000 pages later, after weeding out the Egyptian, Greek, Roman, European Dark Ages, Medieval European influences, and tangs and tidbits of other cultures, folklores, and fantasies, not to mention whacking great doses of Tolkien, I climbed from my chair, fetched the eyewash, heaved a huge sigh of relief, and vowed NEVER to do anything that futile again."
75,0,0.875,It probably made good television. Sheesh!
76,0,-0.09861111111111111,I was pleasantly surprised by this fourth installment of the “Game of Thrones” series. It picks up the pace after previous installments dragged with various characters’ endless wanderings.
77,0,-5.551115123125783e-18,The story line deviates from that of the TV series enough to make it fresh even if you watch the latter. I spent time checking maps and websites to firm up my understanding of what went by in a blur on TV.
78,0,0.09331550802139038,"This series is too long by half. Martin unnecessarily draws out scenes involving minor characters, and constantly introduces avoidable new ones. The cast of characters is so long it occupies nearly 10 percent of this volume. Martin has managed, though, to create a whole world, one even wider and more developed than Tolkien’s Middle Earth, and in its many shades of gray more realistic and adult than the latter.  I must credit him."
79,0,0.4138888888888889,"I found, say, a chapter on Arya’s wandering through Braavos, selling shellfish to many as she gathers information, to be quite evocative and beautiful. Martin could have covered this episode in her saga in a few paragraphs, but instead took a longer and more artistic option, and the result is quite lovely."
80,0,0.21818181818181817,"This story begins after Tyrion Lannister murders his father Tywin and flees. His sister Cersei Lannister, still Regent but now in charge with her powerful father gone, needs a new Hand to replace him. Her brother Jaime won’t take it, earning her resentment, and catalyzing a growing rift between the two."
81,0,-0.20694444444444443,"For Jaime’s own part he’s jealous over the infidelities of his twin, whom he incestuously loves.  Others turn her down too. Cersei is fun to read, but truly an evil queen. We don’t dismiss her, though, because the theme of this vicious game is what it takes to seize power and hold it, and what happens to those who lose. Our world isn’t that different, and we have to ask ourselves, if we were in Cersei’s place, might we make the same choices?"
82,0,0.29,"Not wanting Jaime around, Cersei sends him north to secure the huge, strategic Harrenhal castle and to take Riverrun, where the last Tully brother holds out.  The TV series didn’t develop the siblings’ growing alienation as much, or Jaime’s realization of the monster his sister is becoming."
83,0,-0.13181818181818183,"Sansa and Littlefinger hole up at the Eyrie. Sansa must keep a secret - that Littlefinger murdered his bride Lisa Arryn - and deceive Arryn bannermen, suspicious of this newly arrived usurper. Sansa sees the depth of Littlefinger’s corruption: he murdered Lisa to protect Sansa, but had planned to all along to seize power over the fief."
84,0,-0.052777777777777785,"Arya arrives in Braavos, finds the House of Black and White, and finally wins their trust enough to begin training as an assassin. She is ordered to eradicate every trace of her former self, but nurtures deep down her secret dream of revenge."
85,0,-0.4273809523809524,"Sam endures a harrowing voyage south to shelter Gilly and her baby with Sam’s family. They lay over in Braavos, where Sam encounters Arya without either realizing their connection through Jon Snow. They are stranded when the Night Watch’s aged maester they accompany - one of the last of the royal Targaryens - is too sick to go on. Sam gloms to Gilly’s tragic secret as he searches desperately to get to Oldtown and the Citadel."
86,0,0.03519480519480519,"In the Iron Islands, with Balon Greyjoy dead, a new king must be chosen by the people. Balon’s niece Asha throws her hat in, but too few ironborn will accept a woman leader. Another of Balon’s brothers, now high priest, desperately tries to stop another brother, the wicked Euron - whom readers know murdered Balon - from becoming king. A third brother contends but doesn’t have Euron’s ability to sway a crowd. The TV show had Asha’s brother Theon involved here, but in the book he’s been MIA for a couple of volumes."
87,0,-1.0,"Brienne roams the riverlands searching for Sansa, trying not to name and thus endanger her. Brienne must endure men resentful of a woman knight, including Sam’s nasty father Randyll Tarly, who’s scouring outlaws from the war-ravaged land. It’s a lot easier when it comes to blows, since the towering Brienne can vanquish almost any man she fights."
88,0,-0.20714285714285716,"The book develops, much further than the TV show, the Sand Snakes plotting in Dorne against their crippled and cautious uncle. They want revenge against the Lannisters for their father’s death. Cersei’s daughter Myrcella is a Martell hostage and a pawn in the game. The focus on TV is the prince’s colorfully violent bastard nieces, but here it’s on his more conventional daughter Arienne, who plays a high-stakes game using her feminine wiles on Myrcella’s bodyguard, Arys Oakheart of Jaime’s officially celibate King’s Guard."
89,0,0.07142857142857142,"Back in King’s Landing, Cersei surrounds herself with mediocrities after alienating those few good people who might have helped her. She wants to eliminate her young son’s bride, Margaery Tyrell, as a rival. She fears the latter aims to depose Cersei through the boy king she increasingly influences."
90,0,0.0,"We don’t see Tyrion, Daenarys, Jon, Stannis,  the Onion Lord, or Bran (I don’t miss him, he bores me, along with his frog-gigging companions), but the story still drew me in."
91,0,-0.011666666666666669,"Westeros is a chaotic mess after years of civil war. Much of it, particularly the central Riverlands, is a smoking, corpse-choked ruin, full of orphans, broken people and bandits. There are rumors of dragons across the sea."
92,0,0.0890909090909091,"This one is not the best in the series.  Unfortunately, the author seems to delight in killing off the most memorable characters.  Further, in this novel, the author deliberately tries to confuse the reader as to who the characters are.  Sansa and Arrya both repeatedly take fake names and suddenly the chapters refer to them that way.  Then the author introduces a gaggle of pretty forgettable new characters.  All of this serves to make this installment only good, not great (as were the first three)."
93,0,0.039999999999999994,"Make no mistake, this is still a novel worth reading and I am still captured by the whole Game of Thrones saga.  But the author could have done much better and that makes this one frustrating.  RJB."
94,0,0.19633021390374333,"This book continues to advance the story, sort of. Not all of the characters from the first three novels are present in this book but Martin assures his readers that the missing ones will appear in the next book which will cover the same time frame as this one. The familiar people we do get to follow in this book often seem to be chasing their tails and do not always advance the plot very much. By the end, Martin leaves us with several cliff-hangers with very little resolved. This book does introduce several new characters some of which may or may not be important or even interesting. It is still a very good book and I would not do so much knit-picking if the first three weren't so much better by comparison."
95,0,-0.0006944444444444489,"Even though I have watched the TV series closely from the very beginning, I still thoroughly enjoyed now reading Books 1, 2, and 3. But I have finally wound down my enthusiasm. Book 4 was just too crowded with nonessential information and characters. Maybe all this information will be necessary in the long run, but I didn't follow it as closely as with the prior books. It was tedious."
96,0,0.26666666666666666,"But I look forward to the next book anyway, and will order it tonight. So, here's hoping to return to the good action again."
97,0,0.5,"Last night I watched the TV show as usual....nothing has dimmed  my interest there. JON SNOW TOUCHED THE DRAGON'S FACE !! So they can do anything or kill anybody off now, I have seen the best part."
