id,star,sentiment,text
19,0,0.24568713450292395,"I've stumbled upon an abbreviated version of this book, which contained only 500 pages, and I've so fallen in love with it that I had to purchase the whole rendering, which amounts to almost 2000 pages. There are two fully unabridged translations, and this one is simply excellent. Unlike some other reviewers I find the English language here more than adequate, and the style more than satisfactory, doing honor to the unique original book, I'm sure. The story takes place in old China, describing the life of a young nobleman,- inspired by the author's only son who died young,- his rich background, his loves and disappointments, all that in a mystical way yet with the most elaborated accent on the noble family's daily-life. There are no words to describe the fascination,- the aesthetic appeal that looms from every page,- the garden-scenes which get names in the form of short poems (not unlike the Haiku and Tanka traditional Japanese poems, probably inspired by this Chinese tradition). Reading this book makes the reader actually earn a PHD on the classical Chinese culture of 200-300 years ago, including their costumes, their habits,- (burying faded flowers, crying over them,- can there be anything more touching,- and charming?), their political plots,- the family described being that of noble people who serve the Emperor,- the differences between the masters and the servants, their foods, their sicknesses and cures. You walk with the heroes in their exquisite gardens, full of artificial mountains, brooks, bridges, and of course exotic trees and flowers, you breathe the typical scents, get acquainted with their daily life, the ranks of importance inside the family, (the old widowed grandmother being like their queen, entitled to beat her grownup sons with a cane...) the strict rules of courtship and marriage, their strange illnesses and remedies. Moreover, since the Chinese used to believe in tangible Gods and Goddesses, the other world mixes invariably with this life, and dreams can be simply visits beyond the clouds. Just like Shakespeare, this author too brings ghosts, Gods, magic spells and items into the plots, making the reader swim in the book as if inside the huge brain of interlaced heaven and earth, feasting on both interchangeably. Then come the intricate plots, many of them, interwoven in each other, each one a little drama in the best Shakespearean style, people living and dying for jealousy, envy, greed, treachery, chastity, love,- not unlike Romeo and Juliet, not Italian but Chinese. This book is simply unique, a marvel of beauty, tragedies, exultations, all discovered on each page. Maybe I should simply say that it's the most beautiful book I've ever read. Mind you, I have nothing to do with China, so I am impartial. Recommended with 50 stars out of 5!!! Enjoy!!!By the way it's been one of the 10 bestsellers of all times. So, I'm not alone. Join the ""Redists"", as the admirers of this book are officially called.... You'll find in it surprises of all kinds you've never dreamt of!!"
20,0,0.10500000000000001,Not a good translation and hard to follow. I wish the translation was better into what is a classic book with many meanings.
21,0,0.4444444444444444,This is the story of a great Chinese family in decline.  It is told mainly through the lives of the women and servants of the family and a boy who loved the company of the maids who surround him.  The attention to every domestic detail is delightful.  I think the story takes place in the 17th century.  I don't think it can be read in a hurry.  One needs to be alert while reading so it is not a bedtime book.
22,0,0.4,Allow a year or so to enjoy it.  I return to it again and again.
23,0,0.24444444444444446,David Hawke's English translation is probably the best version of this Chinese classic published so far. Item arrived in reasonable condition.
24,0,0.25,The book is exactly as advertised & arrived promptly. Thank you.
25,0,0.2625,This book is superb. I have read the Chinese version. Mr Hawkes' work is not only a translation but a gloss on the original text in modern language albeit in English.
26,0,0.64,"This is an awesome book.  It is one of a famous trilogy that I happened upon while I was searching for Judge Dee mysteries.  It is magical, marvelous, and absorbing."
27,0,-0.033333333333333326,"It is fantastic. As we know it almost impossible to translate a classical Chinese novel into English without a 100% understanding of the Chinese culture and history. I have read the Chinese edition of this novel twice and I have been looking for an English translation of the novel, this one satisfies me quite well."
28,0,0.2028985507246377,"I have now read all three volumes of the David Hawkes' translation of 'The Dream of the Red Chamber' and I am simply blown away by the sheer volume of the text, and how there is never a dull moment. Not only is it a beautiful love story, but it is also a semi autobiographical account of the rise and fall of Cao Wue-Qin's family. I love modern Chinese writers like Mo Yan and Yu Hua, but I must say this novel is a must read for anyone wishing to understand Chinese Literature. My wife is Chinese and she knows this work from her days in school, and she said that it must have been very hard to translate the old Chinese into Modern English, but I would say that Mr. Hawkes' version is true and as close as one can get to an excellent translation of an enormous tome. I would just stick to these 3 volumes with the 80 chapters - and enjoy. This is truly a great piece of world literature that should be read."
29,0,0.0,Don't miss this series.
30,0,0.5681818181818181,Excellent edition with all three in new shape.
31,0,0.5083333333333333,Love the book and the series! It's a fascinating book and I highly suggest it. Can't wait to read it!
32,0,0.0,'Thank the Lord for that!' said Bao-yu fervently. 'If only she could shake it off altogether!'
33,0,0.0,Nightingale looked up at him with amusement:
34,0,0.0,'It's not often we hear you calling on the Lord.'
35,0,0.3,Bao-yu returned her smile:
36,0,0.0,'Any doctor will do in an emergency.'
37,0,0.020436507936507933,"Man oh man, this is one bittersweet book, folks. It's the sunset of an era for the Jia family, and everyone and their dog knows it. Dai-yu, Bao-yu, Xi-feng, and nearly half of the characters are either sick or depressed. Anything not nailed down is being pawned off out the yinyang. Prospect Garden empties out its beautiful girls. Hell-- things are so bad, the servants can't even keep the damn gates locked at night. As Xi-feng bemoans when trying to bean-count the family's way out of bankruptcy, the Jias are slaves to their own past good fortunes and it's about time that the chickens come home to roost."
38,0,0.44000000000000006,"To be frank, it doesn't have the spellbinding whimsy of the The Golden Days, or the splendorous atmosphere of The Crab-Flower Club. What The Warning Voice does have, however, is a helluva mood. True to its spirit of Taoism, the characters are liberated by their own true natures, and entrapped by spider webs of their own design:"
39,0,0.022916666666666665,"In the first half, the girls of Prospect Garden explore their talents, their ambitions, and even their sexualities and genders. One girl pretends to be the wife of another girl until it feels real, while one of Bao-yu's servants begins to adopt a male persona. And both are treated with such wonder, sensitivity, and total lack of sensationalism that it sneaks up on you. But all it takes is some jealous and irrational busybodies, and next thing you know -- Bao-yu is wandering an empty garden."
40,0,0.04989795918367346,"I wanted to yell at this book for how it puts these people, who I feel like I've known since they were boys and girls, through terrible misery. At the center of the impending disasters is Dai-yu, because like a flower, she is blooming into something beautiful -- and also very, very, very, VERY not long for this world. Bao-yu, meanwhile, is shaping up to be quite a sensitive, smart, and caring man...just in time to wave goodbye to her."
41,0,0.24236111111111114,"The most bittersweet thing of it all is knowing there's two more volumes, and things must get worse before they get better. And it's bittersweet to move on without David Hawkes as the trusty translator, my companion through this foreign world (I sure hope the next volume explains why he stopped, because half the joy is cross-referencing his translation with the Chinese, and appreciating Hawkes's good sense and creativity). But I've gone this far -- it's a crime to not follow Cao Xueqin and his jade-boy Bao-yu to wherever in Heaven or on Earth they're heading."
42,0,0.125,"This review is about all five volumes of the series. This was my first foray into the translated Chinese volumes that are generally referred to as The Story of the Stone or The Dream of the Red Chamber. After reading the scholarly reviews, I was skeptical that the work would appeal to me on simply a 'consumer-reader-student-of-history' level. And it was such a different style that all I could think during the first volume was Really? This is the iconic symbolism of post-Western-contact of China? But the fables grow on you, the icons surface, and the style becomes more familiar. I've never encountered the use of 'small action' in such a relevant way; all the fol-de-rol about meals, kowtowing, hedonism vs. tradition, the ceremonies of ancestor worship begins to blend into a bigger picture, and one that most readers, regardless of culture, will recognize."
43,0,0.20000000000000007,"I slogged through, and found the stories engaging, the descriptions of the culture fascinating, and the plotlines very different from western stories. The time invested in completing the series was a joy. Thankfully, a glossary of individual names, relationships, and even the family trees for the families most involved appears in each volume. I was a complete novice about Chinese naming conventions; the names themselves were confusing until the third book."
44,0,-0.5,"It's usually difficult to find all five volumes, so I thank Amazon for pulling the Penguin versions together."
45,0,0.22010489510489512,"Nothing good lasts forever, whether we are talking about the Garden or this novel itself… Volumes 4 and 5 are thought to be written by Gao E a generation after Cao Xueqin’s untimely death.  There has been rampant speculation since the appearance of these last 40 chapters in 1791 as to how faithfully they followed Cao’s original intention and how much material Gao E had to work with in editing it all together.  I wish that David Hawkes, the translator of the first three volumes, had continued to translate these final two volumes.  I would then be able to say more definitively whether the author’s voice or the quality of the writing changes that greatly.  I do not believe that our new translator, John Minford, is quite as skilled as Hawkes.  I guess this means that someday I will have to read a version completely translated by the same person, perhaps Gladys Yang’s."
46,0,0.04347718253968253,"Anyway, back to the story itself.  We continue to see the struggle between lineal descendants as Jia Zheng has returned to make Bao-yu study.  Everywhere the family is falling apart and the conflicts play out as expected: young vs. old, mistress vs. servant, husband vs. wife.  In the first 80 chapters there was an interplay between characters’ (major and minor) storylines that helped me feel the texture of their everyday lives.  Incidents would ebb and flow until some great event occurred which stopped everything.  Gradually the plot would get rolling again but in a different direction than I had assumed.  This no longer happens.  Things go about as one would expect.  Again, this is the price we readers pay for having these last 40 chapters assembled at all.  The previous volumes each took me at least two months to read.  I frequently had to stop due to feeling overwhelmed by the richness of detail and characterization.  With this volume I was able to read as compulsively as I had always wanted but never got exhausted.  The writing is now heavy on dialogue, and none of it particularly rich or layered (as I said before, I cannot say for certain whether this is due to Gao E, John Minford or both, though perhaps if David Hawkes had continued as translator he might have improved on the original however slightly.)  The upside is that I finished the book in ten days."
47,0,0.14333333333333334,"When characters do have inner thoughts they are always of something established in the first 80 chapters (Aroma wonders what will become of her as a concubine, Dai-yu feels like an outsider, etc).  And although I felt chapters 80-90 were somewhat clunky, I settled into a groove and enjoyed the second half of this volume.  Or perhaps Gao E had better notes or fragments to work from, since Cao had perhaps finished 110 chapters and tended to lend them to his friend/relative/editor Rouge Inkstone in increments of 10.  We will never know.  Despite my previous complaints, there is one relationship that continues to develop, that which is between Nightingale and Dai-yu.  Nightingale’s mad dash around the Garden during the critical time for Dai-yu was incredibly suspenseful and heartbreaking.  I’ve always been surprised at how emotional I can get about these characters, and I am even more surprised that I continue to be moved by Gao E’s chapters.  Although chapters 80-90 struck me as a bit flat, the chapters leading up to the wedding have been presented quite believably by presenting the complicated motivations and actions surrounding the grand substitution.  Although I was never a huge Dai-yu fan, I appreciated her aesthetic and pitied her situation.  However, I probably would have wanted my son to marry Bao-chai, and not for jade and gold reasons, but because she is very solid and sensible.  My favorite character continues to be Tan-chun, who embodies the best qualities of Dai-yu and Bao-chai.  I was surprised and comforted to see her at Dai-yu’s deathbed.  I hope she makes it out okay, but I don’t have high hopes for anybody at this point."
48,0,0.24444444444444446,David Hawke's English translation is probably the best version of this Chinese classic published so far. Item arrived in reasonable condition.
49,0,0.0,Contains the Dream of the Red Chamber
50,0,-0.11875,"This is the point where the author had left off and his friends subsequently pieced together his notes and drafts.  The story becomes quickly incredibly depressing, all presaged in the preceding volumes but still.  it is realistically done and vivid but the story, and its characters, lose a lot of their charm.  They pay their debt of tears, with interest."
51,0,0.25,The DVD is exactly as advertised & arrived promptly. Thank you.
52,0,0.44999999999999996,Good quality and fast shipping
53,0,-0.14500000000000002,"I am a big fan of The Story of the Stone original version (in Chinese), and I knew how terrible this English version is. Some of the sentences are very rude and unreasonable according to Chinese manners, and the names.... Nah"
54,0,-0.041666666666666664,I should like to return this book because it is smaller by 1/2 inch in perimeter than the other 4 volumes of the same book I acquired through Amazon.  I'd like the volumes to match in size.
55,0,-0.05,  The book took so long in arriving that I had read the book borrowed from a college library by the time I received it.
56,0,0.0,  The book is also rather yellowish.
57,0,0.0,From Emily D. (pen name)
58,0,0.023333333333333338,"As the SF Opera was featuring an adaptation, I decided to read the Kindle so-called ""abridged"" version of this classic. While the beautiful writing depicts the intricacies and dynamics of that era, the constant repetition became boring. Nevertheless, I persevered till thankfully the end. Thank goodness for Kindle as the archaic writing style allowed me to look up words on practically every page."
59,0,-0.05833333333333333,"Be advised, due to type font it's 3 times as long as regular Kindle books of this size. It take's between 1 and 2 hours to read a chapter and there are 56 of them!"
60,0,0.26944444444444443,"Children's book rather than the authentic, adult version classic. Buyer be ware!"
61,0,-0.13749999999999996,Bad translation. I have heard great things about this story but could not get past the poor translation.
62,0,0.25,"Reminds me of Jane Austin. Interesting peak into Chinese society. Well Ming era anyway.The 2nd book maybe better, I hope."
63,0,-0.07962962962962963,"This is a tough read. It is apparently a well known book in China, but in translation it is nearly incomprehensible."
64,0,0.05,translation too direct very Asian style of construction and words used
65,0,0.0,The Hawkes translation 
66,0,0.3333333333333333," is probably the most enjoyable for English readers, though in some ways it is maybe over-adapted.  The Yang translation "
67,0,0.08, is more literal.  This Joly translation is the most literal and even contains some explicit parenthetic explanations of various Chinese terms.  It is awkwardly literal sometimes.
68,0,0.23500000000000001,Few readers will be in this position: but if you want an English translation to help you with the Chinese original this is probably the best.  Yang is just about as helpful.
69,0,0.21493055555555554,"Joly's was the first substantial translation of the classic Chinese novel ""Dream of the Red Chamber"", now reissued by Tuttle, lightly revised (or so it seems). However - and this is a big however - while the translation is relatively free from major errors, it has a nauseatingly crabbed and archaic style which makes understanding a near-impossibility. The thous and whithers and whenceforths are not excised from this text. Now that we have the David Hawkes/John Minford Penguin translation and the Yangs' more literal version, Joly's version can safely be binned. If you are curious about this version, Joly's 56 chapters are all available at the Gutenberg website."
70,0,0.06715686274509802,"Truth in advertising should, I believe, dictate that potential buyers be aware of two issues with this book:  First, the book may have been recently published, but the translation goes back to two turns of the century ago.  That's not a bad thing, but the buyer should know that this is not even close to a recent translation.  Second, this book is not the whole book.  It actually contains less than half of ""The Dream of the Red Chamber,"" and abruptly breaks off leaving the reader suspended with nowhere to go.  That's not necessarily bad either if only we were told that this was the case, but we are not.  If you want the whole story, this is not the book for you."
71,0,0.2482142857142857,"What an exceptional little book. It is apparently a 'Real Reads' series, which I had not previously heard of. The website ([...] states the books are ""retellings of great literature from around the world, each fitted into a 64-page book."" The books themselves are paperback (I see they also are available on Audible), but what a lovely paperback, with a book cover, thick, thick paper and charming illustrations. Other features that I enjoyed were a list of characters (which I did use quite often) and in the back, there is a 'Taking Things Further' section. This section expands on the original book, followed by a section of questions and such, that one could use for a book club or more in-depth study. Also included here is a mid-nineteenth century illustraction by Chinese artist Sun Wen. What a lovely book to introduce young readers to great liturature."
72,0,0.05714285714285715,"It is timeless Chinese storytelling, with all the haunting beauty, drama and heartache. This may be a bit of a challange for younger readers as there are instances of suicide, domestic violence, drunkenness, murder and adultry. These displays of behavior are not detailed and if one is old enough to read Shakespeare, then this book would also be appropriate, I imagine."
73,0,0.2951111111111111,"I am ashamed to admit, I have not read the original which is one of China's four great classic novels. I therefore cannot say how well this abridged copy captures the 2000 or so page original. What I can state, is that this shortened story is still beautiful, detailed and sadly haunting. It is probably one of those books that every learned child should read. It gives insight to Chinese history and culture in a compact but entertaining dose. It piqued my interest enough that I put the unabridged english version on my 'to read' list. I would have loved this in junior high after we read Romeo and Juliet. It would have been a interesting comparison in cultures."
74,0,0.5333333333333333,"Disclosure: I read a free copy of the book in return for my candid review. Be assured, my opinion is honest, and I do not owe or know the author/publisher."
75,0,0.4203703703703703,"A friend of mine recommended Michael Strahan's book, Wake Up Happy, as a book that my adult students might like to read.  Most of my students have had a fair to good amount of failure in their lives, along with daily struggles just to survive.  I wanted a book that would be encouraging, but also provide an inside look of someone who has had a fair amount of struggles in his own life."
76,0,0.2833333333333333,Michael makes a lot of good points in the book and encourages readers to examine themselves in regards to where the current and future are taking them.  We're reading the book as a book study and the guys are eager to discuss what they learn from each chapter.  Mike provides a lot of quotes that can easily be used as a self-reflection writing task.
77,0,0.34500000000000003,"I also like that the book is written at a level in which most of my students can read it.  This is very important.  Adult learners want to be able to read material like anyone else.  If it becomes a struggle, they usually give up on the reading and have no desire to finish the book no matter how good it is."
78,0,0.27632575757575756,"I recommend Wake Up Happy for any adult or late teen to read.  It's a good review of things that we already know, it's packed full of encouraging ideas, and it motivates readers to make positive changes.  The book is a quick read.  I read it in 3 days, for just an hour or two at time."
79,0,0.22805555555555554,"I loved this book. It was highly motivating, light hearted, but also impactful. Strahan is an extremely hard worker, but he shows that if you have your priorities straight and know how to manage your stress and temper expectations, you will be much happier."
80,0,0.14562289562289563,"I have employed many of the things I learned at various points and did sense a positive change in my overall mood and energy. The suggested playlist at the end was one of my favorite parts because it's a no effort quick fix. So simple, swap your morning alarm for some motivating music. Small change = big impact."
81,0,0.11454933954933955,"Could not put this book down until I finished it and realized that when I did, I had a big smile on my face. Very motivational and inspiring. Michael trys to teach you that you can do whatever you decide you want to  - which sounds easier than it is.  I decide to purchase a dozen books for Christmas gifts this year for my children, nieces and nephews that are all in their 20's and 30's with a long career ahead of them.  This book could guide them well to keep an open mind, dream big, work hard, and live with no regrets. Great for any age, but I wish I had read it when I was just starting my career. Thank you Michael!"
82,0,0.3,I enjoy books about sports and sports figures.  I've also enjoyed watching Michael Strahan's transition from football to television and his wit and personality can be a bit addictive.
83,0,0.09999999999999999,Strahan tells his story in an entertaining and humble way and reminds the reader that anything is possible.
84,0,0.2642857142857143,"After reading WAKE UP HAPPY and having an opportunity to think about Strahan's individual points about not only happiness but direction and structure in your life I actually purchased a copy for my 21 year old stepson.  As I wrote inside the cover,  I hope he enjoys it as much as I did!"
85,0,0.24325396825396822,"I purchased this book on Amazon last night and could not even put it down. It is so down to earth, so real.  This life is not easy and we all deserve to be happy.  Happy is how we define it. It is a guide to living a better life.  We transform our lives everyday. Thank you, Michael, for this gift, for your gift. You make it seem so easy, just ""Wake Up Happy.""  Intentionally being happy. Intentionally putting the ""line in the water"" each and everyday. Next step, creating my playlist. Got to get the paper copy. This one is a keeper. @anzree13"
86,0,0.27416666666666667,"I thoroughly enjoyed reading this book.  The content was relevant as he used many of his life examples, but it was an easy read as well.  ""Wake up happy"" is not a happy, happy, be chipper type of book.  The author provides basic strategies for areas such as: not giving up on your dreams or relationships and the value of hard work."
87,0,0.4658333333333333,"I had a friend ask me ""what makes Michael Strahan a noted authority on dreaming and being happy?""  My answer was and still is ""it's his demeanor and accomplishments.""  It's quite obvious that none of his successes in life were handed to him.  He displays a very strong work ethic and an ability to roll with the punches.  This author shares his setbacks and failures as well as his accomplishments.  All the more reason to respect him."
88,0,0.2085185185185185,"Let me quickly explain what the title of my review means-There was a book that came out many years ago that was written by the famous theologian Dr. Norman Vincent Peale-In May 2016,I had the opportunity to hear Mr.Strahan deliver the address at my niece's high school graduation in Connecticut-Let me tell you,this book is a must read for anyone who wants to achieve specific goals in their life-Strahan is someone who definitely sees the glass as half full."
89,0,0.2286422902494331,"If funny, personal account of Michael's incredible story of success. I have watched him on some of his TV shows and followed his football career a little bit, but this is like getting to sit down and chat with him over dinner. I smiled a lot reading this book and learn some important lessons around persistence, discipline and just plain simple hard work. And especially good inspirational book for young athletes to read."
90,0,0.2740909090909091,was very positive message. i like the other references to books and music to read and listen to as well too. its nice to know that others struggle with personal things even when we dont realize they are struggling as some people hide it well as he says in his book. nicely done.
91,0,0.2703787878787879,"Received in three days from vendor. New, clean, fresh book as stated online from third party vendor via Amazon. My son was pleased to recieved the book, I believe.  Bought it as a inspirational, encouraging book for my son as he is graduating high school and getting ready to leave and go off to college."
92,0,0.325,"Not to be a complete cornball, but I knew I was dizzy with love for this 18th century Chinese masterpiece when I stumbled over a passage where the incorrigible servant Tealeaf goes off on a bully with a wonderful verbal takedown, adding ""Be glad we haven't [naughty word]ed your dad."""
93,0,0.171875,...ah! I love learning about other cultures!
94,0,0.22307692307692317,"But really, 'dizzying' is the best word for this wonderful book. The central family tree is bursting into an entire forest, the narrator shifts in and out of plotlines willy-nilly (""Who the heck is this person again?"" I said way too often), the Rongguo estate is described in extremely intimate detail, there are poems on every other page, and there is some proto-magic realism going on the whole time with demons, immortals, and fairies existing in dreams and maybe real life. It's all so...fascinating. It made me genuinely excited for reading in a way I haven't been in a long, long, long time."
95,0,0.20375000000000001,"Just like with any love, time for me to fess up there are some...issues. First of all, this is just 1 of 5 volumes, so it ends kinda abruptly and with 0 resolution. In fact, there is almost never any resolution ever. Or a plot period, to be honest. The story just saunters and putters around. Even the central love triangle between Dai-yu, Bao-chai, and Bao-yu hasn't really budged much so far (and by the way, Bao-yu is an incorrigible little brat. It aggravates me how much I like him)."
96,0,0.17857142857142858,"But I cannot emphasize enough how much I enjoyed all of this. My tip is to not fret so much about trying to figure out what's going on or how everyone relates to everyone. Once I just relaxed, I surprised myself how invested I got in Bao-yu, Xi-feng, Grandmother Jia, Aroma, Tealeaf, and all the big and petty going-ons at the mansion. I can absolutely see why scholars dedicate their lives and livelihoods to Cao's sprawling, funny, and heartbreaking work...."
97,0,-0.24999999999999992,...I reckon I'll need a cigarette bad by the time I'm finished with this whole thing.
98,0,0.22361111111111118,"This--the whole 5-volume set--remains China's greatest novel, and possibly the greatest novel in any language.  It is the subject of a whole field of studies in China (""Red Studies,"" from the more usual Chinese title of the book, HUNG LOU MENG, ""A Dream of Red Mansions""). It really should be read by every educated person."
99,0,-0.225,"  The other reviews on Amazon summarize the book well.  Some of them comment on the translation's accuracy, which I cannot do, being too feeble in my Chinese to follow its difficult prose.  There are several things to add, however."
100,0,0.12338709677419356,"  I'm currently reading it for the 3rd time (I have also read the abridged translations), with an eye to studying the ways emotion is represented, for some work on emotions across cultures that I am involved in.  The interesting thing here is that the whole incredibly diverse, elaborate, and minutely described emotional landscape of the novel is instantly and totally accessible and comprehensible to a sensitive western reader (at least, to with some knowledge of Chinese conventions).  There is nothing remotely like the utterly alien, incomprehensible emotional and personal landscape that stereotypes and superficial western accounts ascribe to the Chinese.  There is also nothing like the utterly socialized Chinese, incapable of individuality, seen in most western accounts of cross-cultural psychology.  In fact, Cao's characters are sometimes quirky, sometimes downright eccentric, and always individuals and characters. This is (of course) a much more accurate portrayal of Chinese persons than the stereotyping western literature."
101,0,0.175,"  The western reader is even apt to do as Chinese readers often do, and identify Cao's characters with people they know. Cultural psychologists take note."
102,0,0.16309523809523807,"  First is the stunning level of social commentary here, focused tightly and relentlessly on the plight of women in a traditional elite North Chinese household, but also on the plight of the servant and commoner classes in that elitist situation.  Cao Xueqin explores every possible misfortune that can befall good women (including being corrupted into not-so-good women)."
103,0,0.28029100529100526,"  Cao was humorous and gently ironic.  The brilliant but feckless and unpredictable hero Bao-yu survives largely because of his infinitely caring, sensible, always-there maid and lover Aroma.  Several of the other characters also depend on servants who are conspicuously more sane and competent than their masters and mistresses."
104,0,0.1273376623376623,"  Nobody in the English-language literature seems to point out that this was part of a movement.  The great poets Zheng Xie and Yuan Mei were exact contemporaries of Cao Xueqin.  Cao would probably have known their work.  They had the same socially critical stance.  They had the same highly empathetic attitudes toward women, including women of the servant class.  If the latter phrase sounds very feudal and hierarchic, reflect, American readers:  our poets and novelists are very often elite New Englanders and New Yorkers; you know they have servants; yet it will be a cold day in Hell before you find a sympathetic portrait of a maid in any of their stuff.  Cao is way ahead."
105,0,0.20242424242424242,"  Zheng and Yuan were also capable of the same sort of intensely personal, intimate, open writing about love that Cao managed so well.  There is a wonderful translation of one of Zheng's more painful and personal love poems in V. McHugh and C. Kwock, WHY I LIVE ON THE MOUNTAIN, a booklet that should be more widely known--alas rare and obscure."
106,0,0.25,"  Moreover, this humanistic attitude--toward women, or just toward everybody--spread to Japan; think of Rai Sanyo and Ryokan.  I doubt if they ever heard of Cao, but they surely had read Yuan Mei and very likely had read Zheng and others."
107,0,0.4333333333333333,  There were a good number of women writers at the time.  Some were proteges of Yuan Mei. No one seems to know what happened to the women in Cao's own personal life.
108,0,-0.03125,"  Chinese society in the early Qing Dynasty was horribly hierarchic and oppressive, not least to women, but the countercurrents represented by Cao and others were powerful and important.  They lie behind modern women's movements in East Asia."
109,0,-0.022420634920634928,"For people that are accustomed to the cultures of the West (Americas, Europe) it might be a chore to get interested in this book. The pace seems to be a little slow but that is because the details of daily life in China days past are different and they might just slip right past you. If you're interested in how life was lived in that part of the world, this book will be a masterpiece, as it has been in China itself."
110,0,0.3,"One of the masterpieces of Chinese literature.  Five volumes and hundreds of characters. Has a modern feel, despite being more than two hundred years old. Fascinating book."
